Date,Expense Type,Expense area,Supplier,Transaction,Amount
31/10/2020,C&M-APMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,34167628,"2,668.79"
31/10/2020,C&M-PMS DES Learn Dsblty Hlth Chk,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,34167628,"2,800.00"
31/10/2020,C&M-APMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,34167628,"5,209.13"
31/10/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,AT MEDICS ALBERT ROAD,34167628,"5,388.75"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,34167628,"5,523.94"
31/10/2020,C&M-APMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,34167628,"134,948.06"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",BALAAM STREET PRACTICE,34167586,857.83
31/10/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",BALAAM STREET PRACTICE,34167586,953.77
31/10/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",BALAAM STREET PRACTICE,34167586,"1,337.74"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",BALAAM STREET PRACTICE,34167586,"3,137.66"
31/10/2020,C&M-PMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",BALAAM STREET PRACTICE,34167586,"3,749.18"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",BALAAM STREET PRACTICE,34167586,"7,014.61"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",BALAAM STREET PRACTICE,34167586,"45,725.87"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,34167588,"1,557.41"
31/10/2020,C&M-PMS DES Learn Dsblty Hlth Chk,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,34167588,"1,820.00"
31/10/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,34167588,"5,364.33"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,34167588,"6,663.70"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,34167588,"12,735.18"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,34167588,"84,641.81"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,34167590,"1,401.86"
31/10/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,34167590,"3,736.45"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,34167590,"5,682.39"
31/10/2020,C&M-PMS DES Learn Dsblty Hlth Chk,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,34167590,"6,020.00"
31/10/2020,C&M-PMS Prem Cost Rent,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,34167590,"6,714.25"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,34167590,"11,463.25"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,34167590,"76,039.60"
31/10/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,34167594,728.91
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,34167594,910.08
31/10/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,34167594,"1,788.08"
31/10/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,34167594,"3,483.33"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,34167594,"4,829.30"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,34167594,"7,441.90"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,34167594,"49,544.87"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,34167598,"1,173.08"
31/10/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,34167598,"1,375.23"
31/10/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,34167598,"3,041.67"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,34167598,"3,360.79"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,34167598,"9,592.44"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,34167598,"63,959.05"
31/10/2020,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,34310317,"1,321.16"
31/10/2020,C&M-GMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,34310317,"2,902.02"
31/10/2020,C&M- PCN DES CARE HOME PREMIUM,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,34310317,"3,225.00"
31/10/2020,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,34310317,"4,182.00"
31/10/2020,C&M-GMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,34310317,"5,828.15"
31/10/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR KNIGHT,34310317,"6,029.13"
31/10/2020,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,34310317,"6,240.68"
31/10/2020,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,34310317,"70,095.02"
31/10/2020,C&M-PMS Prem Clinical Waste,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,34167630,76.29
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,34167630,"1,434.28"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,34167630,"11,728.38"
31/10/2020,C&M-PMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,34167630,"38,007.65"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,34167630,"75,960.98"
31/10/2020,C&M-GMS Prem Clinical Waste,"PRC DELEGATED CO-
COMMISSIONING",DR SAMUEL & DR KHAN,34290212,55.91
31/10/2020,C&M-GMS Prem Water Rates,"PRC DELEGATED CO-
COMMISSIONING",DR SAMUEL & DR KHAN,34290212,142.28
31/10/2020,C&M-GMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",DR SAMUEL & DR KHAN,34290212,"1,033.81"
31/10/2020,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR SAMUEL & DR KHAN,34290212,"1,393.09"
31/10/2020,C&M-GMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",DR SAMUEL & DR KHAN,34290212,"2,902.02"
31/10/2020,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR SAMUEL & DR KHAN,34290212,"4,726.01"
31/10/2020,C&M-GMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",DR SAMUEL & DR KHAN,34290212,"5,828.15"
31/10/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR SAMUEL & DR KHAN,34290212,"6,029.13"
31/10/2020,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR SAMUEL & DR KHAN,34290212,"6,565.96"
31/10/2020,C&M-GMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",DR SAMUEL & DR KHAN,34290212,"15,308.01"
31/10/2020,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",DR SAMUEL & DR KHAN,34290212,"73,882.07"
31/10/2020,C&M-PMS Prem Water Rates,"PRC DELEGATED CO-
COMMISSIONING",DR YI PATEL & PARTNERS,34167600,639.3
31/10/2020,C&M-PMS PCO Doctors Ret Scheme,"PRC DELEGATED CO-
COMMISSIONING",DR YI PATEL & PARTNERS,34167600,923.04
31/10/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR YI PATEL & PARTNERS,34167600,"1,183.09"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR YI PATEL & PARTNERS,34167600,"2,174.62"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR YI PATEL & PARTNERS,34167600,"8,232.14"
31/10/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",DR YI PATEL & PARTNERS,34167600,"16,403.33"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",DR YI PATEL & PARTNERS,34167600,"17,782.25"
31/10/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",DR YI PATEL & PARTNERS,34167600,"24,671.50"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",DR YI PATEL & PARTNERS,34167600,"114,546.35"
31/10/2020,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DRS PR DUBAL & N PATEL,34290214,947.89
31/10/2020,C&M-GMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",DRS PR DUBAL & N PATEL,34290214,"1,522.94"
31/10/2020,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DRS PR DUBAL & N PATEL,34290214,"4,346.84"
31/10/2020,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DRS PR DUBAL & N PATEL,34290214,"4,467.63"
31/10/2020,C&M-GMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",DRS PR DUBAL & N PATEL,34290214,"5,676.67"
31/10/2020,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",DRS PR DUBAL & N PATEL,34290214,"51,402.19"
31/10/2020,C&M-PMS Prem Clinical Waste,"PRC DELEGATED CO-
COMMISSIONING",E12 HEALTH CENTRE,34167602,79.67
31/10/2020,C&M-PMS Prem Water Rates,"PRC DELEGATED CO-
COMMISSIONING",E12 HEALTH CENTRE,34167602,161.37
31/10/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",E12 HEALTH CENTRE,34167602,889.73
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",E12 HEALTH CENTRE,34167602,"1,955.82"
31/10/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",E12 HEALTH CENTRE,34167602,"2,396.68"
31/10/2020,C&M-PMS DES Learn Dsblty Hlth Chk,"PRC DELEGATED CO-
COMMISSIONING",E12 HEALTH CENTRE,34167602,"4,340.00"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",E12 HEALTH CENTRE,34167602,"8,798.50"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",E12 HEALTH CENTRE,34167602,"15,993.07"
31/10/2020,C&M-PMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",E12 HEALTH CENTRE,34167602,"30,829.01"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",E12 HEALTH CENTRE,34167602,"115,624.37"
31/10/2020,C&M-APMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",EAST LONDON NHS FOUNDATION TRUST,34167584,622.54
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",EAST LONDON NHS FOUNDATION TRUST,34167584,"2,575.28"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",ESSEX LODGE,34167640,"1,850.32"
31/10/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",ESSEX LODGE,34167640,"2,901.33"
31/10/2020,ME - PMS TPS Added Years Adj EEs,"PRC DELEGATED CO-
COMMISSIONING",ESSEX LODGE,34167640,"6,040.90"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",ESSEX LODGE,34167640,"7,455.30"
31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",ESSEX LODGE,34167640,"11,934.59"
31/10/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",ESSEX LODGE,34167640,"12,597.50"
31/10/2020,ME-PMS GP Pension EEs-PMS,"PRC DELEGATED CO-
COMMISSIONING",ESSEX LODGE,34167640,"14,273.78"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",ESSEX LODGE,34167640,"15,130.42"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",ESSEX LODGE,34167640,"100,940.44"
31/10/2020,C&M-GMS Prem Clinical Waste,"PRC DELEGATED CO-
COMMISSIONING",FOREST PRACTICE (THE),34290228,43.38
31/10/2020,C&M-GMS Prem Water Rates,"PRC DELEGATED CO-
COMMISSIONING",FOREST PRACTICE (THE),34290228,67.2
31/10/2020,C&M-GMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",FOREST PRACTICE (THE),34290228,538.6
31/10/2020,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",FOREST PRACTICE (THE),34290228,"1,083.94"
31/10/2020,C&M-GMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",FOREST PRACTICE (THE),34290228,"4,525.00"
31/10/2020,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",FOREST PRACTICE (THE),34290228,"4,628.16"
31/10/2020,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",FOREST PRACTICE (THE),34290228,"5,108.85"
31/10/2020,ME-GMS GP Prior Year EEs,"PRC DELEGATED CO-
COMMISSIONING",FOREST PRACTICE (THE),34290228,"6,955.23"
31/10/2020,ME - GMS GP Prior Year ERs,"PRC DELEGATED CO-
COMMISSIONING",FOREST PRACTICE (THE),34290228,"9,283.64"
31/10/2020,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",FOREST PRACTICE (THE),34290228,"58,081.66"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",GLEN ROAD MEDICAL CENTRE,34167606,"1,169.59"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",GLEN ROAD MEDICAL CENTRE,34167606,"62,999.26"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",GRAHAM PRACTICE,34167604,"1,559.97"
31/10/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",GRAHAM PRACTICE,34167604,"2,453.41"
31/10/2020,C&M-PMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",GRAHAM PRACTICE,34167604,"2,557.56"
31/10/2020,C&M-PMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",GRAHAM PRACTICE,34167604,"5,136.38"
31/10/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GRAHAM PRACTICE,34167604,"5,313.50"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",GRAHAM PRACTICE,34167604,"7,677.46"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",GRAHAM PRACTICE,34167604,"12,756.12"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",GRAHAM PRACTICE,34167604,"83,510.72"
31/10/2020,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",LEYTONSTONE HIGH ROAD,34290216,"1,204.53"
31/10/2020,C&M-GMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",LEYTONSTONE HIGH ROAD,34290216,"2,145.83"
31/10/2020,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",LEYTONSTONE HIGH ROAD,34290216,"3,078.07"
31/10/2020,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",LEYTONSTONE HIGH ROAD,34290216,"5,677.21"
31/10/2020,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",LEYTONSTONE HIGH ROAD,34290216,"59,490.53"
31/10/2020,C&M-APMS OOH Opt Outs,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,77.84
31/10/2020,C&M- PCN DES CARE HOME PREMIUM,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"1,170.00"
31/10/2020,C&M-APMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"2,333.50"
31/10/2020,C&M-APMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"2,443.57"
31/10/2020,C&M-APMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"2,601.31"
31/10/2020,C&M-APMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"3,115.83"
31/10/2020,C&M-APMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"3,485.01"
31/10/2020,C&M-APMS PCN DES Clin Pharmacist,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"4,418.70"
31/10/2020,C&M-APMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"5,224.23"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"5,324.81"
31/10/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,LIBERTY BRIDGE ROAD PRACTICE,34190293,"5,404.38"
31/10/2020,C&M-APMS Prem Service Charges,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"14,108.84"
31/10/2020,C&M-APMS PCO Locum Adop/Pat/Mat,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"37,715.00"
31/10/2020,C&M-APMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",LIBERTY BRIDGE ROAD PRACTICE,34190293,"162,881.09"
31/10/2020,ME - PMS GP Prior Year ERs,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,455.19
31/10/2020,ME-PMS GP Pension EEs-PMS,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,506.67
31/10/2020,ME-PMS GP Prior Year EEs,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"1,148.71"
31/10/2020,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"1,507.40"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"1,949.46"
31/10/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"2,033.13"
31/10/2020,C&M-PMS DES Learn Dsblty Hlth Chk,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"2,800.00"
31/10/2020,C&M-PMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"4,073.89"
31/10/2020,C&M-PMS PCN DES Clin Pharmacist,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"4,396.00"
31/10/2020,C&M-PMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"8,181.63"
31/10/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,MARKET STREET HEALTH GROUP,34190290,"8,463.75"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"9,759.59"
31/10/2020,C&M-PMS Prem Cost Rent,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"14,565.92"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"15,941.04"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",MARKET STREET HEALTH GROUP,34190290,"99,339.90"
31/10/2020,C&M-GMS PCN DES Soc Prescribing,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM HEALTH COLLABORATIVE LTD,34385305,"68,281.72"
31/10/2020,C&M-APMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM HEALTH COLLABORATIVE LTD,34335339,"100,253.44"
31/10/2020,Clinical&Medical-Clinical Other,LOCAL ENHANCED SERVICES,NEWHAM HEALTH COLLABORATIVE LTD,34430788,"335,260.65"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34167609,"1,372.19"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34167609,"5,454.96"
31/10/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34167609,"6,782.75"
31/10/2020,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34167609,"11,220.64"
31/10/2020,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",NEWHAM MEDICAL CENTRE,34167609,"74,467.80"
31/10/2020,C&M-GMS PCO Other,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34290224,329
31/10/2020,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34290224,694.7
31/10/2020,C&M-GMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34290224,"1,554.12"
31/10/2020,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34290224,"2,815.35"
31/10/2020,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34290224,"3,274.29"
31/10/2020,C&M-GMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",PLASHET MEDICAL CENTRE,34290224,"3,475.00"
31/10/2020,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",PROJECT SURGERY,34167611,701.69
31/10/2020,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",PROJECT SURGERY,34167611,826.77
31/10/2020,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",PROJECT SURGERY,34167611,"1,773.33"
31/10/2020,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",PROJECT SURGERY,34167611,"2,515.87"
