Date,Expense Type,Expense area,Supplier,Transaction,Amount
31/03/2021,C&M-APMS OOH Opt Outs,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928788,"-6,040.94"
31/03/2021,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,AT MEDICS ALBERT ROAD,35928788,"-5,388.75"
31/03/2021,C&M-APMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928788,"-5,209.13"
31/03/2021,C&M-APMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928788,"-2,593.79"
31/03/2021,C&M-PMS GP Statutory Levy,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928788,"-2,426.34"
31/03/2021,ME-PMS GP Pension ERs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928788,-862.8
31/03/2021,ME-PMS GP Pension EEs-PMS,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928788,-810
31/03/2021,C&M-PMS DES Learn Dsblty Hlth Chk,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,36086898,280
31/03/2021,C&M-APMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928789,"2,139.65"
31/03/2021,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,AT MEDICS ALBERT ROAD,36109465,"2,420.32"
31/03/2021,C&M-APMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928789,"2,593.79"
31/03/2021,C&M-APMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928789,"2,898.57"
31/03/2021,C&M-APMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928789,"5,209.13"
31/03/2021,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,AT MEDICS ALBERT ROAD,35928789,"5,388.75"
31/03/2021,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928789,"5,523.94"
31/03/2021,C&M-APMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",AT MEDICS ALBERT ROAD,35928789,"146,567.27"
31/03/2021,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,36213785,"-34,437.84"
31/03/2021,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,BARTS HEALTH NHS TRUST,36074580,"-88,444.76"
31/03/2021,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,BARTS HEALTH NHS TRUST,36074585,"-47,555.46"
31/03/2021,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,BARTS HEALTH NHS TRUST,36074587,"-25,190.81"
31/03/2021,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,BARTS HEALTH NHS TRUST,36074581,"-24,684.31"
31/03/2021,Programme Support Costs,PROGRAMME PROJECTS,BARTS HEALTH NHS TRUST,35945487,"-16,336.58"
31/03/2021,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,BARTS HEALTH NHS TRUST,36074582,"-15,759.45"
31/03/2021,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,BARTS HEALTH NHS TRUST,36074578,"-9,882.17"
31/03/2021,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,BARTS HEALTH NHS TRUST,36074589,-581.32
31/03/2021,ME-GMS GP Pension ERs Adjustments,"PRC DELEGATED CO-
COMMISSIONING",BIRCHDALE ROAD MEDICAL CENTRE,36086868,-838.83
31/03/2021,ME-GMS GP Pension EEs,"PRC DELEGATED CO-
COMMISSIONING",BIRCHDALE ROAD MEDICAL CENTRE,36086868,-729.17
31/03/2021,C&M-GMS GP Statutory Levy,"PRC DELEGATED CO-
COMMISSIONING",BIRCHDALE ROAD MEDICAL CENTRE,36086868,-514.18
31/03/2021,C&M-GMS Voluntary Levy,"PRC DELEGATED CO-
COMMISSIONING",BIRCHDALE ROAD MEDICAL CENTRE,36086868,-28.47
31/03/2021,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",BIRCHDALE ROAD MEDICAL CENTRE,36086869,454.17
31/03/2021,C&M-GMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",BIRCHDALE ROAD MEDICAL CENTRE,36086869,"1,497.00"
31/03/2021,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",BIRCHDALE ROAD MEDICAL CENTRE,36086869,"2,140.63"
31/03/2021,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",BIRCHDALE ROAD MEDICAL CENTRE,36086869,"2,288.94"
31/03/2021,C&M-GMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",BIRCHDALE ROAD MEDICAL CENTRE,36086869,"4,202.50"
31/03/2021,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",BIRCHDALE ROAD MEDICAL CENTRE,36086869,"25,038.75"
31/03/2021,ME-PMS GP Pension ERs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,35928743,"-9,547.13"
31/03/2021,ME-PMS GP Pension EEs-PMS,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,35928743,"-9,198.30"
31/03/2021,C&M-PMS Voluntary Levy,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,35928743,-98.12
31/03/2021,C&M-PMS Prem Water Rates,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,35928744,59.7
31/03/2021,C&M-PMS Prof fees Prescribing,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,36109432,168.14
31/03/2021,C&M-PMS DES Learn Dsblty Hlth Chk,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,36086870,420
31/03/2021,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CLAREMONT CLINIC,36109432,619.01
31/03/2021,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,35928744,"1,557.41"
31/03/2021,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,35928744,"5,364.33"
31/03/2021,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,35928744,"6,663.70"
31/03/2021,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,35928744,"12,735.18"
31/03/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CLAREMONT CLINIC,35928744,"13,755.00"
31/03/2021,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",CLAREMONT CLINIC,35928744,"85,966.96"
31/03/2021,ME-PMS GP Pension ERs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928745,"-11,326.10"
31/03/2021,ME-PMS GP Pension EEs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928745,"-6,129.88"
31/03/2021,ME-PMS GP Pension EEs-PMS,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928745,"-3,089.65"
31/03/2021,C&M-PMS GP Statutory Levy,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928745,"-1,480.18"
31/03/2021,ME - PMS GP Prior Year ERs,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928745,-873.58
31/03/2021,ME-PMS GP Prior Year EEs,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928745,-564.98
31/03/2021,C&M-PMS Voluntary Levy,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928745,-81.94
31/03/2021,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928746,"1,401.86"
31/03/2021,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928746,"3,736.45"
31/03/2021,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928746,"5,682.39"
31/03/2021,C&M-PMS Prem Cost Rent,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928746,"6,714.25"
31/03/2021,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928746,"11,463.25"
31/03/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CUSTOM HOUSE SURGERY,35928746,"11,645.00"
31/03/2021,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",CUSTOM HOUSE SURGERY,35928746,"75,904.11"
31/03/2021,Clinical&Medical-Commercial Sector,"MENTAL HEALTH SERVICES - NOT 
CONTRACTED ACTIVITY",CYGNET HEALTHCARE LTD,36090869,0.28
31/03/2021,Clinical&Medical-Commercial Sector,"MENTAL HEALTH SERVICES - NOT 
CONTRACTED ACTIVITY",CYGNET HEALTHCARE LTD,36090869,906
31/03/2021,Hcare Srv Rec NHS Trust-Non Contract,"MENTAL HEALTH SERVICES - NOT 
CONTRACTED ACTIVITY",CYGNET HEALTHCARE LTD,35827545,"17,545.00"
31/03/2021,ME-PMS GP Pension ERs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928747,"-8,242.10"
31/03/2021,ME-PMS GP Pension EEs-PMS,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928747,"-7,570.39"
31/03/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928747,"-6,029.13"
31/03/2021,C&M-PMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928747,"-5,828.15"
31/03/2021,C&M-PMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928747,"-2,902.02"
31/03/2021,C&M-PMS GP Statutory Levy,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928747,"-1,631.05"
31/03/2021,C&M-PMS Voluntary Levy,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928747,-90.3
31/03/2021,C&M-PMS Prof fees Prescribing,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,36109434,8.01
31/03/2021,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,36109434,33.71
31/03/2021,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928748,"1,347.42"
31/03/2021,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928748,"1,473.84"
31/03/2021,C&M-PMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928748,"2,902.02"
31/03/2021,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928748,"3,347.17"
31/03/2021,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928748,"4,958.31"
31/03/2021,C&M-PMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928748,"5,828.15"
31/03/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928748,"6,029.13"
31/03/2021,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928748,"8,994.33"
31/03/2021,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928748,"12,051.85"
31/03/2021,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,35928748,"78,889.25"
31/03/2021,C&M-GMS Prem Clinical Waste,"PRC DELEGATED CO-
COMMISSIONING",DR AZAD PRACTICE ACCOUNT,36086871,62.15
31/03/2021,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR AZAD PRACTICE ACCOUNT,36086871,"1,168.62"
31/03/2021,C&M-GMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",DR AZAD PRACTICE ACCOUNT,36086871,"1,253.06"
31/03/2021,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR AZAD PRACTICE ACCOUNT,36086871,"5,507.98"
31/03/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR AZAD PRACTICE ACCOUNT,36086871,"10,800.00"
31/03/2021,C&M-GMS Prem Actual Rent,"PRC DELEGATED CO-
COMMISSIONING",DR AZAD PRACTICE ACCOUNT,36086871,"24,120.30"
31/03/2021,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",DR AZAD PRACTICE ACCOUNT,36086871,"62,667.55"
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,35999394,175.94
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,35999378,178.18
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,36177017,180.42
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,35999447,182.66
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,36012169,184.34
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,35999485,184.9
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,35999475,188.26
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,35999415,189.38
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,35999462,190.5
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,36177016,190.5
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,35999433,191.06
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR BABATUNDE ADEEKO,35999494,191.06
31/03/2021,ME-GMS GP Pension ERs Adjustments,"PRC DELEGATED CO-
COMMISSIONING",DR CM PATEL,36086872,"-1,150.40"
31/03/2021,ME-GMS GP Pension EEs,"PRC DELEGATED CO-
COMMISSIONING",DR CM PATEL,36086872,"-1,080.00"
31/03/2021,C&M-GMS GP Statutory Levy,"PRC DELEGATED CO-
COMMISSIONING",DR CM PATEL,36086872,-437.17
31/03/2021,C&M-GMS Voluntary Levy,"PRC DELEGATED CO-
COMMISSIONING",DR CM PATEL,36086872,-24.2
31/03/2021,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR CM PATEL,36109438,37.84
31/03/2021,C&M-GMS Prof Fees Prescribing,"PRC DELEGATED CO-
COMMISSIONING",DR CM PATEL,36109438,58.72
31/03/2021,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR CM PATEL,36086873,309.16
31/03/2021,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR CM PATEL,36086873,"1,204.85"
31/03/2021,C&M-GMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",DR CM PATEL,36086873,"1,241.67"
31/03/2021,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR CM PATEL,36086873,"1,457.13"
31/03/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR CM PATEL,36086873,"3,240.00"
31/03/2021,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",DR CM PATEL,36086873,"18,058.54"
31/03/2021,ME-PMS GP Pension ERs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928749,"-2,995.84"
31/03/2021,ME-PMS GP Pension EEs-PMS,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928749,"-2,707.50"
31/03/2021,C&M-PMS GP Statutory Levy,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928749,"-1,011.99"
31/03/2021,C&M-PMS Voluntary Levy,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928749,-56.02
31/03/2021,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928750,728.91
31/03/2021,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928750,910.08
31/03/2021,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928750,"1,788.08"
31/03/2021,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928750,"3,483.33"
31/03/2021,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928750,"4,829.30"
31/03/2021,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928750,"7,441.90"
31/03/2021,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",DR I BASU & DR SK BASU,35928750,"50,003.26"
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR JOHN IYIOLA,35827550,178.74
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR JOHN IYIOLA,35827556,178.74
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR JOHN IYIOLA,35827561,178.74
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR JOHN IYIOLA,35827565,178.74
31/03/2021,Professional Fees,MENTAL CAPACITY ACT,DR JOHN IYIOLA,35827570,178.74
31/03/2021,ME-PMS GP Pension ERs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,35928753,"-1,792.43"
31/03/2021,ME-PMS GP Pension EEs-PMS,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,35928753,"-1,638.17"
31/03/2021,C&M-PMS GP Statutory Levy,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,35928753,"-1,300.81"
31/03/2021,C&M-PMS Voluntary Levy,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,35928753,-72.01
31/03/2021,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,35928754,"1,173.08"
31/03/2021,C&M-PMS Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,35928754,"1,375.23"
31/03/2021,C&M-PMS Prem Notional Rent,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,35928754,"3,041.67"
31/03/2021,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,35928754,"3,360.79"
31/03/2021,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,35928754,"9,592.44"
31/03/2021,C&M-PMS Contract Value,"PRC DELEGATED CO-
COMMISSIONING",DR KALHORO & PARTNER,35928754,"63,919.13"
31/03/2021,C&M-GMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086875,"-21,552.83"
31/03/2021,ME-GMS GP Pension ERs Adjustments,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086875,"-2,646.64"
31/03/2021,ME-GMS GP Pension EEs,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086875,"-2,341.67"
31/03/2021,C&M-GMS GP Statutory Levy,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086875,"-1,504.91"
31/03/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR KNIGHT,36086875,"-1,190.63"
31/03/2021,C&M-GMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086875,"-1,150.94"
31/03/2021,C&M-GMS Voluntary Levy,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086875,-83.31
31/03/2021,C&M-GMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086876,"1,321.16"
31/03/2021,C&M- PCN DES CARE HOME PREMIUM,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086876,"1,612.50"
31/03/2021,C&M-GMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086876,"4,182.00"
31/03/2021,C&M-GMS PCN DES Soc Prescribing,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086876,"4,328.05"
31/03/2021,C&M-GMS DES Extended Hours Access,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086876,"5,828.15"
31/03/2021,C&M-GMS Other Baseline Adjustment,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086876,"6,226.94"
31/03/2021,C&M-PCN DES PHARMACY TECHNICIANS,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086876,"6,964.63"
31/03/2021,C&M-GMS PCN DES Clin Pharmacist,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086876,"8,198.96"
31/03/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR KNIGHT,36086876,"17,909.13"
31/03/2021,C&M-GMS PCN DES Clinical Director,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086876,"23,881.76"
31/03/2021,C&M-GMS Global Sum,"PRC DELEGATED CO-
COMMISSIONING",DR KNIGHT,36086876,"69,693.75"
31/03/2021,C&M-PMS GP Statutory Levy,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,35928790,"-1,753.73"
31/03/2021,ME-PMS GP Pension ERs Adjs - PMS,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,35928790,"-1,024.58"
31/03/2021,ME-PMS GP Pension EEs-PMS,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,35928790,-961.88
31/03/2021,C&M-PMS Voluntary Levy,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,35928790,-97.09
31/03/2021,C&M-PMS Prem Clinical Waste,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,35928791,76.29
31/03/2021,C&M-PMS Prof fees Prescribing,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,36109466,168.15
31/03/2021,C&M-PMS Prem Water Rates,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,35928791,599.51
31/03/2021,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MSJ KHAN - BOLEYN MEDICAL CENTRE,36109466,720.35
31/03/2021,C&M-PMS PCN DES Participation,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,35928791,"1,434.28"
31/03/2021,C&M-PMS Prem Rates,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,35928791,"1,974.51"
31/03/2021,C&M-PMS QOF Aspiration,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,35928791,"5,090.37"
31/03/2021,Training Expenses,PROGRAMME PROJECTS,DR MSJ KHAN - BOLEYN MEDICAL CENTRE,36190344,"11,076.92"
31/03/2021,C&M-PMS Contract KPIs,"PRC DELEGATED CO-
COMMISSIONING",DR MSJ KHAN - BOLEYN MEDICAL CENTRE,35928791,"11,728.38"
