date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
7/31/2020,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH SERVICES - OTHER,NORTH EAST LONDON NHS FOUNDATION TRUST,32989857,33796.0,NEBD 04 - July.csv,1
7/31/2020,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH SERVICES - OTHER,NORTH EAST LONDON NHS FOUNDATION TRUST,32989865,50821.0,NEBD 04 - July.csv,1
7/31/2020,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH SERVICES - OTHER,NORTH EAST LONDON NHS FOUNDATION TRUST,32989870,50845.0,NEBD 04 - July.csv,1
7/31/2020,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH SERVICES - OTHER,NORTH EAST LONDON NHS FOUNDATION TRUST,32989875,133200.0,NEBD 04 - July.csv,1
7/31/2020,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH SERVICES - OTHER,NORTH EAST LONDON NHS FOUNDATION TRUST,32989876,109938.0,NEBD 04 - July.csv,1
7/31/2020,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH SERVICES - OTHER,NORTH EAST LONDON NHS FOUNDATION TRUST,32989879,220979.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32989883,-945319.0,NEBD 04 - July.csv,-1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002333,1062.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002333,84996.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002337,830.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002337,66443.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002341,1114.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002341,89153.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002346,1091.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002346,87321.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002349,1093.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002349,87489.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002353,1577.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002353,126194.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002357,1542.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002357,123414.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002359,1113.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002359,89065.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002376,1442.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002376,115412.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002378,1259.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002378,100746.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002380,1822.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33002380,145838.0,NEBD 04 - July.csv,1
7/31/2020,Recharge : Received,NON RECURRENT PROGRAMMES,NHS REDBRIDGE CCG,33002413,88742.0,NEBD 04 - July.csv,1
7/31/2020,Clinical&Medical-Commercial Sector,PRESCRIBING,NORTH WEST OSTOMY SUPPLIES,33003337,36111.0,NEBD 04 - July.csv,1
7/31/2020,Clinical&Medical-Commercial Sector,PRESCRIBING,NORTH WEST OSTOMY SUPPLIES,33003337,7222.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,33034894,-134410.0,NEBD 04 - July.csv,-1
7/31/2020,Hcare Srv Rec NHS Trust,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,33054989,73000.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33070588,2908.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33070588,50012.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,A MOGHAL,33070588,2326.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33070588,961.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33070588,32706.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33070588,4146.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33070593,3313.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33070593,167533.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33070593,2726.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33070593,88903.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33070593,213.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33070593,6008.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33070593,209.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33070593,8575.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,33070605,981.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,33070605,25620.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,GREEN LANE SURGERY,33070605,1203.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,33070605,495.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,33070605,3175.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,33070605,1790.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33070615,2581.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33070615,130553.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33070615,3892.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,JOHN & JOHN,33070615,9053.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33070615,1938.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,JOHN & JOHN,33070615,4026.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33070615,3731.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33070615,5166.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33070615,10477.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33070637,148772.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,TULASI MEDICAL CENTRE,33070637,7046.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33070637,2881.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33070637,10579.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33070637,16821.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33070637,70.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33070637,14788.0,NEBD 04 - July.csv,1
7/31/2020,ME-PMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33070637,10057.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33070645,1163.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33070645,58837.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33070645,957.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33070645,16138.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33070645,42.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33070645,931.0,NEBD 04 - July.csv,1
7/31/2020,C&M-APMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33070645,18.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33070645,3614.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33070654,5180.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33070654,45457.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,ABBEY MEDICAL CENTRE,33070654,2105.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33070654,863.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33070654,1692.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33070654,3997.0,NEBD 04 - July.csv,1
7/31/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33070654,279.0,NEBD 04 - July.csv,1
7/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33070654,431.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33070671,3769.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33070671,72468.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,LABURNUM HEALTH CENTRE,33070671,3457.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33070671,1403.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33070671,6104.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33070671,3679.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33070671,571.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33070671,5850.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,33074462,9038600.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,33074470,2127900.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,33074482,35100.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,33074488,165700.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,33074495,216200.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,33074501,36100.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,33074508,38000.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,33074514,38600.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,33074520,946800.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,33074533,189300.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,33074537,237000.0,NEBD 04 - July.csv,1
7/31/2020,Hlthcre-Foundation Trsts,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,33074544,2542175.0,NEBD 04 - July.csv,1
7/31/2020,Hlthcre-Foundation Trsts,COMMUNITY SERVICES,NORTH EAST LONDON NHS FOUNDATION TRUST,33074549,2601285.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,33074554,31400.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33074560,71800.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,33074571,50000.0,NEBD 04 - July.csv,1
7/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,33074583,157400.0,NEBD 04 - July.csv,1
7/31/2020,Charges from CSU,RECHARGES,NHS NEL CSU,33081036,347944.0,NEBD 04 - July.csv,1
7/31/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33093058,-24182.0,NEBD 04 - July.csv,-1
7/31/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33093058,-3243.0,NEBD 04 - July.csv,-1
7/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33093058,-1418.0,NEBD 04 - July.csv,-1
7/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33093058,-5127.0,NEBD 04 - July.csv,-1
7/31/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33093058,-22702.0,NEBD 04 - July.csv,-1
7/31/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33093059,3562.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33093059,76039.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33093059,5032.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR TOLIA & PARTNERS,33093059,3545.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33093059,3729.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33093059,2505.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33093059,10169.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR TOLIA & PARTNERS,33093059,5205.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33093059,1458.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33093059,2949.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33093059,3450.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33093059,7015.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33093060,4120.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33093060,62472.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33093060,4624.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,ST ALBANS SURGERY,33093060,2924.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33093060,2672.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33093060,2302.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33093060,10044.0,NEBD 04 - July.csv,1
7/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ST ALBANS SURGERY,33093060,4784.0,NEBD 04 - July.csv,1
