date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
10/09/2020,Cleaning Contracts,Generic Workers,Buzz Housekeeping Services,1185389,49118.0,WHIT 06 - September.csv,1
17/09/2020,Med Equ: Med Life 10 Yrs,Capital,Olympus Keymed,1185802,47353.0,WHIT 06 - September.csv,1
17/09/2020,Cleaning Contracts,Generic Workers,Buzz Housekeeping Services,1186969,46772.0,WHIT 06 - September.csv,1
17/09/2020,Software Purchase,Technical Services,Trustmarque Solutions Ltd,1185481,44788.0,WHIT 06 - September.csv,1
10/09/2020,Consultant Fees,Capital,Forest Gate Construction Co Ltd,1184821,44251.0,WHIT 06 - September.csv,1
10/09/2020,Cleaning Contracts,Generic Workers,Buzz Housekeeping Services,1185384,43264.0,WHIT 06 - September.csv,1
24/09/2020,Rents (Apr-20 to Jun-20),Estates-Finsbury Hc,Nhs Property Services Ltd,1174099,40675.0,WHIT 06 - September.csv,1
24/09/2020,Rents (Jul-20 to Sep-20),Estates-Finsbury Hc,Nhs Property Services Ltd,1174472,40675.0,WHIT 06 - September.csv,1
10/09/2020,Nhs Logistics Stock Issues,Control,Supply Chain Coordination Ltd,1184119,37464.0,WHIT 06 - September.csv,1
17/09/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,1173652,36554.0,WHIT 06 - September.csv,1
03/09/2020,Software Purchase (Jan-20 to Mar-20),Imaging,Sectra Ltd,1149146,36316.0,WHIT 06 - September.csv,1
03/09/2020,Software Purchase (Apr-20 to Jun-20),Imaging,Sectra Ltd,1172828,36316.0,WHIT 06 - September.csv,1
17/09/2020,Cleaning Contracts,Estates-Bounds Green Hc,Cordant Cleaning Ltd,1184510,34920.0,WHIT 06 - September.csv,1
24/09/2020,Planned Maintenance,Planned Maintenance,Fes Fm Ltd,1186756,34837.0,WHIT 06 - September.csv,1
24/09/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,1173656,33302.0,WHIT 06 - September.csv,1
17/09/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,1173657,31673.0,WHIT 06 - September.csv,1
24/09/2020,Rents,Community Dental Lot 2,Community Health Partnerships Ltd,1174026,31358.0,WHIT 06 - September.csv,1
10/09/2020,Software Maintenance,Telecomunications,Elitetele.Complc T/A Elite Company,1185431,30378.0,WHIT 06 - September.csv,1
10/09/2020,Rates-General,Estates-Simmons House,Camden & Islington Nhs Foundation Trust,1167112,30000.0,WHIT 06 - September.csv,1
17/09/2020,Estate & Facility ,Estates-Highbury Grange Hc,London Borough Of Islington,1178157,29500.0,WHIT 06 - September.csv,1
24/09/2020,Med & Surg Equip Mtce,Med Physics Diag,Supply Chain Coordination Ltd,1187166,29202.0,WHIT 06 - September.csv,1
10/09/2020,Consultant Fees,Capital,Ryder Architecture Ltd,1184638,28767.0,WHIT 06 - September.csv,1
17/09/2020,Stock-Pharmacy,Control,Seqirus Uk Ltd,1186650,28468.0,WHIT 06 - September.csv,1
24/09/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,1173655,28382.0,WHIT 06 - September.csv,1
03/09/2020,Med Equ: Med Life 10 Yrs,Capital,Djb Labcare Ltd,1170483,25355.0,WHIT 06 - September.csv,1
16/11/2020,NHSLA (AAPV7044ST1150),Risk Management,NHS Litigation Authority,,1016374.0,WHIT 08 - November.csv,1
05/11/2020,Med & Surg Equip Purchase,Endoscopy Recovery,Supply Chain Coordination Limited,1193469,1027265.0,WHIT 08 - November.csv,1
05/11/2020,Med & Surg Equip Mtce,Integrated Blood Science,Roche Diagnostics Ltd,1190033,502006.0,WHIT 08 - November.csv,1
26/11/2020,X-Ray Equip Purchase,Trust Finance,Assetco Healthcare Whittington Ltd,1201966,284263.0,WHIT 08 - November.csv,1
12/11/2020,X-Ray Equip Purchase,Trust Finance,Assetco Healthcare Whittington Ltd,1192603,283897.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry,Accident & Emergency,Camden & Islington Nhs Foundation Trust,1138493,194000.0,WHIT 08 - November.csv,1
12/11/2020,Band 3 Hca,Ophthalmology,Royal Free London Nhs Foundation Trust,1171429,153836.0,WHIT 08 - November.csv,1
23/11/2020,Estate & Facility (03/09/2020 - 02/10/2020),Pfi Fires,Fes Fm Ltd,1201347,137589.0,WHIT 08 - November.csv,1
26/11/2020,Building Mtce Contracts (03/10/2020 - 01/11/2020),Pfi Fires,Fes Fm Ltd,1202136,137589.0,WHIT 08 - November.csv,1
12/11/2020,Software Maintenance,Whittington Pharmacy,Jac Computer Services Ltd,1182445,132342.0,WHIT 08 - November.csv,1
19/11/2020,Blood Products,Blood Recharge,Nhs Blood And Transplant,1200716,127232.0,WHIT 08 - November.csv,1
05/11/2020,General Practioner Agency April to June 2020,Accident & Emergency,Wish Health Ltd,1174488,122499.0,WHIT 08 - November.csv,1
05/11/2020,General Practioner Agency (July to September 2020),Accident & Emergency,Wish Health Ltd,1196976,122499.0,WHIT 08 - November.csv,1
05/11/2020,Main Works Contract,Capital,Erith Contractors Ltd,1197440,117034.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry,Accident & Emergency,Camden & Islington Nhs Foundation Trust,1167110,95507.0,WHIT 08 - November.csv,1
05/11/2020,Nhs Logistics Stock Issues,Control,Supply Chain Coordination Ltd,1197387,86717.0,WHIT 08 - November.csv,1
12/11/2020,Med & Surg Equip Purchase,Covid 19,Arjo Uk Ltd,1197587,85353.0,WHIT 08 - November.csv,1
19/11/2020,Nhs Logistics Stock Issues,Control,Supply Chain Coordination Ltd,1200501,82027.0,WHIT 08 - November.csv,1
26/11/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,1199333,78319.0,WHIT 08 - November.csv,1
19/11/2020,Main Works Contract,Capital,Hanevo Ltd,1199994,77589.0,WHIT 08 - November.csv,1
12/11/2020,Sho,Acute Paediatrics,Royal Free London Nhs Foundation Trust,1184819,76337.0,WHIT 08 - November.csv,1
12/11/2020,Software/Licence Computer,Capital,Insight Direct (Uk) Ltd,1195683,75725.0,WHIT 08 - November.csv,1
12/11/2020,Nhs Logistics Stock Issues,Control,Supply Chain Coordination Ltd,1198759,74206.0,WHIT 08 - November.csv,1
26/11/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,1199338,70550.0,WHIT 08 - November.csv,1
19/11/2020,Main Works Contract,Capital,Friargreen Construction Limited,1196072,69504.0,WHIT 08 - November.csv,1
19/11/2020,Rates-General,Estates-Simmons House,Camden & Islington Nhs Foundation Trust,1199443,67165.0,WHIT 08 - November.csv,1
12/11/2020,Band 8d Senior Manager,Chief Operating Officer,Camden & Islington Nhs Foundation Trust,1055113,64927.0,WHIT 08 - November.csv,1
19/11/2020,Legal Fees,Director Facilities,Capsticks Solicitors,1199192,58353.0,WHIT 08 - November.csv,1
19/11/2020,Building Lease,Estates-Hornsey Rise Hc,Community Health Partnerships Ltd,1199351,57845.0,WHIT 08 - November.csv,1
26/11/2020,Clinical Waste Disposal,Environmental Mang'T,Mitie Waste & Environmental Services Ltd,1200672,57720.0,WHIT 08 - November.csv,1
26/11/2020,Nhs Logistics Stock Issues,Control,Supply Chain Coordination Ltd,1201873,57241.0,WHIT 08 - November.csv,1
26/11/2020,Clinical Waste Disposal,Environmental Mang'T,Mitie Waste & Environmental Services Ltd,1192748,55993.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry,Accident & Emergency,Camden & Islington Nhs Foundation Trust,1062927,55352.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (19/20 M01),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1069032,54496.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (19/20 M02),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1090260,54496.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (19/20 M03),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1090262,54496.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (19/20 M05),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1102612,54496.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (19/20 M08),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1119954,54496.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (19/20 M11),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1140730,54496.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (19/20 M6),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1110378,54496.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (09/20) M07,Accident & Emergency,Camden & Islington Nhs Foundation Trust,1119951,54496.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (19/20 M09),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1128941,54496.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (19/20 M10),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1131682,54496.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry,Accident & Emergency,Camden & Islington Nhs Foundation Trust,1119949,54496.0,WHIT 08 - November.csv,1
19/11/2020,Building Lease,Estates-Bingfield Hc,Community Health Partnerships Ltd,1199354,53941.0,WHIT 08 - November.csv,1
26/11/2020,Building Lease,Other Properties,Community Health Partnerships Ltd,1199353,49740.0,WHIT 08 - November.csv,1
12/11/2020,Cleaning Contracts,Generic Workers,Buzz Housekeeping Services,1191896,49029.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (20/21 Q1),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1185485,48500.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (20/21 Q2),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1185486,48500.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (20/21 M6),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1186344,47754.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (20/21 M7),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1198052,47754.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (20/21 M4),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1181577,47753.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (20/21 M3),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1181578,47753.0,WHIT 08 - November.csv,1
12/11/2020,Sla-Liaison Psychiatry (20/21 M5),Accident & Emergency,Camden & Islington Nhs Foundation Trust,1181580,47753.0,WHIT 08 - November.csv,1
12/11/2020,Cleaning Contracts,Generic Workers,Buzz Housekeeping Services,1197989,46588.0,WHIT 08 - November.csv,1
12/11/2020,Cleaning Contracts,Catering Contract,Buzz Housekeeping Services,1188201,46553.0,WHIT 08 - November.csv,1
26/11/2020,Building Lease,Other Properties,Community Health Partnerships Ltd,1199352,46314.0,WHIT 08 - November.csv,1
26/11/2020,Band 8a Nurse/Midwife,Obstetrics & Gynae,Middlesex University,1175736,41935.0,WHIT 08 - November.csv,1
12/11/2020,Main Works Contract,Capital,Caledonian Modular Ltd,1193486,41490.0,WHIT 08 - November.csv,1
19/11/2020,Building Lease,Other Properties,Community Health Partnerships Ltd,1199332,39756.0,WHIT 08 - November.csv,1
12/11/2020,Professional Services,Covid 19,Abm Aviation Uk Ltd,1198404,39438.0,WHIT 08 - November.csv,1
26/11/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,1199356,36554.0,WHIT 08 - November.csv,1
12/11/2020,Building Service Charges,Dental Ordnance Road,Nhs Property Services Ltd,987416,35019.0,WHIT 08 - November.csv,1
19/11/2020,Cleaning Contracts,Estates-Bounds Green Hc,Cordant Cleaning Ltd,1199283,34920.0,WHIT 08 - November.csv,1
23/11/2020,Consultancy Fees,Pfi Fires,Fes Fm Ltd,1201348,34837.0,WHIT 08 - November.csv,1
05/11/2020,Software Purchase,Imaging,Sectra Ltd,1189831,34664.0,WHIT 08 - November.csv,1
26/11/2020,Building Lease,Other Properties,Community Health Partnerships Ltd,1199319,34447.0,WHIT 08 - November.csv,1
26/11/2020,Band 8c Pharmacist,Joint Formulary Committee,The Ucl Hospitals Nhs Foundation Trust,1182809,34040.0,WHIT 08 - November.csv,1
19/11/2020,Estate & Facility,C&I Enabling,Friargreen Construction Limited,1198822,34015.0,WHIT 08 - November.csv,1
05/11/2020,Managed Equipment Service,Microbiology,Becton Dickinson (Cme) U.K. Ltd,1154927,33707.0,WHIT 08 - November.csv,1
19/11/2020,Med Equ: Med Life 10 Yrs,Capital,Otodynamics Ltd,1191496,33372.0,WHIT 08 - November.csv,1
12/11/2020,Rents,Community Dental Lot 1,Community Health Partnerships Ltd,1198310,33314.0,WHIT 08 - November.csv,1
26/11/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,1199336,33302.0,WHIT 08 - November.csv,1
19/11/2020,Consultant Fees,Capital,Artelia Projects Uk Ltd,1199126,32814.0,WHIT 08 - November.csv,1
26/11/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,1199337,31673.0,WHIT 08 - November.csv,1
12/11/2020,Rents,Community Dental Lot 2,Community Health Partnerships Ltd,1198311,31358.0,WHIT 08 - November.csv,1
05/11/2020,Blood Analysers,Integrated Blood Science,Ibg Immucor Ltd,1197451,31028.0,WHIT 08 - November.csv,1
19/11/2020,Legal Fees,Hr Operations,Dac Beachcroft,1199597,30642.0,WHIT 08 - November.csv,1
19/11/2020,Legal Fees,Hr Operations,Dac Beachcroft,1199596,30565.0,WHIT 08 - November.csv,1
19/11/2020,Building Lease,Estates-Bingfield Hc,Community Health Partnerships Ltd,1199328,30323.0,WHIT 08 - November.csv,1
19/11/2020,Rates-General,Estates-Simmons House,Camden & Islington Nhs Foundation Trust,1199442,30000.0,WHIT 08 - November.csv,1
26/11/2020,Research & Development Exp,R&D Infrastructure,University College London,1202267,29596.0,WHIT 08 - November.csv,1
26/11/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,1199335,28382.0,WHIT 08 - November.csv,1
19/11/2020,Fp 10'S,Acute Paediatrics,Nhs Business Serv Auth,1182468,28372.0,WHIT 08 - November.csv,1
12/11/2020,Med & Surg Equip Purchase,Endoscopy Recovery,Erbe Medical Uk Ltd,1197612,28201.0,WHIT 08 - November.csv,1
12/11/2020,Main Works Contract,Capital,Caledonian Modular Ltd,1198300,27126.0,WHIT 08 - November.csv,1
12/11/2020,Stock-Pharmacy,Control,Janssen-Cilag Ltd,1198446,26956.0,WHIT 08 - November.csv,1
19/11/2020,Fp 10'S,Accident & Emergency,Nhs Business Serv Auth,1174189,26533.0,WHIT 08 - November.csv,1
26/11/2020,Building Lease,Other Properties,Community Health Partnerships Ltd,1199323,26365.0,WHIT 08 - November.csv,1
26/11/2020,General Equip Purchase& Repair,Photocopying - Zerox,Xerox Uk Ltd,1197675,25734.0,WHIT 08 - November.csv,1
19/11/2020,Building Lease,Estates-Hornsey Rise Hc,Community Health Partnerships Ltd,1199306,25471.0,WHIT 08 - November.csv,1
19/11/2020,Building Lease,Estates-Bingfield Hc,Community Health Partnerships Ltd,1199355,25261.0,WHIT 08 - November.csv,1
16/06/2020,NHSLA (AAPV7044ST1150),Risk Management,NHS Litigation Authority,,1014642.0,WHIT 03 - June.csv,1
25/06/2020,Main Works Contract,Capital,Erith Contractors Ltd,,309983.0,WHIT 03 - June.csv,1
04/06/2020,X-Ray Equip Purchase (01/05/2020 - 31/05/2020),Trust Finance,Assetco Healthcare Whittington Ltd,,284602.0,WHIT 03 - June.csv,1
04/06/2020,X-Ray Equip Purchase (01/04/2020 - 30/04/2020),Trust Finance,Assetco Healthcare Whittington Ltd,,284460.0,WHIT 03 - June.csv,1
11/06/2020,Nhs Clinical Services,Dir Nur & Clin Dev,Care Quality Commission,,225255.0,WHIT 03 - June.csv,1
18/06/2020,Consultant Fees 15/06/2020,Capital,Forest Gate Construction Co Ltd,,222514.0,WHIT 03 - June.csv,1
11/06/2020,Consultant Fees 07/05/2020,Capital,Forest Gate Construction Co Ltd,,199529.0,WHIT 03 - June.csv,1
18/06/2020,Main Works Contract,Capital,Hanevo Ltd,,195538.0,WHIT 03 - June.csv,1
25/06/2020,Computer Hardware,Capital,Insight Direct (Uk) Ltd,,183295.0,WHIT 03 - June.csv,1
11/06/2020,Main Works Contract,Capital,Erith Contractors Ltd,,155361.0,WHIT 03 - June.csv,1
18/06/2020,Transport Maint & Exps,Med Front Of House& Transp,Dhl Supply Chain - Uk&I,,151222.0,WHIT 03 - June.csv,1
25/06/2020,Consultants,Better Care - Icat Islington,The Ucl Hospitals Nhs Foundation Trust,,150305.0,WHIT 03 - June.csv,1
25/06/2020,Transport Maint & Exps,Med Front Of House& Transp,Dhl Supply Chain - Uk&I,,141765.0,WHIT 03 - June.csv,1
25/06/2020,Electricity,Environment,Edf Energy,,132642.0,WHIT 03 - June.csv,1
25/06/2020,Electricity,Environment,Edf Energy,,127949.0,WHIT 03 - June.csv,1
25/06/2020,Building Lease,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,,102126.0,WHIT 03 - June.csv,1
25/06/2020,Sla-Liaison Psychiatry M01 19/20,Accident & Emergency,Camden & Islington Nhs Foundation Trust,,94924.0,WHIT 03 - June.csv,1
25/06/2020,Sla-Liaison Psychiatry M02 19/20,Accident & Emergency,Camden & Islington Nhs Foundation Trust,,94924.0,WHIT 03 - June.csv,1
25/06/2020,Sla-Liaison Psychiatry M03 19/20,Accident & Emergency,Camden & Islington Nhs Foundation Trust,,94924.0,WHIT 03 - June.csv,1
25/06/2020,Sla-Liaison Psychiatry M05 19/20,Accident & Emergency,Camden & Islington Nhs Foundation Trust,,94924.0,WHIT 03 - June.csv,1
25/06/2020,Sla-Liaison Psychiatry M06 19/20,Accident & Emergency,Camden & Islington Nhs Foundation Trust,,94924.0,WHIT 03 - June.csv,1
25/06/2020,Sla-Liaison Psychiatry M04 19/20,Accident & Emergency,Camden & Islington Nhs Foundation Trust,,94924.0,WHIT 03 - June.csv,1
25/06/2020,Sla-Liaison Psychiatry M07 19/20,Accident & Emergency,Camden & Islington Nhs Foundation Trust,,94924.0,WHIT 03 - June.csv,1
25/06/2020,Sla-Liaison Psychiatry M08 19/20,Accident & Emergency,Camden & Islington Nhs Foundation Trust,,94924.0,WHIT 03 - June.csv,1
25/06/2020,Sla-Liaison Psychiatry M09 19/20,Accident & Emergency,Camden & Islington Nhs Foundation Trust,,94924.0,WHIT 03 - June.csv,1
25/06/2020,Sla-Liaison Psychiatry M010 19/20,Accident & Emergency,Camden & Islington Nhs Foundation Trust,,94924.0,WHIT 03 - June.csv,1
25/06/2020,Legal Fees,Director Facilities,Capsticks Solicitors,,79639.0,WHIT 03 - June.csv,1
25/06/2020,Building Lease,Other Properties,Community Health Partnerships Ltd,,79603.0,WHIT 03 - June.csv,1
18/06/2020,Internal Audit,Finance Director,Grant Thornton Uk Llp,,75429.0,WHIT 03 - June.csv,1
25/06/2020,Estate & Facility,Estates-Holloway Hc Hornsey St,Community Health Partnerships Ltd,,74721.0,WHIT 03 - June.csv,1
04/06/2020,Rents,Estates Management,Metrus Property Advisors Ltd,,72856.0,WHIT 03 - June.csv,1
25/06/2020,Other Ext General Services,Integrated Comm Equip Services,Islington Council,,70212.0,WHIT 03 - June.csv,1
25/06/2020,Building Lease,Estates-Hornsey Rise Hc,Community Health Partnerships Ltd,,65782.0,WHIT 03 - June.csv,1
18/06/2020,Estate & Facility,Other Properties,Community Health Partnerships Ltd,,64395.0,WHIT 03 - June.csv,1
25/06/2020,Sho (Mar 2020),Acute Paediatrics,Royal Free London Nhs Foundation Trust,,63600.0,WHIT 03 - June.csv,1
25/06/2020,Consultant Fees 23/06/2020,Capital,Forest Gate Construction Co Ltd,,63307.0,WHIT 03 - June.csv,1
25/06/2020,Nhs Logistics Stock Issues,Control,Supply Chain Coordination Ltd,,63256.0,WHIT 03 - June.csv,1
04/06/2020,Ihss Base Service Payment (IHSN011439) Oct 19,Sterile Services (Cont Out),Ihss Ltd,,61535.0,WHIT 03 - June.csv,1
04/06/2020,Ihss Base Service Payment (IHSN011499) Nov 19,Sterile Services (Cont Out),Ihss Ltd,,61535.0,WHIT 03 - June.csv,1
04/06/2020,Ihss Base Service Payment (IHSN011639) Jan 20,Sterile Services (Cont Out),Ihss Ltd,,61535.0,WHIT 03 - June.csv,1
18/06/2020,Cleaning Contracts (IHSN011768 ) Mar 20,Sterile Services (Cont Out),Ihss Ltd,,61535.0,WHIT 03 - June.csv,1
18/06/2020,Cleaning Contracts Feb 20,Sterile Services (Cont Out),Ihss Ltd,,61535.0,WHIT 03 - June.csv,1
18/06/2020,Main Works Contract,Capital,Hanevo Ltd,,59988.0,WHIT 03 - June.csv,1
11/06/2020,Main Works Contract,Capital,Erith Contractors Ltd,,56175.0,WHIT 03 - June.csv,1
18/06/2020,Estate & Facility (Oct 2019/20),Other Properties,Community Health Partnerships Ltd,,54828.0,WHIT 03 - June.csv,1
18/06/2020,Estate & Facility (Nov 2019/20),Other Properties,Community Health Partnerships Ltd,,54828.0,WHIT 03 - June.csv,1
18/06/2020,Estate & Facility (Dec 2019/20),Other Properties,Community Health Partnerships Ltd,,54828.0,WHIT 03 - June.csv,1
18/06/2020,Estate & Facility (Jan 2019/20),Other Properties,Community Health Partnerships Ltd,,54828.0,WHIT 03 - June.csv,1
25/06/2020,Main Works Contract,Capital,Whittington Facilities Ltd,,48458.0,WHIT 03 - June.csv,1
25/06/2020,Nhs Logistics Stock Issues,Control,Supply Chain Coordination Ltd,,47912.0,WHIT 03 - June.csv,1
04/06/2020,Cleaning Contracts ( Weekending 31/05/2020),Generic Workers,Buzz Housekeeping Services,,47656.0,WHIT 03 - June.csv,1
25/06/2020,Main Works Contract,Capital,Whittington Facilities Ltd,,46569.0,WHIT 03 - June.csv,1
18/06/2020,Laundry Service,Laundry,Berendsen Uk Ltd,,45952.0,WHIT 03 - June.csv,1
18/06/2020,Clinical Waste Disposal,Environmental Mang'T,Mitie Waste & Environmental Services Ltd,,45351.0,WHIT 03 - June.csv,1
18/06/2020,Nhs Logistics Stock Issues,Control,Supply Chain Coordination Ltd,,45299.0,WHIT 03 - June.csv,1
04/06/2020,Uniforms,Covid 19,Bates Office Services Ltd,,45250.0,WHIT 03 - June.csv,1
11/06/2020,Nhs Logistics Stock Issues,Control,Supply Chain Coordination Ltd,,44226.0,WHIT 03 - June.csv,1
25/06/2020,Cleaning Contracts (Weekending 20/06/2020 ),Generic Workers,Buzz Housekeeping Services,,43523.0,WHIT 03 - June.csv,1
11/06/2020,Cleaning Contracts (Weekending 06/06/2020 ),Generic Workers,Buzz Housekeeping Services,,43214.0,WHIT 03 - June.csv,1
11/06/2020,Internal Audit,Finance Director,Grant Thornton Uk Llp,,43128.0,WHIT 03 - June.csv,1
25/06/2020,Main Works Contract,Capital,Whittington Facilities Ltd,,39514.0,WHIT 03 - June.csv,1
25/06/2020,Building Lease,Estates-Bingfield Hc,Community Health Partnerships Ltd,,36508.0,WHIT 03 - June.csv,1
04/06/2020,Pfi Service Charge,Trust Finance,Whittington Facilities Ltd,,35113.0,WHIT 03 - June.csv,1
18/06/2020,Consultants,Neurology,The Ucl Hospitals Nhs Foundation Trust,,33878.0,WHIT 03 - June.csv,1
04/06/2020,Nhs Logistics Stock Issues,Control,Supply Chain Coordination Ltd,,32799.0,WHIT 03 - June.csv,1
04/06/2020,Membership Subscriptions,Simmons House,East London Nhs Foundation Trust,,32500.0,WHIT 03 - June.csv,1
04/06/2020,Consultants,General Surgery,The Ucl Hospitals Nhs Foundation Trust,,31424.0,WHIT 03 - June.csv,1
25/06/2020,Building Lease,Other Properties,Community Health Partnerships Ltd,,30099.0,WHIT 03 - June.csv,1
25/06/2020,Building Lease,Estates-Simmons House,Camden & Islington Nhs Foundation Trust,,30000.0,WHIT 03 - June.csv,1
18/06/2020,Software Purchase,Neo-Natal Icu,Clevermed Ltd,,29681.0,WHIT 03 - June.csv,1
25/06/2020,Gas,Environment,Corona Energy Retail Ltd,,27945.0,WHIT 03 - June.csv,1
