date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
31/03/21,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FENCEPIECE ROAD MEDICAL CENTRE,35926861,3664.0,NERD 12 - March.csv,1
31/03/21,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FULLWELL MEDICAL CENTRE,35926863,92841.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FULLWELL MEDICAL CENTRE,35926863,1798.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FULLWELL MEDICAL CENTRE,35926863,7094.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,35926865,56807.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,35926865,1082.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,35926865,2575.0,NERD 12 - March.csv,1
31/03/21,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,35926865,4843.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,OAK TREE MEDICAL PRACTICEICE,35926869,102554.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OAK TREE MEDICAL PRACTICEICE,35926869,1968.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,OAK TREE MEDICAL PRACTICEICE,35926869,11684.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,OAK TREE MEDICAL PRACTICEICE,35926869,8427.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,QUEEN MARY PRACTICE,35926871,31533.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,QUEEN MARY PRACTICE,35926871,599.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,QUEEN MARY PRACTICE,35926871,2479.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,35926873,55354.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,35926873,1075.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,35926873,3720.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,35926873,4554.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,35926875,40371.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,35926875,788.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,35926875,4985.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,35926875,121.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,35926875,471.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,35926875,11.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,35926875,3543.0,NERD 12 - March.csv,1
3/31/2021,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),35926877,3440.0,NERD 12 - March.csv,1
3/31/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),35926877,173987.0,NERD 12 - March.csv,1
3/31/2021,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),35926877,2417.0,NERD 12 - March.csv,1
3/31/2021,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),35926877,12569.0,NERD 12 - March.csv,1
3/31/2021,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),35926877,1535.0,NERD 12 - March.csv,1
3/31/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),35926877,9907.0,NERD 12 - March.csv,1
3/31/2021,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,35968366,2685.0,NERD 12 - March.csv,1
3/31/2021,Income tax <1Yr,BALANCE SHEET,HMRC,35968366,129212.0,NERD 12 - March.csv,1
3/31/2021,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,35968366,2491.0,NERD 12 - March.csv,1
3/31/2021,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,35968366,89734.0,NERD 12 - March.csv,1
3/31/2021,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,35968366,61444.0,NERD 12 - March.csv,1
3/31/2021,Post Graduate Loan Payable,BALANCE SHEET,HMRC,35968366,75.0,NERD 12 - March.csv,1
3/31/2021,Recovery Notional SHPP,BALANCE SHEET,HMRC,35968366,-556.0,NERD 12 - March.csv,-1
3/31/2021,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,35968366,-2086.0,NERD 12 - March.csv,-1
3/31/2021,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,OPTUM HEALTH SOLUTIONS (UK) LTD,35975128,18181.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,35984433,79309.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,35984482,79309.0,NERD 12 - March.csv,1
3/31/2021,Social Care-Res Long Stay Exp,COMMISSIONING - NON ACUTE,LONDON BOROUGH OF REDBRIDGE,35984530,1618634.0,NERD 12 - March.csv,1
3/31/2021,External Data Contracts,PRC DELEGATED CO-COMMISSIONING,EGTON MEDICAL INFORMATION SYSTEMS LTD,35996248,8000.0,NERD 12 - March.csv,1
3/31/2021,External Data Contracts,PRC DELEGATED CO-COMMISSIONING,EGTON MEDICAL INFORMATION SYSTEMS LTD,35996248,40000.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical-Clinical Other,PRIMARY CARE DEVELOPMENT,HEALTHBRIDGE DIRECT LTD,35999184,183315.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,MEDEFER LTD,36006409,31518.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,COMMUNITAS CLINICS LTD,36006410,37286.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical-Independent Sector,CHILD AND ADOLESCENT MENTAL HEALTH,LONDON BOROUGH OF REDBRIDGE,36009805,40000.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,LONDON BOROUGH OF REDBRIDGE,36074595,125407.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,ELYSIUM HEALTHCARE LTD,36074597,35371.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical- Non NHS LES,COMMISSIONING SCHEMES,HEALTHBRIDGE DIRECT LTD,36081339,88684.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical- Non NHS LES,COMMISSIONING SCHEMES,HEALTHBRIDGE DIRECT LTD,36081340,143849.0,NERD 12 - March.csv,1
3/31/2021,Clinical&Medical- Non NHS LES,COMMISSIONING SCHEMES,HEALTHBRIDGE DIRECT LTD,36081341,143849.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,36086810,40642.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,36086810,770.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,36086810,3225.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,36086810,1271.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,36086810,3551.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,36086812,44134.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,36086812,837.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,36086812,2970.0,NERD 12 - March.csv,1
31/03/21,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,36086812,3450.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CLAYHALL CLINIC,36086814,69814.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CLAYHALL CLINIC,36086814,1396.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CLAYHALL CLINIC,36086814,3691.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CLAYHALL CLINIC,36086814,1673.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CLAYHALL CLINIC,36086814,7070.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CRANBROOK SURGERY,36086816,31601.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CRANBROOK SURGERY,36086816,589.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CRANBROOK SURGERY,36086816,2826.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DOCTORS HOUSE,36086818,54451.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DOCTORS HOUSE,36086818,1071.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DOCTORS HOUSE,36086818,3678.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DOCTORS HOUSE,36086818,5564.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DRIVE SURGERY,36086821,43759.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRIVE SURGERY,36086821,846.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRIVE SURGERY,36086821,1395.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRIVE SURGERY,36086821,696.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DRIVE SURGERY,36086821,22.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRIVE SURGERY,36086821,4565.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ELMHURST PRACTICE,36086823,31252.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ELMHURST PRACTICE,36086823,598.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ELMHURST PRACTICE,36086823,2945.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTWOOD MEDICAL CENTRE,36086825,50497.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EASTWOOD MEDICAL CENTRE,36086825,955.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,EASTWOOD MEDICAL CENTRE,36086825,166.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,EASTWOOD MEDICAL CENTRE,36086825,166.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EASTWOOD MEDICAL CENTRE,36086825,1736.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTWOOD MEDICAL CENTRE,36086825,3869.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GANTS HILL MEDICAL CENTRE,36086827,63687.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GANTS HILL MEDICAL CENTRE,36086827,1233.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GANTS HILL MEDICAL CENTRE,36086827,4500.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GANTS HILL MEDICAL CENTRE,36086827,2464.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GANTS HILL MEDICAL CENTRE,36086827,5865.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GLEBELANDS PRACTICE,36086829,1628.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GLEBELANDS PRACTICE,36086829,40474.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GLEBELANDS PRACTICE,36086829,816.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GLEBELANDS PRACTICE,36086829,3858.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GLEBELANDS PRACTICE,36086829,1497.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GLEBELANDS PRACTICE,36086829,3378.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL CENTRE,36086831,49612.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL CENTRE,36086831,962.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL CENTRE,36086831,2820.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL CENTRE,36086831,4241.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL PRACTICE,36086833,2949.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL PRACTICE,36086833,37392.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL PRACTICE,36086833,708.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL PRACTICE,36086833,1787.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL PRACTICE,36086833,1049.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL PRACTICE,36086833,3601.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FOREST EDGE PRACTICE,36086835,97846.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FOREST EDGE PRACTICE,36086835,1869.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,FOREST EDGE PRACTICE,36086835,4300.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FOREST EDGE PRACTICE,36086835,7440.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GRANVILLE MEDICAL CENTRE,36086841,46208.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GRANVILLE MEDICAL CENTRE,36086841,906.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GRANVILLE MEDICAL CENTRE,36086841,3487.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GRANVILLE MEDICAL CENTRE,36086841,2209.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GRANVILLE MEDICAL CENTRE,36086841,4361.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ILFORD LANE SURGERY,36086843,37837.0,NERD 12 - March.csv,1
3/31/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ILFORD LANE SURGERY,36086843,713.0,NERD 12 - March.csv,1
