date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
30/09/2020,Clinical&Medical-Voluntary Sector,MENTAL HEALTH CONTRACTS,SOUTHSIDE REHABILITATION ASSOCIATION,33779245,46713.0,SEL 06 - September.pdf.csv,1
30/09/2020,Cont Care- Children,CHILDRENS CONTINUING CARE,FOCUSED HEALTHCARE LTD,33789447,40187.0,SEL 06 - September.pdf.csv,1
30/09/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,BEXLEY HEALTH LTD,33789517,26930.0,SEL 06 - September.pdf.csv,1
30/09/2020,Cont Care-Mental Health (<65),CHC ADULT FULLY FUNDED,LUU BRIDGETS HEALTHCARE LTD,33789704,27648.0,SEL 06 - September.pdf.csv,1
30/09/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,33789779,27062.0,SEL 06 - September.pdf.csv,1
30/09/2020,Cont Care-Interim Funding(Pre Panel),CHC ADULT FULLY FUNDED,SOUTHWARK COUNCIL,33805710,30000.0,SEL 06 - September.pdf.csv,1
30/09/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,MALLING HEALTH (UK) LTD,33805743,25140.0,SEL 06 - September.pdf.csv,1
30/09/2020,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,BEXLEY COUNCIL,33806086,72250.0,SEL 06 - September.pdf.csv,1
30/09/2020,Clinical&Medical-Othe Public Sector,WINTER RESILIENCE,BEXLEY COUNCIL,33806095,57500.0,SEL 06 - September.pdf.csv,1
30/09/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,BEXLEY COUNCIL,33806110,63166.0,SEL 06 - September.pdf.csv,1
30/09/2020,Clinical&Medical-Othe Public Sector,REABLEMENT,BEXLEY COUNCIL,33806120,530155.0,SEL 06 - September.pdf.csv,1
30/09/2020,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - S117 MENTAL HEALTH,BEXLEY COUNCIL,33806127,56916.0,SEL 06 - September.pdf.csv,1
30/09/2020,Clinical&Medical-Othe Public Sector,WHEELCHAIR SERVICE,BEXLEY COUNCIL,33806137,51466.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,38779.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,4136.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,757.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,2447.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,1122.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,3908.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,85019.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,7626.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,1631.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,18557.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,2103.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,42.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,4890.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-5124.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-5397.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-56.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-404.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-2687.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BECKETT HOUSE PRACTICE,33824802,-5583.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-723.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-17.0,SEL 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-3044.0,SEL 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-3398.0,SEL 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-675.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PCN DES Support Payment,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,1949.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,8055.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,59041.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,5397.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,8593.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,2687.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BECKETT HOUSE PRACTICE,33824803,5583.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,1079.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,3516.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,92.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,3818.0,SEL 06 - September.pdf.csv,1
30/09/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,3468.0,SEL 06 - September.pdf.csv,1
30/09/2020,ME-PMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,1599.0,SEL 06 - September.pdf.csv,1
30/09/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,2901.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,53771.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,5541.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,983.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,7825.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,4804.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,1944.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,55.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,3364.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BERMONDSEY SPA MEDICAL CENTRE,33824807,82120.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BERMONDSEY SPA MEDICAL CENTRE,33824807,15202.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BERMONDSEY SPA MEDICAL CENTRE,33824807,1489.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BERMONDSEY SPA MEDICAL CENTRE,33824807,5385.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,106124.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,10987.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,1923.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,417.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,14321.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,124579.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,624.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,5893.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AKERMAN MEDICAL PRACTICE,33824810,43862.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-361.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-851.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-1635.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-39.0,SEL 06 - September.pdf.csv,-1
30/09/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-735.0,SEL 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-10528.0,SEL 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-11415.0,SEL 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,111614.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,21029.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,2086.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,6538.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,2584.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,242.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,1208.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,5935.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,350.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,7954.0,SEL 06 - September.pdf.csv,1
30/09/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,589.0,SEL 06 - September.pdf.csv,1
30/09/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,910.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,6004.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,60503.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,8749.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,1100.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,9837.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,5583.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,723.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,3750.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,64610.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,11974.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,1138.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,7806.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,1174.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,3712.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,85197.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,16013.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,1588.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,8570.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,30688.0,SEL 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,6337.0,SEL 06 - September.pdf.csv,1
