date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
10/31/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,35818202,-147443.0,HOME 07 - October.pdf.csv,-1
10/31/2020,Services Received - NHSTs,Virology,BARTS HEALTH NHS TRUST,35820268,25955.0,HOME 07 - October.pdf.csv,1
10/31/2020,Services Received - NHSTs,Histopathology,BARTS HEALTH NHS TRUST,35820269,136427.0,HOME 07 - October.pdf.csv,1
10/31/2020,Services Received - NHSTs,Immunology,DOCTORS LABORATORY LTD (THE),35820273,38064.0,HOME 07 - October.pdf.csv,1
10/31/2020,Lease Rents,Lower Clapton - Estates,NHS PROPERTY SERVICES LTD,35820286,25287.0,HOME 07 - October.pdf.csv,1
10/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,BUNZL HEALTHCARE,35832759,2627.0,HOME 07 - October.pdf.csv,1
10/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,BUNZL HEALTHCARE,35832759,25245.0,HOME 07 - October.pdf.csv,1
10/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,35832786,86413.0,HOME 07 - October.pdf.csv,1
10/31/2020,Payroll Ded'ns N/S Curr,Balance Sheet,TUSKERDIRECT LTD,35832819,27351.0,HOME 07 - October.pdf.csv,1
10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35832848,6546.0,HOME 07 - October.pdf.csv,1
10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35832848,39206.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,35835259,143850.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,35835259,28770.0,HOME 07 - October.pdf.csv,1
10/31/2020,Bldg/Eng Equip Maint Cont,Lower Clapton - Estates,NHS PROPERTY SERVICES LTD,35843346,7573.0,HOME 07 - October.pdf.csv,1
10/31/2020,Lease Rents,Lower Clapton - Estates,NHS PROPERTY SERVICES LTD,35843346,17713.0,HOME 07 - October.pdf.csv,1
10/31/2020,Lease Rents,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843349,49136.0,HOME 07 - October.pdf.csv,1
10/31/2020,Bldg/Eng Equip Maint Cont,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843351,464.0,HOME 07 - October.pdf.csv,1
10/31/2020,Lease Rents,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843351,138869.0,HOME 07 - October.pdf.csv,1
10/31/2020,Service Charge,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843351,9290.0,HOME 07 - October.pdf.csv,1
10/31/2020,Bldg/Eng Equip Maint Cont,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843354,61519.0,HOME 07 - October.pdf.csv,1
10/31/2020,Service Charge,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35843354,128119.0,HOME 07 - October.pdf.csv,1
10/31/2020,Bldg/Eng Equip Maint Cont,John Scott Health Centre - Estates,NHS PROPERTY SERVICES LTD,35843355,11991.0,HOME 07 - October.pdf.csv,1
10/31/2020,Service Charge,John Scott Health Centre - Estates,NHS PROPERTY SERVICES LTD,35843355,29401.0,HOME 07 - October.pdf.csv,1
10/31/2020,Service Charge,Slg-Retinal Screening,NHS PROPERTY SERVICES LTD,35843361,32440.0,HOME 07 - October.pdf.csv,1
10/31/2020,Bldg/Eng Equip Maint Cont,John Scott Health Centre - Estates,NHS PROPERTY SERVICES LTD,35843363,243.0,HOME 07 - October.pdf.csv,1
10/31/2020,Lease Rents,John Scott Health Centre - Estates,NHS PROPERTY SERVICES LTD,35843363,28300.0,HOME 07 - October.pdf.csv,1
10/31/2020,Service Charge,John Scott Health Centre - Estates,NHS PROPERTY SERVICES LTD,35843363,4876.0,HOME 07 - October.pdf.csv,1
10/31/2020,Bldg/Eng Equip Maint Cont,Louis Freedman Centre - Estates,NHS PROPERTY SERVICES LTD,35843367,19942.0,HOME 07 - October.pdf.csv,1
10/31/2020,Lease Rents,Louis Freedman Centre - Estates,NHS PROPERTY SERVICES LTD,35843367,27126.0,HOME 07 - October.pdf.csv,1
10/31/2020,Lease Rents,Louis Freedman Centre - Estates,NHS PROPERTY SERVICES LTD,35843376,43676.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,HUNTER & PARTNERS LTD,35851352,35429.0,HOME 07 - October.pdf.csv,1
10/31/2020,Bldg/Eng Equip Maint Cont,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35865109,128119.0,HOME 07 - October.pdf.csv,1
10/31/2020,Service Charge,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35865109,61519.0,HOME 07 - October.pdf.csv,1
10/31/2020,Service Charge,St. Leonards - Estates,NHS PROPERTY SERVICES LTD,35865110,148624.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,MAQUET LTD,35865197,52879.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,MAQUET LTD,35865197,10575.0,HOME 07 - October.pdf.csv,1
10/31/2020,Lease Rents,Shoreditch Community Maternity Ctre,SHOREDITCH TRUST,35865199,25000.0,HOME 07 - October.pdf.csv,1
10/31/2020,Lease Rents,Shoreditch Community Maternity Ctre,SHOREDITCH TRUST,35865199,5000.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,WELCH ALLYN UK LTD,35871286,57070.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,WELCH ALLYN UK LTD,35871286,11414.0,HOME 07 - October.pdf.csv,1
10/31/2020,Income tax - Current,Balance Sheet,INLAND REVENUE CIS,35877624,2438707.0,HOME 07 - October.pdf.csv,1
10/31/2020,National Insurance - Curr,Balance Sheet,INLAND REVENUE CIS,35877624,2877331.0,HOME 07 - October.pdf.csv,1
10/31/2020,Shared Parental Leave,Balance Sheet,INLAND REVENUE CIS,35877624,-2086.0,HOME 07 - October.pdf.csv,-1
10/31/2020,Statutory Mat Pay - Curr,Balance Sheet,INLAND REVENUE CIS,35877624,-71537.0,HOME 07 - October.pdf.csv,-1
10/31/2020,Services Received - NHSTs,Employee Health Management Service,OHWORKS LTD,35887847,34686.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,ERBE MEDICAL UK LTD,35887851,93499.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,ERBE MEDICAL UK LTD,35887851,18699.0,HOME 07 - October.pdf.csv,1
10/31/2020,Drugs,Hackney Diabetic Service,MEDTRONIC LTD,35893188,46950.0,HOME 07 - October.pdf.csv,1
10/31/2020,Drugs,Hackney Diabetic Service,MEDTRONIC LTD,35893188,9390.0,HOME 07 - October.pdf.csv,1
10/31/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,35896232,2478.0,HOME 07 - October.pdf.csv,1
10/31/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,35896232,144965.0,HOME 07 - October.pdf.csv,1
10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35896238,13028.0,HOME 07 - October.pdf.csv,1
10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35896238,78188.0,HOME 07 - October.pdf.csv,1
10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35896239,12437.0,HOME 07 - October.pdf.csv,1
10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35896239,74402.0,HOME 07 - October.pdf.csv,1
10/31/2020,Contr Premises Security,Domestic Contract,ISS MEDICLEAN LTD,35896244,30895.0,HOME 07 - October.pdf.csv,1
10/31/2020,Ext Contr Catering,Domestic Contract,ISS MEDICLEAN LTD,35896244,29229.0,HOME 07 - October.pdf.csv,1
10/31/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,35896244,2478.0,HOME 07 - October.pdf.csv,1
10/31/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,35896244,38196.0,HOME 07 - October.pdf.csv,1
10/31/2020,Ext Contr Oth Hotel Srv,Domestic Contract,ISS MEDICLEAN LTD,35896244,10074.0,HOME 07 - October.pdf.csv,1
10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35897255,10124.0,HOME 07 - October.pdf.csv,1
10/31/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,35897255,60592.0,HOME 07 - October.pdf.csv,1
10/31/2020,Vaccines,COVID-19,ISS MEDICLEAN LTD,35897257,216129.0,HOME 07 - October.pdf.csv,1
10/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,35897273,96841.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,MAQUET LTD,35912406,154610.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,MAQUET LTD,35912406,30922.0,HOME 07 - October.pdf.csv,1
10/31/2020,Vaccines,COVID-19,ISS MEDICLEAN LTD,35951421,148181.0,HOME 07 - October.pdf.csv,1
10/31/2020,Laboratory Chemicals,Chemical Pathology,ABBOTT LABORATORIES LTD,35962843,120169.0,HOME 07 - October.pdf.csv,1
10/31/2020,Laboratory Chemicals,Chemical Pathology,ABBOTT LABORATORIES LTD,35962843,24033.0,HOME 07 - October.pdf.csv,1
10/31/2020,Med & Surg Equip Hire,SWSH - COVID19,BAXTER HEALTHCARE LTD,35979728,23630.0,HOME 07 - October.pdf.csv,1
10/31/2020,Med & Surg Equip Hire,SWSH - COVID19,BAXTER HEALTHCARE LTD,35979728,2180.0,HOME 07 - October.pdf.csv,1
10/31/2020,Med & Surg Equip Hire,SWSH - COVID19,BAXTER HEALTHCARE LTD,35979728,24260.0,HOME 07 - October.pdf.csv,1
10/31/2020,Med & Surg Equip Hire,SWSH - COVID19,BAXTER HEALTHCARE LTD,35979728,1790.0,HOME 07 - October.pdf.csv,1
10/31/2020,Med & Surg Equip Hire,SWSH - COVID19,BAXTER HEALTHCARE LTD,35979728,10372.0,HOME 07 - October.pdf.csv,1
10/31/2020,Services Received - NHSTs,Histopathology,BARTS HEALTH NHS TRUST,36015173,177051.0,HOME 07 - October.pdf.csv,1
10/31/2020,Services Received - NHSTs,Virology,BARTS HEALTH NHS TRUST,36015182,26637.0,HOME 07 - October.pdf.csv,1
10/31/2020,Services Received - NHSTs,Immunology,BARTS HEALTH NHS TRUST,36031533,25112.0,HOME 07 - October.pdf.csv,1
10/31/2020,AUC Additions,Balance Sheet,STARKSTROM LTD,36058424,48885.0,HOME 07 - October.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,H&C CONTRACTS LTD,35027616,81877.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,H&C CONTRACTS LTD,35027616,16375.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,H&C CONTRACTS LTD,35524947,2621.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,H&C CONTRACTS LTD,35524947,59215.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,H&C CONTRACTS LTD,35524947,524.0,HOME 08 - November.pdf.csv,1
11/30/2020,Postage & Carriage,Post Homerton,PITNEY BOWES LTD,35773841,26966.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,OBEN PROPERTY SERVICES LTD,36069073,35087.0,HOME 08 - November.pdf.csv,1
11/30/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION,36087961,68471.0,HOME 08 - November.pdf.csv,1
11/30/2020,NonNHS Trade Pybls Curr,Balance Sheet,"LIMITED
SUPPLY CHAIN COORDINATION",36088196,75777.0,HOME 08 - November.pdf.csv,1
11/30/2020,Computer Maintenance,It Client Support,"LIMITED
APOGEE CORPORATION LTD",36088285,78582.0,HOME 08 - November.pdf.csv,1
11/30/2020,Postage & Carriage,Post Homerton,XEROX (UK) LTD,36096844,32607.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,DELL CORPORATION LTD,36118584,36250.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,DELL CORPORATION LTD,36118584,6906.0,HOME 08 - November.pdf.csv,1
11/30/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION,36120335,95826.0,HOME 08 - November.pdf.csv,1
11/30/2020,Course Fees,Education and,"LIMITED
DELL CORPORATION LTD",36121218,22185.0,HOME 08 - November.pdf.csv,1
11/30/2020,Electricity,"Development
Homerton Energy",EDF ENERGY CUSTOMERS PLC,36133257,-10124.0,HOME 08 - November.pdf.csv,-1
11/30/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,36133257,-60592.0,HOME 08 - November.pdf.csv,-1
11/30/2020,Laboratory Chemicals,Chemical Pathology,ABBOTT LABORATORIES LTD,36133449,121729.0,HOME 08 - November.pdf.csv,1
11/30/2020,Laboratory Chemicals,Chemical Pathology,ABBOTT LABORATORIES LTD,36133449,24847.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,LOGAN CONSTRUCTION (SE) LTD,36133515,134900.0,HOME 08 - November.pdf.csv,1
11/30/2020,Other Transport Costs,Pathology,CITYSPRINT (UK) LTD,36133522,21720.0,HOME 08 - November.pdf.csv,1
11/30/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,36143139,594277.0,HOME 08 - November.pdf.csv,1
11/30/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,36143144,594277.0,HOME 08 - November.pdf.csv,1
11/30/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,36143149,111043.0,HOME 08 - November.pdf.csv,1
11/30/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,36143155,105175.0,HOME 08 - November.pdf.csv,1
11/30/2020,Specialist Registrar,Reserves,ROYAL FREE LONDON NHS,36147432,-94235.0,HOME 08 - November.pdf.csv,-1
11/30/2020,Electricity,Homerton Energy,"FOUNDATION TRUST
EDF ENERGY CUSTOMERS PLC",36147828,9822.0,HOME 08 - November.pdf.csv,1
11/30/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,36147828,58787.0,HOME 08 - November.pdf.csv,1
11/30/2020,Lease Rents,Kenworthy Road - Estates,COMMUNITY HEALTH,36153720,21857.0,HOME 08 - November.pdf.csv,1
11/30/2020,Lease Rents,Kenworthy Road - Estates,"PARTNERSHIPS LTD
COMMUNITY HEALTH",36153720,4371.0,HOME 08 - November.pdf.csv,1
11/30/2020,Service Charge,Kenworthy Road - Estates,"PARTNERSHIPS LTD
COMMUNITY HEALTH",36153720,2586.0,HOME 08 - November.pdf.csv,1
11/30/2020,Service Charge,Kenworthy Road - Estates,"PARTNERSHIPS LTD
COMMUNITY HEALTH",36153720,517.0,HOME 08 - November.pdf.csv,1
11/30/2020,Lease Rents,Hackney Ark - Estates,"PARTNERSHIPS LTD
COMMUNITY HEALTH",36153721,82074.0,HOME 08 - November.pdf.csv,1
11/30/2020,Lease Rents,Hackney Ark - Estates,"PARTNERSHIPS LTD
COMMUNITY HEALTH",36153721,16414.0,HOME 08 - November.pdf.csv,1
11/30/2020,Service Charge,Hackney Ark - Estates,"PARTNERSHIPS LTD
COMMUNITY HEALTH",36153721,9348.0,HOME 08 - November.pdf.csv,1
11/30/2020,Service Charge,Hackney Ark - Estates,"PARTNERSHIPS LTD
COMMUNITY HEALTH",36153721,1869.0,HOME 08 - November.pdf.csv,1
11/30/2020,Postage & Carriage,Post Homerton,"PARTNERSHIPS LTD
PITNEY BOWES LTD",36155590,27212.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,BECTON DICKINSON UK LTD,36158288,32205.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,BECTON DICKINSON UK LTD,36158288,6441.0,HOME 08 - November.pdf.csv,1
11/30/2020,FP10S,Outpatients,NHS BUSINESS SERVICES,36172666,25625.0,HOME 08 - November.pdf.csv,1
11/30/2020,Services Received - NHSTs,Immunology,"AUTHORITY
DOCTORS LABORATORY LTD",36173124,36755.0,HOME 08 - November.pdf.csv,1
11/30/2020,CCG Income Other,Healthcare Income,"(THE)
NHS MID ESSEX CCG",36192531,36300.0,HOME 08 - November.pdf.csv,1
11/30/2020,CCG Income Other,Healthcare Income,NHS SOUTHEND CCG,36192539,30498.0,HOME 08 - November.pdf.csv,1
11/30/2020,Other Gen Supplies & Srv,Health and Safety,SYNERGY HEALTH (UK) LTD,36192716,45444.0,HOME 08 - November.pdf.csv,1
11/30/2020,Income tax - Current,Balance Sheet,INLAND REVENUE CIS,36194967,2351938.0,HOME 08 - November.pdf.csv,1
11/30/2020,National Insurance - Curr,Balance Sheet,INLAND REVENUE CIS,36194967,2813367.0,HOME 08 - November.pdf.csv,1
11/30/2020,Shared Parental Leave,Balance Sheet,INLAND REVENUE CIS,36194967,-1808.0,HOME 08 - November.pdf.csv,-1
11/30/2020,Statutory Mat Pay - Curr,Balance Sheet,INLAND REVENUE CIS,36194967,-77479.0,HOME 08 - November.pdf.csv,-1
11/30/2020,Med & Surg Equip General,Main Theatres Scrub,STRYKER UK LTD,36204689,36000.0,HOME 08 - November.pdf.csv,1
11/30/2020,Med & Surg Equip General,Main Theatres Scrub,STRYKER UK LTD,36204689,7200.0,HOME 08 - November.pdf.csv,1
11/30/2020,Vaccines,COVID-19,MY LAUNDRESS LINEN & WORK,36221978,,HOME 08 - November.pdf.csv,1
11/30/2020,NonNHS Trade Pybls Curr,Balance Sheet,"WEAR LTD
SUPPLY CHAIN COORDINATION",36226960,85527.0,HOME 08 - November.pdf.csv,1
11/30/2020,Computer Software/License,People Analytics and,"LIMITED
SOFTCAT PLC",36271301,242807.0,HOME 08 - November.pdf.csv,1
11/30/2020,Computer Software/License,"Systems
People Analytics and",SOFTCAT PLC,36271301,48561.0,HOME 08 - November.pdf.csv,1
11/30/2020,Director,"Systems
Trust Board",NORTH MIDDLESEX UNIVERSITY,36282788,25498.0,HOME 08 - November.pdf.csv,1
11/30/2020,Equip Maint Contracts,Radiology,"HOSPITAL NHS TRUST
PHILIPS ELECTRONICS UK LTD",36293928,38784.0,HOME 08 - November.pdf.csv,1
11/30/2020,Med & Surg Equip Hire,Integrated Comm Equip,LONDON BOROUGH OF HACKNEY,36293934,354445.0,HOME 08 - November.pdf.csv,1
11/30/2020,Other Gen Supplies & Srv,Health and Safety,SYNERGY HEALTH (UK) LTD,36293942,73199.0,HOME 08 - November.pdf.csv,1
11/30/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,36293958,9711.0,HOME 08 - November.pdf.csv,1
11/30/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,36293958,58116.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,ABBVIE LTD,36297363,20291.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,ABBVIE LTD,36297363,7352.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,CANON MEDICAL SYSTEMS LTD,36315163,83190.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,CANON MEDICAL SYSTEMS LTD,36315163,16638.0,HOME 08 - November.pdf.csv,1
11/30/2020,Payroll Ded'ns N/S Curr,Balance Sheet,TUSKERDIRECT LTD,36338522,28276.0,HOME 08 - November.pdf.csv,1
11/30/2020,Gas,Homerton Energy,CORONA ENERGY RETAIL 4 LTD,36338569,5552.0,HOME 08 - November.pdf.csv,1
11/30/2020,Gas,Homerton Energy,CORONA ENERGY RETAIL 4 LTD,36338569,33224.0,HOME 08 - November.pdf.csv,1
11/30/2020,Postage & Carriage,Post Homerton,PITNEY BOWES LTD,36351932,27359.0,HOME 08 - November.pdf.csv,1
11/30/2020,Hospital Car Services,New Transport,ERS TRANSITION LTD,36374964,134757.0,HOME 08 - November.pdf.csv,1
11/30/2020,Services Received - NHSTs,People Analytics and,BARTS HEALTH NHS TRUST,36386018,69360.0,HOME 08 - November.pdf.csv,1
11/30/2020,Services Received - NHSTs,"Systems
People Analytics and",BARTS HEALTH NHS TRUST,36386025,69360.0,HOME 08 - November.pdf.csv,1
11/30/2020,Services Received - NHSTs,"Systems
People Analytics and",BARTS HEALTH NHS TRUST,36386028,69360.0,HOME 08 - November.pdf.csv,1
11/30/2020,Services Received - NHSTs,"Systems
Virology",BARTS HEALTH NHS TRUST,36386973,27931.0,HOME 08 - November.pdf.csv,1
11/30/2020,Hospital Car Services,New Transport,ERS TRANSITION LTD,36387316,134757.0,HOME 08 - November.pdf.csv,1
11/30/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,36392721,6614.0,HOME 08 - November.pdf.csv,1
11/30/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,36392721,39631.0,HOME 08 - November.pdf.csv,1
11/30/2020,AUC Additions,Balance Sheet,LOGAN CONSTRUCTION (SE) LTD,36416953,215783.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,ALLIANCE HEALTHCARE,36419253,35.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,191.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,63.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,6.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,82.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,16167.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,30000.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,3312.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,21.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,191.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,36.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,35.0,HOME 08 - November.pdf.csv,1
11/30/2020,Stocks Raw Materials,Balance Sheet,"DISTRIBUTION LTD
ALLIANCE HEALTHCARE",36419253,48.0,HOME 08 - November.pdf.csv,1
