date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
30/09/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,LONDONWIDE LMCS,33802251,66819.0,NENW 06 - September.pdf.csv,1
30/09/2020,Voids and Subsidies,PROGRAMME PROJECTS,COMMUNITY HEALTH PARTNERSHIPS LTD,33802276,-36964.0,NENW 06 - September.pdf.csv,-1
30/09/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,NEWHAM GP CO-OPERATIVE LTD,33802280,48137.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST LONDON NHS FOUNDATION TRUST,33818012,54166.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EAST LONDON NHS FOUNDATION TRUST,33818012,622.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EAST LONDON NHS FOUNDATION TRUST,33818012,2575.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BALAAM STREET PRACTICE,33818014,1337.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,BALAAM STREET PRACTICE,33818014,7014.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BALAAM STREET PRACTICE,33818014,46155.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BALAAM STREET PRACTICE,33818014,857.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BALAAM STREET PRACTICE,33818014,3749.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BALAAM STREET PRACTICE,33818014,953.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BALAAM STREET PRACTICE,33818014,3137.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,CLAREMONT CLINIC,33818016,12735.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CLAREMONT CLINIC,33818016,84674.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CLAREMONT CLINIC,33818016,1557.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CLAREMONT CLINIC,33818016,5364.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CLAREMONT CLINIC,33818016,6663.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,CUSTOM HOUSE SURGERY,33818018,3736.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,CUSTOM HOUSE SURGERY,33818018,11463.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CUSTOM HOUSE SURGERY,33818018,75708.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CUSTOM HOUSE SURGERY,33818018,1401.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,CUSTOM HOUSE SURGERY,33818018,6714.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CUSTOM HOUSE SURGERY,33818018,5682.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818019,-5828.0,NENW 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818019,-1667.0,NENW 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818019,-2902.0,NENW 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818019,-6029.0,NENW 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818019,-92.0,NENW 06 - September.pdf.csv,-1
30/09/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818019,-3551.0,NENW 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818019,-7124.0,NENW 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818019,-7618.0,NENW 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818019,-3087.0,NENW 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,1347.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,12051.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,80141.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,5828.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,2902.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,6029.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,1473.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,8994.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,3347.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,4958.0,NENW 06 - September.pdf.csv,1
30/09/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,516.0,NENW 06 - September.pdf.csv,1
30/09/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR AMSHAH & PARTNER STRATFORD VILLAGE SURGERY,33818020,173.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,DR I BASU & DR SK BASU,33818022,728.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,DR I BASU & DR SK BASU,33818022,7441.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR I BASU & DR SK BASU,33818022,49078.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR I BASU & DR SK BASU,33818022,910.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR I BASU & DR SK BASU,33818022,3483.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR I BASU & DR SK BASU,33818022,1788.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR I BASU & DR SK BASU,33818022,4829.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,DR G KUGAPALA & PARTNER,33818024,960.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,DR G KUGAPALA & PARTNER,33818024,4779.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR G KUGAPALA & PARTNER,33818024,32273.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR G KUGAPALA & PARTNER,33818024,584.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR G KUGAPALA & PARTNER,33818024,2678.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,DR KALHORO & PARTNER,33818026,1375.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,DR KALHORO & PARTNER,33818026,9592.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR KALHORO & PARTNER,33818026,63836.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KALHORO & PARTNER,33818026,1173.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR KALHORO & PARTNER,33818026,3041.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KALHORO & PARTNER,33818026,3360.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,DR YI PATEL & PARTNERS,33818028,1183.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,DR YI PATEL & PARTNERS,33818028,17782.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR YI PATEL & PARTNERS,33818028,118272.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR YI PATEL & PARTNERS,33818028,2174.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR YI PATEL & PARTNERS,33818028,12819.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR YI PATEL & PARTNERS,33818028,8232.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818029,-2178.0,NENW 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818029,-120.0,NENW 06 - September.pdf.csv,-1
30/09/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818029,-25304.0,NENW 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818029,-3003.0,NENW 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818029,-3634.0,NENW 06 - September.pdf.csv,-1
30/09/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818029,-17881.0,NENW 06 - September.pdf.csv,-1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818030,889.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818030,15993.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818030,105119.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818030,1955.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818030,30829.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818030,79.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818030,2396.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818030,161.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,E12 HEALTH CENTRE,33818030,8798.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,GRAHAM PRACTICE,33818032,2453.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,GRAHAM PRACTICE,33818032,12756.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GRAHAM PRACTICE,33818032,84183.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GRAHAM PRACTICE,33818032,5136.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,GRAHAM PRACTICE,33818032,2557.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GRAHAM PRACTICE,33818032,5313.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GRAHAM PRACTICE,33818032,1559.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GRAHAM PRACTICE,33818032,7677.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,GLEN ROAD MEDICAL CENTRE,33818034,9563.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GLEN ROAD MEDICAL CENTRE,33818034,63304.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GLEN ROAD MEDICAL CENTRE,33818034,1169.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GLEN ROAD MEDICAL CENTRE,33818034,6375.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GLEN ROAD MEDICAL CENTRE,33818034,544.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GLEN ROAD MEDICAL CENTRE,33818034,3926.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,MARKET STREET HEALTH GROUP,33818036,2033.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,MARKET STREET HEALTH GROUP,33818036,15941.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARKET STREET HEALTH GROUP,33818036,99725.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,MARKET STREET HEALTH GROUP,33818036,8181.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,MARKET STREET HEALTH GROUP,33818036,4073.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,MARKET STREET HEALTH GROUP,33818036,8463.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARKET STREET HEALTH GROUP,33818036,1949.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,MARKET STREET HEALTH GROUP,33818036,14565.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MARKET STREET HEALTH GROUP,33818036,1507.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARKET STREET HEALTH GROUP,33818036,9759.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,NEWHAM MEDICAL CENTRE,33818038,11220.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NEWHAM MEDICAL CENTRE,33818038,74865.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NEWHAM MEDICAL CENTRE,33818038,1372.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NEWHAM MEDICAL CENTRE,33818038,6782.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NEWHAM MEDICAL CENTRE,33818038,5454.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,PROJECT SURGERY,33818040,826.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,PROJECT SURGERY,33818040,5737.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PROJECT SURGERY,33818040,36457.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PROJECT SURGERY,33818040,701.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PROJECT SURGERY,33818040,1773.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PROJECT SURGERY,33818040,2515.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,SANGAM GP SURGERY,33818042,13109.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SANGAM GP SURGERY,33818042,87373.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SANGAM GP SURGERY,33818042,1603.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SANGAM GP SURGERY,33818042,5991.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SANGAM GP SURGERY,33818042,2109.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SANGAM GP SURGERY,33818042,7631.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROYAL DOCKS MEDICAL PRACTICE,33818044,1515.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,ROYAL DOCKS MEDICAL PRACTICE,33818044,11992.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROYAL DOCKS MEDICAL PRACTICE,33818044,79496.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ROYAL DOCKS MEDICAL PRACTICE,33818044,1466.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ROYAL DOCKS MEDICAL PRACTICE,33818044,11269.0,NENW 06 - September.pdf.csv,1
30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROYAL DOCKS MEDICAL PRACTICE,33818044,3838.0,NENW 06 - September.pdf.csv,1
