date,expensetype,expensearea,supplier,transactionnumber,amount,file,negative
28/02/2021,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,ACHIEVING FOR CHILDREN LTD,35481786,62500.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,ACHIEVING FOR CHILDREN LTD,35481797,62500.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,ACHIEVING FOR CHILDREN LTD,35481828,62500.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,ACHIEVING FOR CHILDREN LTD,35481843,62500.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,ACHIEVING FOR CHILDREN LTD,35481857,62500.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,ACHIEVING FOR CHILDREN LTD,35481881,62500.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,ACHIEVING FOR CHILDREN LTD,35526134,62500.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ACORN GROUP PRACTICE,35766607,56960.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ACORN GROUP PRACTICE,35766607,2237.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ACORN GROUP PRACTICE,35766607,13750.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ACORN GROUP PRACTICE,35766607,9531.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ACORN GROUP PRACTICE,35766607,4472.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ADDINGTON MEDICAL PRACTICE,35593323,73317.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ADDINGTON MEDICAL PRACTICE,35593323,140.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ADDINGTON MEDICAL PRACTICE,35593323,14266.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADDINGTON MEDICAL PRACTICE,35593323,2875.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,ADDINGTON MEDICAL PRACTICE,35593323,220.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADDINGTON MEDICAL PRACTICE,35593323,1798.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ADDINGTON MEDICAL PRACTICE,35593323,738.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ADDINGTON MEDICAL PRACTICE,35593323,19.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADDINGTON MEDICAL PRACTICE,35593323,2428.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADDISCOMBE ROAD SURGERY,35767460,26117.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,ADDISCOMBE ROAD SURGERY,35767460,3835.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADDISCOMBE ROAD SURGERY,35767460,1017.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADDISCOMBE ROAD SURGERY,35767460,1445.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADDISCOMBE ROAD SURGERY,35767460,2348.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Voluntary Sector,COMMISSIONING - NON ACUTE,AGE UK CROYDON,35733835,74796.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Voluntary Sector,COMMISSIONING - NON ACUTE,AGE UK CROYDON,35734510,74796.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35590808,22460.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35590808,6116.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35590808,829.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35590808,2125.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35590808,1372.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35590808,2288.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,AIMS CARE PARTNERSHIP,35483677,28860.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,ALDERWOOD LLA LTD,35525503,26534.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,ALDERWOOD LLA LTD,35525860,26534.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35766176,29273.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35766176,5404.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35766176,1105.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35766176,7362.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35766176,2044.0,SWl 11 - February.pdf.csv,1
28/02/2021,Miscellaneous Expenditure (L9),ACUTE COMMISSIONING,ASHFORD & ST PETERS HOSPITALS NHSFT,35633117,243200.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,ASHTON LODGE LTD,35778987,29400.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35590248,54784.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35590248,9194.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35590248,2114.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35590248,5900.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35590248,1808.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35590248,4494.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35590109,66889.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35590109,13927.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35590109,2578.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35590109,496.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35590109,3925.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35590109,1684.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35590109,5986.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590110,-4081.0,SWl 11 - February.pdf.csv,-1
28/02/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590110,-462.0,SWl 11 - February.pdf.csv,-1
28/02/2021,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590110,-1032.0,SWl 11 - February.pdf.csv,-1
28/02/2021,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590110,-2035.0,SWl 11 - February.pdf.csv,-1
28/02/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BALHAM PARK SURGERY,35590110,-4226.0,SWl 11 - February.pdf.csv,-1
28/02/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590110,-2249.0,SWl 11 - February.pdf.csv,-1
28/02/2021,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590110,-58.0,SWl 11 - February.pdf.csv,-1
28/02/2021,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590110,-169.0,SWl 11 - February.pdf.csv,-1
28/02/2021,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590110,-12031.0,SWl 11 - February.pdf.csv,-1
28/02/2021,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590110,-14229.0,SWl 11 - February.pdf.csv,-1
28/02/2021,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,2062.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,375.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,115716.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,8162.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,16824.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,4070.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BALHAM PARK SURGERY,35590111,8452.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,4498.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,19857.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,1013.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,59160.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,2624.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35590111,8108.0,SWl 11 - February.pdf.csv,1
28/02/2021,Miscellaneous Expenditure (L9),ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,35633125,264800.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35766609,49607.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35766609,12613.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35766609,1945.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35766609,25710.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35766609,1658.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35766609,4752.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35766611,105833.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35766611,4040.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35766611,6698.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35766611,19950.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35766611,6792.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Independent Sector,GP FORWARD VIEW,BATTERSEA FIELDS PRACTICE,35714679,32222.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Voluntary Sector,NON RECURRENT PROGRAMMES,BATTERSEA HEALTHCARE CIC,35496881,40000.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Not For Profit,COMMISSIONING SCHEMES,BATTERSEA HEALTHCARE CIC,35581487,474688.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Not For Profit,GP FORWARD VIEW,BATTERSEA HEALTHCARE CIC,35581487,104583.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Not For Profit,LOCAL ENHANCED SERVICES,BATTERSEA HEALTHCARE CIC,35581487,6250.0,SWl 11 - February.pdf.csv,1
28/02/2021,Clinical&Medical-Not For Profit,LONG TERM CONDITIONS,BATTERSEA HEALTHCARE CIC,35581487,1723236.0,SWl 11 - February.pdf.csv,1
28/02/2021,Participation Fees,LOCAL ENHANCED SERVICES,BENHILL & BELMONT GP CENTRE,35522416,25406.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35766605,31901.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35766605,8262.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35766605,1274.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35766605,258.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35766605,93.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35766605,1863.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35766605,17267.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35766605,493.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35766605,3261.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35590235,36989.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35590235,7698.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35590235,1430.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35590235,3042.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35590235,3064.0,SWl 11 - February.pdf.csv,1
28/02/2021,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35590235,1031.0,SWl 11 - February.pdf.csv,1
28/02/2021,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35590235,1100.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BONDCARE LONDON,35498669,26.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BONDCARE LONDON,35498669,34261.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BONDCARE LONDON,35750702,814.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BONDCARE LONDON,35750702,27587.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35766615,1120.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35766615,87281.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35766615,3297.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35766615,656.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35766615,3666.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35766615,2496.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35766615,7044.0,SWl 11 - February.pdf.csv,1
28/02/2021,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35766615,2900.0,SWl 11 - February.pdf.csv,1
28/02/2021,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35766615,2876.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766612,-479.0,SWl 11 - February.pdf.csv,-1
28/02/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766612,-1875.0,SWl 11 - February.pdf.csv,-1
28/02/2021,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766612,-98.0,SWl 11 - February.pdf.csv,-1
28/02/2021,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766612,-1500.0,SWl 11 - February.pdf.csv,-1
28/02/2021,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766612,-10643.0,SWl 11 - February.pdf.csv,-1
28/02/2021,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766612,-135.0,SWl 11 - February.pdf.csv,-1
28/02/2021,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766612,-11281.0,SWl 11 - February.pdf.csv,-1
28/02/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766613,99255.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766613,26012.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766613,3751.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766613,729.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766613,4699.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRADY & PARTNERS,35766613,6951.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,BRIDGE HOUSE CARE CENTRE,35815282,29724.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care- Adult Joint Funded,ADULT JOINT FUNDED CONTINUING CARE PERSONAL HEALTH BUDGETS,BRIDGE HOUSE CARE CENTRE,35815282,1217.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,BRIDGE HOUSE CARE CENTRE,35815282,13287.0,SWl 11 - February.pdf.csv,1
28/02/2021,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,BRIDGE HOUSE CARE CENTRE,35815282,3999.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRIDGE LANE GROUP PRACTICE,35590118,103000.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRIDGE LANE GROUP PRACTICE,35590118,17290.0,SWl 11 - February.pdf.csv,1
28/02/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRIDGE LANE GROUP PRACTICE,35590118,4112.0,SWl 11 - February.pdf.csv,1
