Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS West London CCG,30-Sep-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,33907996,"-1,351.28"
Department of Health,NHS West London CCG,30-Sep-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,33907996,"-1,268.59"
Department of Health,NHS West London CCG,30-Sep-20,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,33876973,-695.5
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,33908014,2.3
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,33908003,9.21
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOOD PRACTICE,33908014,9.67
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,33907997,16.12
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,33817124,20.91
Department of Health,NHS West London CCG,30-Sep-20,ME-PMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,33817140,22.05
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR S PARAMESHWARAN,33908003,62.54
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,33908009,85.21
Department of Health,NHS West London CCG,30-Sep-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,33817140,85.28
Department of Health,NHS West London CCG,30-Sep-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,33817140,86
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,33908019,88.04
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,33817140,90.51
Department of Health,NHS West London CCG,30-Sep-20,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,33876973,116
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,33908026,117.46
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MD MCKEOWN,33907997,118.97
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,33817120,140
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,33817124,140
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,33817148,140
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,33817151,140
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,33907995,140
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,33908011,140
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,33908019,140
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,33924223,220.1
Department of Health,NHS West London CCG,30-Sep-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,33908019,252.36
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,33817148,253.12
Department of Health,NHS West London CCG,30-Sep-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,33908019,254.46
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,33817131,280
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,33817135,280
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,33817144,308.25
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,33907997,327.13
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,33908019,348.7
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,33817124,386.27
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,33908029,405.35
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,33817142,420
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,33843652,420
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,33908024,439.15
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,33907995,442.15
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,33817154,442.47
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEANWHILE GARDEN MEDICAL CENTRE,33908021,490.52
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,33843652,506.23
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,33908026,518.4
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,33908029,525
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,33908003,544.94
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,33908011,550.25
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N AHMED,33908001,563.36
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,33908007,576.92
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,33817129,578.52
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,33908016,638.04
Department of Health,NHS West London CCG,30-Sep-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,33817131,657.54
Department of Health,NHS West London CCG,30-Sep-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,33817133,665.64
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,33817135,671.31
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,33817122,672.82
Department of Health,NHS West London CCG,30-Sep-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,33817156,676.56
Department of Health,NHS West London CCG,30-Sep-20,C&M-APMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,33817138,700
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,33817138,700
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,33908006,703.21
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,PORTOBELLO MEDICAL CENTRE,33908026,723.26
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,33817137,733.6
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,33908011,734.3
Department of Health,NHS West London CCG,30-Sep-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,33817131,743.18
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,33908014,753.62
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,33924223,787.62
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,33908009,811.55
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,33820610,840
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,33908009,840
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,33820610,843.61
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,33908013,868.89
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,33817151,897.37
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,33817154,904.5
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ELGIN CLINIC,33908009,946.27
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,33817135,950.55
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,33817148,965.05
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,33817140,980
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,33817154,980
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,33907997,"1,020.29"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ABINGDON HEALTH CENTRE,33817120,"1,071.28"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,33817124,"1,081.17"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,33817122,"1,120.00"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33843653,"1,120.00"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,33817151,"1,126.35"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,33817124,"1,126.82"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,33817144,"1,180.44"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,33817126,"1,246.77"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,33908016,"1,257.90"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,33817131,"1,273.79"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,33817142,"1,283.53"
Department of Health,NHS West London CCG,30-Sep-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,33876973,"1,355.00"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,33817146,"1,355.36"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,33820610,"1,356.80"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,33908026,"1,423.80"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,33908029,"1,430.12"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,33817146,"1,540.00"
Department of Health,NHS West London CCG,30-Sep-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,33817138,"1,542.91"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,33907995,"1,558.03"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,33908006,"1,569.77"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,33924223,"1,574.33"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,33817126,"1,584.72"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,33924231,"1,590.44"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,33817144,"1,611.35"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,33908009,"1,641.23"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,33843652,"1,642.54"
Department of Health,NHS West London CCG,30-Sep-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33843653,"1,645.82"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,33908019,"1,658.95"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,33908006,"1,680.00"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,33817154,"1,688.74"
Department of Health,NHS West London CCG,30-Sep-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,33817118,"1,694.15"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,33924231,"1,818.00"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MEANWHILE GARDEN MEDICAL CENTRE,33908021,"1,881.65"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,33908003,"1,888.45"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,33908026,"1,893.03"
Department of Health,NHS West London CCG,30-Sep-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33843653,"1,893.36"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,33817140,"1,922.78"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,33924231,"1,960.00"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N AHMED,33908001,"2,008.58"
Department of Health,NHS West London CCG,30-Sep-20,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,33817156,"2,047.98"
Department of Health,NHS West London CCG,30-Sep-20,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,33817118,"2,062.27"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,33817154,"2,121.47"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,33908024,"2,165.96"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,33817137,"2,174.90"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,33907997,"2,261.33"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,33817156,"2,273.29"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,33908024,"2,305.71"
Department of Health,NHS West London CCG,30-Sep-20,C&M-APMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,33817138,"2,380.95"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,33817129,"2,447.13"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,33817122,"2,449.26"
Department of Health,NHS West London CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,33843653,"2,468.34"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MEANWHILE GARDEN MEDICAL CENTRE,33908021,"2,533.61"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,33908013,"2,743.84"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,33908006,"2,771.29"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,33907995,"2,816.00"
Department of Health,NHS West London CCG,30-Sep-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,33817142,"2,819.46"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,33908013,"2,893.27"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,33908007,"2,942.22"
Department of Health,NHS West London CCG,30-Sep-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,33908011,"2,985.28"
