Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,32770015,"-20,314.82"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,32770016,"-17,528.35"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,32770016,"-17,453.53"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,32684674,"-13,411.66"
Department of Health,NHS West London CCG,30-Jun-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,32684674,"-12,427.07"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32661603,"-11,517.28"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32661630,"-10,518.15"
Department of Health,NHS West London CCG,30-Jun-20,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,32730102,"-10,413.02"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,32661636,"-10,397.52"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32661630,"-10,012.40"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,32661636,"-9,836.31"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,32661622,"-8,634.26"
Department of Health,NHS West London CCG,30-Jun-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769992,"-7,765.20"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769992,"-6,750.00"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,32690940,"-6,200.48"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32571244,"-5,999.16"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,32770007,"-5,777.94"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,32661622,"-5,530.50"
Department of Health,NHS West London CCG,30-Jun-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,32661622,"-5,507.54"
Department of Health,NHS West London CCG,30-Jun-20,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,32661616,"-5,227.98"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769992,"-3,858.64"
Department of Health,NHS West London CCG,30-Jun-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32661630,"-3,325.38"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,32672870,"-3,133.74"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32661630,"-2,890.63"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769992,"-2,429.17"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,32661616,"-2,121.05"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,32661616,"-1,961.25"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769992,"-1,125.00"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,32661634,-558
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32770028,2.3
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,32770015,4.61
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,NOTTING HILL MEDICAL CENTRE,32770026,7.26
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,32769996,18.42
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOOD PRACTICE,32684674,18.96
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,32661605,20.91
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,32770009,41.45
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,32770011,50.67
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,32661624,90.51
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32770021,132.06
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,32661605,140
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,32770011,140
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32770021,140
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32661631,140
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,32661635,140
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,32769991,158.91
Department of Health,NHS West London CCG,30-Jun-20,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,32571092,203
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EMPERORS GATE CENTRE FOR HEALTH,32770009,230.28
Department of Health,NHS West London CCG,30-Jun-20,Post Graduate Loan Payable,BALANCE SHEET,HMRC,32730102,252
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P LAI CHUNG FONG,32769998,253.74
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,32661619,280
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32770021,285.58
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,32661627,308.25
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ELGIN CLINIC,32770013,323.73
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,32769996,327.13
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32770021,348.7
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DR P LAI CHUNG FONG,32770000,353.94
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,32770015,370.41
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,32661605,386.27
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,32770033,405.35
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,32672870,418.99
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,32661611,420
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,32691159,420
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32770028,439.15
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32661631,440.2
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,32769991,442.15
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,32672870,442.47
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,32769996,474.14
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEANWHILE GARDEN MEDICAL CENTRE,32770024,490.52
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,32770030,518.4
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,32770002,544.94
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,32770013,560
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N AHMED,32770000,563.36
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,32770007,576.92
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,32661613,578.52
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,32691159,611.56
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,32661607,628.49
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,32770017,638.04
Department of Health,NHS West London CCG,30-Jun-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,32661617,665.64
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,32661603,672.82
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,32770011,700
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,32661615,700
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,32770004,703.21
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,32661621,733.6
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,32770011,734.3
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,32770015,753.62
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,32770026,787.62
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,32770009,811.55
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,32661607,840
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,32770009,840
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,32661607,843.61
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,32661603,848.73
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,32770013,868.89
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,32661619,880.4
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MD MCKEOWN,32661605,886.94
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR P LAI CHUNG FONG,32769998,888.31
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,32691159,938.09
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,32661619,950.55
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32661631,965.05
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,32661624,980
Department of Health,NHS West London CCG,30-Jun-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32770028,982.58
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,32661605,"1,081.17"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769993,"1,125.00"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,32661635,"1,126.35"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,32661611,"1,144.52"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32770028,"1,192.10"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,32661609,"1,246.77"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,32770017,"1,257.90"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,32661615,"1,273.79"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,32691159,"1,283.53"
Department of Health,NHS West London CCG,30-Jun-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769993,"1,294.20"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32770021,"1,339.07"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,32661629,"1,355.36"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,32661607,"1,356.80"
Department of Health,NHS West London CCG,30-Jun-20,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,32661624,"1,419.26"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769993,"1,496.27"
Department of Health,NHS West London CCG,30-Jun-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,32661623,"1,542.91"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769993,"1,590.44"
Department of Health,NHS West London CCG,,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,,"1,611.35"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,32770009,"1,641.23"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,32661611,"1,642.54"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,32661624,"1,652.94"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,32770002,"1,680.00"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,32661629,"1,680.00"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769993,"1,687.50"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32770021,"1,732.00"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,32661624,"1,922.78"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32769993,"1,941.30"
Department of Health,NHS West London CCG,30-Jun-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32730102,"1,968.00"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,32769996,"1,982.00"
Department of Health,NHS West London CCG,30-Jun-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,32661629,"2,100.00"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32770028,"2,122.00"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32770028,"2,305.71"
Department of Health,NHS West London CCG,30-Jun-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,32661629,"2,415.84"
Department of Health,NHS West London CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,32661637,"2,468.34"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,32770004,"2,722.00"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,32770013,"2,743.84"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,32770002,"2,795.00"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,32769991,"2,816.00"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,32770017,"2,916.00"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,32770026,"2,995.84"
Department of Health,NHS West London CCG,30-Jun-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,32770026,"3,020.84"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MD MCKEOWN,32769996,"3,060.88"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P LAI CHUNG FONG,32769998,"3,132.72"
Department of Health,NHS West London CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,32770004,"3,150.00"
