Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,NOTTING HILL MEDICAL CENTRE,32421995,172.24
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,32400733,176.08
Department of Health,NHS West London CCG,31-May-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,32288096,181.02
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS GARFIELD & SARNICKI,32400711,190.34
Department of Health,NHS West London CCG,31-May-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32288102,211.84
Department of Health,NHS West London CCG,31-May-20,Post Graduate Loan Payable,BALANCE SHEET,HMRC,32357864,248
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32288102,264.12
Department of Health,NHS West London CCG,31-May-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,32292511,303.6
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,32288100,308.25
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32400729,332.04
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32400729,348.7
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,32400740,405.35
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32421998,439.15
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,32400701,442.15
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,32292511,442.47
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEANWHILE GARDEN MEDICAL CENTRE,32400733,490.52
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,32421999,518.4
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,32400711,544.94
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N AHMED,32400709,563.36
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,32400716,576.92
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,32288087,578.52
Department of Health,NHS West London CCG,31-May-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,32288083,611.24
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,32400723,625
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,32400725,638.04
Department of Health,NHS West London CCG,,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HEALTH & WELLBEING EARLS COURT,,656.25
Department of Health,NHS West London CCG,31-May-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,32288107,676.56
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,32400715,703.21
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,32288093,733.6
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,32400720,734.3
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,32400723,753.62
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,32400735,787.62
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,32400718,811.55
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,32288081,843.61
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,32421995,868.89
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,32288091,880.4
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,32400740,890.37
Department of Health,NHS West London CCG,31-May-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,32314200,937.49
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,32288091,950.55
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32288102,965.05
Department of Health,NHS West London CCG,31-May-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,32314200,"1,078.51"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ELGIN CLINIC,32400716,"1,083.26"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,32288105,"1,126.35"
Department of Health,NHS West London CCG,,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,,"1,222.85"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,32288083,"1,246.77"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,32288100,"1,247.57"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,32288089,"1,273.79"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,32288098,"1,283.53"
Department of Health,NHS West London CCG,31-May-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,32400727,"1,331.28"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,32314200,"1,355.36"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,32400701,"1,448.58"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,32400740,"1,460.00"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,32288100,"1,526.88"
Department of Health,NHS West London CCG,31-May-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,32288094,"1,542.91"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,32292511,"1,566.87"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32400704,"1,590.44"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32400729,"1,633.78"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,32288085,"1,642.54"
Department of Health,NHS West London CCG,31-May-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,32314198,"1,694.15"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32400729,"1,711.56"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N AHMED,32400709,"1,805.30"
Department of Health,NHS West London CCG,31-May-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,32288096,"1,837.45"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,32400711,"1,842.09"
Department of Health,NHS West London CCG,31-May-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,32288096,"1,852.79"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,32288093,"1,860.81"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ST QUINTIN HEALTH CENTRE,32400740,"1,905.72"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,32288096,"1,922.78"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,32292511,"1,990.90"
Department of Health,NHS West London CCG,31-May-20,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,32288107,"2,047.98"
Department of Health,NHS West London CCG,31-May-20,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,32314198,"2,062.27"
Department of Health,NHS West London CCG,,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,,"2,066.13"
Department of Health,NHS West London CCG,31-May-20,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,32288107,"2,071.78"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,32288107,"2,119.49"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32421998,"2,160.25"
Department of Health,NHS West London CCG,31-May-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32357864,"2,192.00"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32421998,"2,305.71"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32421998,"2,317.98"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEANWHILE GARDEN MEDICAL CENTRE,32400729,"2,327.68"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PORTOBELLO MEDICAL CENTRE,32421998,"2,420.16"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,32314202,"2,468.34"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,32400725,"2,515.80"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DR S PARAMESHWARAN,32400709,"2,555.71"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DR N AHMED,32400704,"2,556.33"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MEANWHILE GARDEN MEDICAL CENTRE,32400733,"2,589.18"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,32288087,"2,615.03"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,32400715,"2,629.94"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,32400715,"2,684.02"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,32288081,"2,713.60"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,32421995,"2,743.84"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EXMOOR SURGERY,32400716,"2,806.58"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,32288087,"2,845.18"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,32400725,"2,888.97"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32288102,"2,999.58"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,32400720,"3,029.88"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,32400735,"3,030.74"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,FORELAND MEDICAL CENTRE,32400723,"3,046.50"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,32288105,"3,100.24"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,32421995,"3,129.41"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,32400715,"3,150.00"
Department of Health,NHS West London CCG,31-May-20,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,32288107,"3,155.22"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,32288100,"3,222.70"
Department of Health,NHS West London CCG,31-May-20,C&M-APMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,32288107,"3,230.75"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,32400720,"3,250.38"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,32400718,"3,282.46"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GOOD PRACTICE,32400723,"3,286.10"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,32288091,"3,292.23"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,32288096,"3,305.88"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS GARFIELD & SARNICKI,32400715,"3,337.27"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,32288093,"3,337.28"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,32314200,"3,485.94"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEALTH CENTRE LONDON,32400729,"3,495.00"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EMPERORS GATE CENTRE FOR HEALTH,32400718,"3,520.79"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,32400718,"3,523.31"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,NORTH KENSINGTON MEDICAL CENTRE,32400735,"3,638.45"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,32288083,"3,709.71"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,32292511,"3,712.57"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,32288093,"3,750.00"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,32421995,"3,900.18"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ELGIN CLINIC,32400718,"3,904.90"
Department of Health,NHS West London CCG,,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,,"3,998.09"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,32314202,"4,099.16"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,32288098,"4,117.83"
Department of Health,NHS West London CCG,31-May-20,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD BARLBY ROAD,32314198,"4,141.68"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,32288081,"4,186.42"
Department of Health,NHS West London CCG,31-May-20,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,AT MEDICS LTD BARLBY ROAD,32314198,"4,284.50"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,32288094,"4,317.13"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,32288091,"4,372.80"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32288102,"4,453.99"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32421998,"4,529.74"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NOTTING HILL MEDICAL CENTRE,32421998,"4,630.58"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,32288089,"4,774.91"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NOTTING HILL MEDICAL CENTRE,32421998,"4,790.25"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,32288102,"5,107.00"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,32288105,"5,285.77"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,EARLS COURT MEDICAL CENTRE,32421995,"5,510.48"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,32288085,"5,631.38"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE LONDON,32400701,"5,632.00"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,REDCLIFFE SURGERY,32314200,"5,697.95"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EARLS COURT MEDICAL CENTRE,32421995,"5,700.50"
Department of Health,NHS West London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,COLVILLE HEALTH CENTRE,32400704,"5,758.64"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,32288089,"5,783.89"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,32288083,"5,892.82"
Department of Health,NHS West London CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,32288098,"5,961.61"
