Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,34167698,"10,186.51"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,34167698,"5,079.28"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,34167698,672.82
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,34167698,"8,957.05"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,34167698,848.73
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHELSEA PRACTICE,34167698,"2,449.26"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,34167700,"19,977.38"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,34167700,"7,794.29"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,34167700,"4,376.95"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,34167700,386.27
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,34167700,"1,081.17"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,34167700,20.91
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR ANIL JOSHI,34167700,"1,126.82"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34167702,"67,517.68"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34167702,"12,568.39"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34167702,"13,823.92"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34167702,"1,246.77"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34167702,"10,187.50"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34167702,"4,699.33"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS RAMSDEN & REID,34167702,"4,018.50"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167703,"-4,784.47"
Department of Health,NHS West London CCG,31/10/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167703,"-16,925.13"
Department of Health,NHS West London CCG,31/10/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167703,"-10,760.36"
Department of Health,NHS West London CCG,31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167703,"-10,566.17"
Department of Health,NHS West London CCG,31/10/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167703,"-17,565.54"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,"87,316.45"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,"23,511.47"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,"11,589.98"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,"1,642.54"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,"71,308.38"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,"10,728.67"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS GILLIES STEEDEN & HUSSEIN,34167704,"6,080.10"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34167706,"29,475.94"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34167706,"8,889.51"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34167706,"7,110.94"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34167706,578.52
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GARWAY MEDICAL PRACTICE,34167706,"2,447.13"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,"66,765.06"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,"19,525.05"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,"11,031.01"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,"1,273.79"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,"6,925.54"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,"8,556.33"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HOLLAND PARK SURGERY LONDON,34167708,"5,253.88"
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,34167710,"38,639.34"
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,34167710,"5,843.30"
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALTH & WELLBEING EARLS COURT,34167710,665.64
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,"49,937.66"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,"9,344.19"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,"12,243.14"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,950.55
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,"15,971.67"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,"8,778.00"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KENSINGTON PARK MEDICAL CENTRE,34167712,"3,513.16"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,"38,952.56"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,"7,475.23"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,"8,768.74"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,733.6
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,"3,369.33"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LANCASTER GATE MEDICAL CENTRE,34167714,"2,174.90"
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34167716,"116,893.21"
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34167716,"1,542.91"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34167716,"4,987.51"
Department of Health,NHS West London CCG,31/10/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34167716,"7,292.71"
Department of Health,NHS West London CCG,31/10/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,KINGS ROAD MEDICAL CENTRE,34167716,"7,353.57"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,"105,288.98"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,"26,191.36"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,"18,279.74"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,"1,922.78"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,"35,435.00"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,"1,652.94"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,90.51
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KNIGHTSBRIDGE MEDICAL CENTRE,34167718,"6,842.76"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,"65,857.90"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,"15,569.83"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,"8,135.27"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,"1,283.53"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,"6,694.33"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PORTLAND ROAD PRACTICE,34167720,"4,473.63"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,"16,688.65"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,"3,879.48"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,"7,664.78"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,308.25
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,"1,611.35"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PRACTICE BEACON,34167722,"1,180.44"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34167725,"51,106.37"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34167725,"11,082.19"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34167725,"10,555.68"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34167725,965.05
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SCARSDALE MEDICAL CENTRE,34167725,"3,473.62"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,"62,292.30"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,"11,572.47"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,"10,292.99"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,"1,126.35"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,"5,275.67"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GROVE MEDICAL CENTRE,34167728,"3,494.42"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167729,"-13,759.82"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167729,"-6,297.46"
Department of Health,NHS West London CCG,31/10/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167729,"-10,844.98"
Department of Health,NHS West London CCG,31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167729,"-11,445.12"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,"130,754.11"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,"8,232.38"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,"23,316.79"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,"15,868.40"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,"4,099.16"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GRAND UNION HEALTH CENTRE,34167730,"8,516.25"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,"2,468.34"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,"14,666.67"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,"7,802.67"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GRAND UNION HEALTH CENTRE,34167730,"10,599.55"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167731,"-1,045.69"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167731,"-1,001.12"
Department of Health,NHS West London CCG,31/10/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167731,"-24,686.29"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,"25,228.85"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,"5,151.53"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,"2,121.47"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,442.47
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,904.5
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GOLBORNE MEDICAL CENTRE,34167732,"1,688.74"
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,"43,479.94"
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,"5,807.49"
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,"3,188.22"
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,676.56
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,"12,430.69"
Department of Health,NHS West London CCG,31/10/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,"2,047.98"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROMPTON MEDICAL CENTRE,34167734,"2,273.29"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,"43,511.07"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,"9,220.84"
Department of Health,NHS West London CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DRS RAMASAMY ABBAS & NANNITHAMBY,34168970,"4,673.36"
