Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32823336,"-4,204.17"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,32648725,"-2,567.50"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32823368,"-2,508.33"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,32823342,"-2,429.17"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,32690815,"-2,389.58"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,32823365,"-1,616.67"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),32823624,-909.14
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,32823372,4.61
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,RJW LTD TA FIRST CHOICE MEDICAL CARE,32838995,11.44
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32838995,13.82
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,32823346,29.94
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ZAIN MEDICAL CENTRE,32838993,44.02
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,32823352,50.66
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,32838991,52.97
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,32823366,59.88
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,32823340,64.49
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MP EDDINGTON & PARTNERS,32823354,75.73
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,32823336,101.33
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR M DAVEY & PARTNERS,32823352,116.03
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,32823384,135.88
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,32823354,140
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,32823622,140
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),32823625,140
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ZAIN MEDICAL CENTRE,32773632,140
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32823370,147.39
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,32823334,152.01
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,32823344,161.21
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,32823350,163.58
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,32823356,178.34
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,32823361,232.6
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,32823622,257.98
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,32823346,280
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,32823348,290.18
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32838995,326.55
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,32823357,340
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ZAIN MEDICAL CENTRE,32838993,350.4
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,32823363,407.52
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,32823354,446.26
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,32823380,455.37
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,32823363,482.84
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,32823622,529.15
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32823386,541.22
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SMA FAROOQI & PARTNERS,32823372,546.12
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32823376,574.93
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,32823350,594.1
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32823376,598.78
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32838995,621.7
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,32823384,639.06
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32838995,649.42
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,32823342,655.59
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,K KARIA,32823378,700
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,K KARIA,32823378,725.64
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,32823352,771.81
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,32823356,827.53
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,32823366,840
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,32823622,882.83
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32823386,888.42
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),32823625,909.65
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,32823368,949.12
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,32838991,962.02
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,32823372,974.61
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,32823344,980
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,32823346,996.76
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,32823352,"1,014.11"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,32823344,"1,039.06"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR H MISTRY & PTNRS,32823344,"1,094.50"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32823386,"1,120.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,32823357,"1,148.03"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR VYAS & PNTERS,32823374,"1,183.62"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,32838991,"1,260.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,32823382,"1,260.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,32823336,"1,320.27"
Department of Health,NHS Harrow CCG,30-Jun-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32714116,"1,336.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR GA GOLDEN & PARTNER,32823340,"1,398.13"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32823338,"1,400.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,32823350,"1,412.25"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,32823340,"1,424.05"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32823376,"1,445.02"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,32823352,"1,449.42"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32838995,"1,450.83"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32823338,"1,454.44"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32823370,"1,466.31"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,32823359,"1,496.95"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,32823336,"1,615.77"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,32823350,"1,640.67"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,32823348,"1,706.79"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32823338,"1,732.74"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32823338,"1,770.22"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,32823361,"1,794.88"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32838995,"1,884.75"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,32823359,"1,896.46"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,32823342,"1,954.42"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,32823382,"1,989.50"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,32823344,"2,052.75"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR N MERALI & PTNRS,32823366,"2,139.32"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32823386,"2,200.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,32823363,"2,266.67"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32838995,"2,307.87"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32823338,"2,346.67"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32823370,"2,380.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,32823384,"2,380.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,32823384,"2,389.58"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR L PETERS & PARTNERS,32823361,"2,455.70"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,32823363,"2,472.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32823370,"2,508.33"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,32823361,"2,520.00"
Department of Health,NHS Harrow CCG,30-Jun-20,Cont Care-Physical Disab (65+),GENERAL RESERVE - PROGRAMME,EMERGENCY PERSONNEL LTD,32561002,"2,647.55"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,32823348,"2,658.33"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32823376,"2,791.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,32823342,"2,802.08"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,32823622,"2,825.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,32823382,"2,840.83"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,32823380,"2,843.67"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,32823366,"2,914.92"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,32823382,"2,922.67"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,32823356,"2,979.17"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR C JENNER & PARTNERS,32823336,"3,016.84"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,32823350,"3,080.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,32823340,"3,220.00"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,K KARIA,32823378,"3,231.43"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32823376,"3,281.25"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS R DAWOOD & R RUDD,32823374,"3,337.92"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,32823356,"3,518.97"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32823376,"3,522.50"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32823338,"3,555.16"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,32823384,"3,885.42"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,32823344,"3,923.59"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,K KARIA,32823378,"4,316.58"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,32823366,"4,512.24"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32823338,"4,582.77"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,32838991,"4,583.04"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),32823625,"4,630.76"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,32823334,"4,672.33"
Department of Health,NHS Harrow CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,32838991,"4,769.58"
