Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,32407752,"-4,371.02"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32407704,"-4,204.17"
Department of Health,NHS Harrow CCG,31-May-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32407776,"-4,137.09"
Department of Health,NHS Harrow CCG,31-May-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32407704,"-3,973.45"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32407773,"-2,508.33"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32407701,"-1,642.73"
Department of Health,NHS Harrow CCG,31-May-20,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32407776,"-1,380.99"
Department of Health,NHS Harrow CCG,31-May-20,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32407704,"-1,064.93"
Department of Health,NHS Harrow CCG,31-May-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,32407755,-647.1
Department of Health,NHS Harrow CCG,31-May-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32407704,-562.5
Department of Health,NHS Harrow CCG,31-May-20,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,32407686,-356.25
Department of Health,NHS Harrow CCG,31-May-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,32407755,-252
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,32407736,16.55
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,32409377,18.63
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,32407742,31.04
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,32407718,49.66
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,32423001,70.35
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MD PANDYA,32407736,85.92
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,32423002,88.36
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ADO THE ENTERPRISE PRACTICE,32407682,88.97
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32407801,113.8
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,32407773,163.46
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,32407764,173.79
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,32407701,173.81
Department of Health,NHS Harrow CCG,31-May-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32407789,193.54
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,32407709,213.11
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR KK VARA,32407736,240.37
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32407801,326.55
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32407778,341.39
Department of Health,NHS Harrow CCG,,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,,348.75
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,32407769,370.36
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HEADSTONE ROAD SURGERY,32409377,390.69
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,32423005,391.04
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,32423003,395.18
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,32407736,446.26
Department of Health,NHS Harrow CCG,31-May-20,C&M-APMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),32423007,454.57
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,32407792,455.37
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,RJW LTD TA FIRST CHOICE MEDICAL CARE,32407801,460.18
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32407789,468.75
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,32423002,477.94
Department of Health,NHS Harrow CCG,,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,,482.84
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,32407742,484.22
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,32407742,502.71
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,32407701,528.24
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32407787,528.24
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,32409377,529.15
Department of Health,NHS Harrow CCG,31-May-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32407789,539.25
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32407798,541.22
Department of Health,NHS Harrow CCG,31-May-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,32407688,543.46
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32407789,574.93
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,32407730,594.1
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADO THE ENTERPRISE PRACTICE,32407682,596.69
Department of Health,NHS Harrow CCG,31-May-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32407789,605.22
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,32407796,639.06
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR D C PATEL & PARTNERS HARROW,32423001,639.91
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32407801,649.42
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,32423001,655.59
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MP EDDINGTON & PARTNERS,32407760,709.43
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,K KARIA,32423006,725.64
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,32407760,815.04
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,32407742,827.53
Department of Health,NHS Harrow CCG,31-May-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,32407688,840.31
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,32407760,860.42
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32407798,865.83
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,32407764,880.4
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,32409377,882.83
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32407798,888.42
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,32407688,895.9
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),32423007,909.65
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,K KARIA,32423006,924.42
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,32407773,949.12
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ADO THE ENTERPRISE PRACTICE,32379367,956.1
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,32407764,962.02
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,32423005,974.61
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,32407718,996.76
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR GA GOLDEN & PARTNER,32407709,"1,013.37"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,32423003,"1,014.11"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,32423002,"1,039.06"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,32407747,"1,148.03"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RV RAJA,32407769,"1,171.16"
Department of Health,NHS Harrow CCG,31-May-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32336067,"1,174.00"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR VYAS & PNTERS,32407787,"1,183.62"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,32407701,"1,206.25"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,32407769,"1,276.58"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,32407701,"1,307.64"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,32407755,"1,364.62"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,32423003,"1,408.64"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,32407709,"1,424.05"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,32423003,"1,449.42"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32407778,"1,466.31"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR F MCCLOGHRY & PARTNERS,32407704,"1,519.85"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,32423003,"1,543.62"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,32407701,"1,615.77"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,32407730,"1,640.67"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,32407724,"1,706.79"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,32423004,"1,718.75"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32423000,"1,732.74"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32423000,"1,770.22"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,32423004,"1,794.88"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,32407736,"1,808.08"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SEYAN & PARTNERS,32407776,"1,809.33"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,32407752,"1,896.46"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR M DAVEY & PARTNERS,32423003,"1,904.03"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,32407794,"1,989.50"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,32423004,"1,999.92"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,K KARIA,32423006,"2,115.63"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,32407760,"2,246.58"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,32407792,"2,294.97"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,32423001,"2,317.76"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR H MISTRY & PTNRS,32423002,"2,326.75"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32407798,"2,376.62"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,32407796,"2,389.58"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,32407764,"2,395.83"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,32407764,"2,395.83"
Department of Health,NHS Harrow CCG,31-May-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,32423002,"2,436.53"
Department of Health,NHS Harrow CCG,,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,K KARIA,,"2,458.47"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR C JENNER & PARTNERS,32407701,"2,477.85"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,32407778,"2,508.33"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32407789,"2,559.53"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,32409377,"2,561.53"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,32407742,"2,617.37"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,32407724,"2,658.33"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,32407688,"2,672.92"
Department of Health,NHS Harrow CCG,31-May-20,C&M-APMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),32423007,"2,760.00"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,32423001,"2,802.08"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADO THE ENTERPRISE PRACTICE,32407682,"2,814.10"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,32407792,"2,843.67"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,32407724,"2,850.00"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,32407789,"2,890.04"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,32407769,"2,914.92"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,32407730,"3,019.61"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32407801,"3,035.15"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SMA FAROOQI & PARTNERS,32423005,"3,125.47"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR N MERALI & PTNRS,32407769,"3,216.36"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,K KARIA,32423006,"3,231.43"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),32423007,"3,234.01"
Department of Health,NHS Harrow CCG,31-May-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,32423005,"3,251.56"
Department of Health,NHS Harrow CCG,,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,,"3,521.60"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32407798,"3,534.17"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,32423000,"3,555.16"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,32407701,"3,604.68"
Department of Health,NHS Harrow CCG,31-May-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32407798,"3,658.06"
Department of Health,NHS Harrow CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,32407760,"3,672.92"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,RJW LTD TA FIRST CHOICE MEDICAL CARE,32407801,"3,769.50"
Department of Health,NHS Harrow CCG,31-May-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,32407798,"3,896.52"
Department of Health,NHS Harrow CCG,31-May-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,32423002,"3,923.59"
