Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,33616896,172.61
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR M DAVEY & PARTNERS,33616882,177.66
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,33616896,191.14
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,K KARIA,33616910,193.36
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,33616902,221.08
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616867,223.38
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SEYAN & PARTNERS,33616900,266.53
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33616892,301.69
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33616875,368.48
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SHAFTESBURY MEDICAL CENTRE,33616914,371.11
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,33616865,375.4
Department of Health,NHS Harrow CCG,31-Aug-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33616875,392.58
Department of Health,NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616867,395.67
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33616894,407.52
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33616884,446.26
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33616912,455.37
Department of Health,NHS Harrow CCG,31-Aug-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,33616896,459.23
Department of Health,NHS Harrow CCG,31-Aug-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,33616896,463.06
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33616908,468.75
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33616894,482.84
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33616886,502.71
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33617384,529.15
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MP EDDINGTON & PARTNERS,33616894,535.93
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33616918,541.22
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,PINNER ROAD SURGERY,33616918,548.77
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33616912,560
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33616908,574.93
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,33616880,594.1
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADO THE ENTERPRISE PRACTICE,33616863,596.69
Department of Health,NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,33616904,630.9
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33616916,639.06
Department of Health,NHS Harrow CCG,31-Aug-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33616886,649.72
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33616873,655.59
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HEADSTONE ROAD SURGERY,33617384,719.43
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,K KARIA,33616910,725.64
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR L HOMMEL & PARTNERS,33616887,733.59
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33616882,771.81
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33616886,827.53
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,33616890,830.42
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ADO THE ENTERPRISE PRACTICE,33590683,847.02
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33616894,860.42
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33616918,865.83
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33617384,882.83
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33616918,888.42
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR GA GOLDEN & PARTNER,33616875,890.91
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR F MCCLOGHRY & PARTNERS,33616869,903.65
Department of Health,NHS Harrow CCG,31-Aug-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,33616902,907.55
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),33617389,909.65
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,33616900,949.12
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,33616896,962.02
Department of Health,NHS Harrow CCG,31-Aug-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,33616902,966.71
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33616916,966.81
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,33616904,974.61
Department of Health,NHS Harrow CCG,31-Aug-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,33616904,975.52
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33616876,996.76
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33617384,998
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33616882,"1,014.11"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,33616875,"1,039.06"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,33616888,"1,148.03"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR VYAS & PNTERS,33616906,"1,183.62"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,33616876,"1,237.10"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616867,"1,320.27"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33616884,"1,388.02"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR H MISTRY & PTNRS,33616875,"1,409.48"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,33616871,"1,424.05"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33616878,"1,425.00"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33616908,"1,445.02"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,33616882,"1,449.42"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,33616902,"1,466.31"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SMA FAROOQI & PARTNERS,33616904,"1,499.49"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,33616865,"1,581.25"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR N MERALI & PTNRS,33616898,"1,596.04"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616867,"1,615.77"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,33616880,"1,640.67"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33616878,"1,706.79"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33616892,"1,718.75"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,33616869,"1,732.74"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,33616869,"1,770.22"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33616892,"1,794.88"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,33616890,"1,896.46"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33616884,"1,898.26"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33616873,"1,954.42"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33616914,"1,989.50"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33616916,"2,091.67"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,K KARIA,33616910,"2,115.63"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,K KARIA,33616910,"2,139.62"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,33616867,"2,170.40"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33616918,"2,200.00"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33616894,"2,266.67"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33616912,"2,314.08"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,33616894,"2,316.20"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,ADO THE ENTERPRISE PRACTICE,33616863,"2,328.30"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR C JENNER & PARTNERS,33616867,"2,335.04"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,33616869,"2,346.67"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,33616918,"2,376.38"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,33616916,"2,389.58"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,33616902,"2,508.33"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,33616908,"2,528.64"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33617384,"2,540.79"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33616873,"2,594.20"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,33616878,"2,658.33"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,33616865,"2,672.92"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADO THE ENTERPRISE PRACTICE,33616863,"2,777.20"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,33616873,"2,802.08"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,33616912,"2,843.67"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,33617384,"2,866.67"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,33616884,"2,900.00"
Department of Health,NHS Harrow CCG,,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,,"2,914.92"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,33616914,"2,922.67"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,33616892,"2,965.33"
Department of Health,NHS Harrow CCG,31-Aug-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,33616886,"2,979.17"
Department of Health,NHS Harrow CCG,,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,,"3,002.34"
