Department ,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,K KARIA,31972197,725.64
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,31951236,827.53
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,31972191,830.42
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,31951241,860.42
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,31972201,865.83
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR K M AMIN & DR P K AMIN,31972187,869.2
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,31972195,882.83
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,31972201,888.42
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,31972198,893.75
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),31972200,909.65
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,V RAVIKUMAR,31972198,934.15
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,31951245,949.12
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,31951243,962.02
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,31972194,974.61
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,31951230,996.76
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,31972188,"1,014.11"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,31972186,"1,039.06"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,31951232,"1,063.72"
Department of Health,NHS Harrow CCG,30-Apr-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,31951243,"1,078.50"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,31972190,"1,148.03"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RV RAJA,31951243,"1,148.98"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR VYAS & PNTERS,31972196,"1,183.62"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,31972183,"1,206.25"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,31972183,"1,230.72"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MP EDDINGTON & PARTNERS,31951241,"1,419.83"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,31951227,"1,424.05"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,31972188,"1,449.42"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,31951247,"1,466.31"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR GA GOLDEN & PARTNER,31951227,"1,468.18"
Department of Health,NHS Harrow CCG,30-Apr-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,31951243,"1,477.50"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,31972182,"1,581.25"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,31951245,"1,606.25"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C JENNER & PARTNERS,31972183,"1,615.77"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,31972193,"1,616.67"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,31972187,"1,640.67"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,31972184,"1,642.73"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,31972198,"1,645.35"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR VYAS & PNTERS,31972196,"1,658.88"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,31972193,"1,680.00"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,31951232,"1,706.79"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,31972192,"1,718.75"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,31972184,"1,732.74"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,31972184,"1,770.22"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L PETERS & PARTNERS,31972192,"1,794.88"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MD PANDYA,31972189,"1,808.08"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ADO THE ENTERPRISE PRACTICE,31922089,"1,886.30"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR L N GOULD & PARTNERS,31972191,"1,896.46"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,31972199,"1,989.50"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,K KARIA,31972197,"2,115.63"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,31972194,"2,123.33"
Department of Health,NHS Harrow CCG,30-Apr-20,ME-GMS GP Pension AVCs,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,31972190,"2,155.01"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P J DAVID,31951241,"2,246.58"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,31972198,"2,294.97"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,31972185,"2,317.76"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR H MISTRY & PTNRS,31972186,"2,321.22"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,31951243,"2,373.75"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PINNER ROAD SURGERY,31972201,"2,376.62"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,31951256,"2,389.58"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR F MCCLOGHRY & PARTNERS,31951227,"2,429.17"
Department of Health,NHS Harrow CCG,,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,K KARIA,,"2,458.47"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR D C PATEL & PARTNERS HARROW,31972185,"2,493.64"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR SEYAN & PARTNERS,31951247,"2,508.33"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SEYAN & PARTNERS,31951245,"2,540.06"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS R DAWOOD & R RUDD,31951251,"2,559.53"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEADSTONE ROAD SURGERY,31972195,"2,561.53"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,RIDGEWAY SURGERY,31972199,"2,567.50"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,31972185,"2,600.27"
Department of Health,NHS Harrow CCG,,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KK VARA,,"2,617.37"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR J WIJERATNE & PTNRS,31951232,"2,658.33"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR A KELSHIKER & PARTNER,31972182,"2,672.92"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,31972185,"2,802.08"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADO THE ENTERPRISE PRACTICE,31951222,"2,814.10"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR F MCCLOGHRY & PARTNERS,31951222,"2,843.61"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,V RAVIKUMAR,31972198,"2,843.67"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N MERALI & PTNRS,31972193,"2,914.92"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,RIDGEWAY SURGERY,31972199,"2,931.61"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,K KARIA,31972197,"2,998.70"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,31972187,"3,019.61"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR D C PATEL & PARTNERS HARROW,31972185,"3,086.67"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,K KARIA,31972197,"3,231.43"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MOLLISON WAY SURGERY (AT MEDICS LTD),31972200,"3,234.01"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR C JENNER & PARTNERS,31972183,"3,412.69"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR N MERALI & PTNRS,31972193,"3,498.46"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,31972184,"3,555.16"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,31972186,"3,641.00"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR C NAGPAUL,31972184,"3,677.75"
Department of Health,NHS Harrow CCG,30-Apr-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,31972190,"3,710.41"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR J WIJERATNE & PTNRS,31951230,"3,849.72"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,31972186,"3,923.59"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SMA FAROOQI & PARTNERS,31972194,"3,968.82"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR L PETERS & PARTNERS,31972192,"3,997.49"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,31972184,"4,204.17"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SHAFTESBURY MEDICAL CENTRE,31951256,"4,259.43"
Department of Health,NHS Harrow CCG,30-Apr-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR L HOMMEL & PARTNERS,31972190,"4,268.48"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M DAVEY & PARTNERS,31972188,"4,497.86"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR C NAGPAUL,31972184,"4,582.77"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,31972194,"4,592.24"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR K M AMIN & DR P K AMIN,31972187,"4,597.50"
Department of Health,NHS Harrow CCG,30-Apr-20,Cont Care-Funded Nursing Care Allow,GENERAL RESERVE - PROGRAMME,BARCHESTER HEALTHCARE LTD,32031747,"4,902.96"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR GA GOLDEN & PARTNER,31951230,"4,948.33"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR SMA FAROOQI & PARTNERS,31972194,"4,948.65"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RV RAJA,31951245,"4,960.10"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR H MISTRY & PTNRS,31972186,"4,960.83"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VYAS & PNTERS,31972196,"4,987.92"
Department of Health,NHS Harrow CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MP EDDINGTON & PARTNERS,31951243,"5,101.72"
