Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ADDISCOMBE ROAD SURGERY,35366885,"7,754.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,ADDISCOMBE ROAD SURGERY,35366885,"3,835.54"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADDISCOMBE ROAD SURGERY,35366885,"1,017.48"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADDISCOMBE ROAD SURGERY,35366885,"1,445.83"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADDISCOMBE ROAD SURGERY,35366885,"2,348.46"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35235748,"7,355.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35235748,"22,460.86"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35235748,"5,375.08"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35235748,829.22
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35235748,"2,125.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35235748,"1,372.25"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AGRAWAL R K & K,35235748,"2,288.57"
Department of Health,NHS South West London CCG,31/01/2021,Advertising,COMMUNICATIONS & PR,ALTAIR MEDIA LTD,35476859,"30,000.00"
Department of Health,NHS South West London CCG,31/01/2021,Advertising,COMMUNICATIONS & PR,ALTAIR MEDIA LTD,35476859,"6,000.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35366840,"29,273.80"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35366840,"8,648.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35366840,"5,218.30"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35366840,"1,105.70"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35366840,"7,362.50"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALTON PRACTICE (THE),35366840,"2,044.38"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,ARDENS Q LTD,35154798,"20,881.25"
Department of Health,NHS South West London CCG,31/01/2021,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,ASCOT REHABILITATION LTD,35456761,"31,009.95"
Department of Health,NHS South West London CCG,31/01/2021,Oth Travel Costs-Patient Transport,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,ASCOT REHABILITATION LTD,35456761,390
Department of Health,NHS South West London CCG,31/01/2021,Miscellaneous Expenditure (L9),ACUTE COMMISSIONING,ASHFORD & ST PETERS HOSPITALS NHSFT,35259820,"243,200.00"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Independent Sector - Prior Year,NON RECURRENT PROGRAMMES,ASPEN HEALTHCARE,35430431,"-26,925.45"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35235782,"16,304.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35235782,"54,784.75"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35235782,"9,158.10"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35235782,"2,114.78"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35235782,"5,900.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35235782,"1,808.88"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AUCKLAND SURGERY,35235782,"4,494.18"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35236538,"21,513.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35236538,"66,889.65"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35236538,"1,320.60"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35236538,"13,849.30"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35236538,"2,578.08"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35236538,496.58
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35236538,"3,925.83"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35236538,"1,684.13"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,B HUDSON,35236538,"5,986.78"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Voluntary Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,BALANCE SUPPORT CIO,35214262,"50,000.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236539,"-4,081.08"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236539,"-1,032.14"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236539,"-2,035.33"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BALHAM PARK SURGERY,35236539,"-4,226.42"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236539,"-2,249.40"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236539,-58.17
Department of Health,NHS South West London CCG,31/01/2021,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236539,-169.67
Department of Health,NHS South West London CCG,31/01/2021,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236539,"-12,031.59"
Department of Health,NHS South West London CCG,31/01/2021,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236539,"-14,229.05"
Department of Health,NHS South West London CCG,31/01/2021,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"2,062.50"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"43,023.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"115,716.83"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"8,162.16"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,528.24
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"16,824.25"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"4,010.67"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"4,070.66"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BALHAM PARK SURGERY,35236540,"8,452.84"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"4,498.80"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Physiotherapist,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"9,278.34"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"2,436.78"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"1,384.56"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"18,259.16"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"1,013.92"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"2,624.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BALHAM PARK SURGERY,35236540,"8,108.82"
Department of Health,NHS South West London CCG,31/01/2021,Miscellaneous Expenditure (L9),ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,35259827,"264,800.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35368430,"49,607.11"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35368430,"16,625.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35368430,"12,613.66"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35368430,"1,945.92"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35368430,321.67
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35368430,"1,658.07"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35368430,"4,752.01"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35383290,-240.92
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35383290,-972.96
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35383290,-49.67
Department of Health,NHS South West London CCG,31/01/2021,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35383290,"-7,864.00"
Department of Health,NHS South West London CCG,31/01/2021,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35383290,"-14,169.87"
Department of Health,NHS South West London CCG,31/01/2021,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BARUCH & PARTNERS,35383290,"-13,252.58"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BATES & PARTNERS RICHMOND,35368432,"16,794.95"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35368432,"105,833.97"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35368432,"33,127.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35368432,"4,040.48"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35368432,"6,776.48"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35368432,"19,950.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35368432,"3,544.65"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BATES & PARTNERS RICHMOND,35368432,"6,792.04"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Not For Profit,GP FORWARD VIEW,BATTERSEA HEALTHCARE CIC,35170941,"64,000.00"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Not For Profit,COMMISSIONING SCHEMES,BATTERSEA HEALTHCARE CIC,35283247,"474,688.99"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Not For Profit,GP FORWARD VIEW,BATTERSEA HEALTHCARE CIC,35283247,"104,583.33"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Not For Profit,LOCAL ENHANCED SERVICES,BATTERSEA HEALTHCARE CIC,35283247,"6,250.00"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Not For Profit,LONG TERM CONDITIONS,BATTERSEA HEALTHCARE CIC,35283247,"1,723,236.19"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,BATTERSEA HEALTHCARE CIC,35302934,"-94,000.00"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,BATTERSEA HEALTHCARE CIC,35314658,"94,000.00"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,BATTERSEA HEALTHCARE CIC,35345319,"-46,694.50"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,BATTERSEA HEALTHCARE CIC,35360544,"46,694.50"
Department of Health,NHS South West London CCG,31/01/2021,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,BATTERSEA HEALTHCARE CIC,35468578,"46,694.50"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35368426,"31,901.90"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35368426,"10,073.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35368426,"8,262.20"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35368426,"1,274.62"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35368426,258.83
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BERRYLANDS SURGERY,35368426,"3,261.49"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35258306,"10,528.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35258306,"36,989.78"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35258306,"7,686.12"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35258306,"1,430.78"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35258306,"3,042.33"
Department of Health,NHS South West London CCG,31/01/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35258306,"3,064.33"
Department of Health,NHS South West London CCG,31/01/2021,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35258306,543.33
Department of Health,NHS South West London CCG,31/01/2021,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BISHOPSFORD ROAD MEDICAL CENTRE,35258306,625.05
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BRADLEY & PARTNERS,35368436,"18,142.78"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35368436,"87,281.01"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35368436,"28,963.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35368436,"3,297.10"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35368436,656
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35368436,"3,666.67"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35368436,"2,496.00"
Department of Health,NHS South West London CCG,31/01/2021,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BRADLEY & PARTNERS,35368436,"4,249.30"
