Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,amount
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,CYGNET HEALTHCARE LTD,32336109,"78,840.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,DMC HEALTHCARE LTD,32368342,"36,489.33"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DOCTORS HOUSE,32401096,"63,800.62"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DR PRICE & PARTNERS - RYDAL,32401098,"94,967.45"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,DRIVE SURGERY,32401100,"50,661.33"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,EASTERN AVENUE MEDICAL CENTRE,32287083,"66,783.13"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,EASTWOOD MEDICAL CENTRE,32401104,"79,045.46"
Department of Health,NHS Redbridge CCG,31/05/2020,Computer Hardware Purch,NON RECURRENT PROGRAMMES,EGTON MEDICAL INFORMATION SYSTEMS LTD,32306030,"6,954.57"
Department of Health,NHS Redbridge CCG,31/05/2020,Computer Maintenance,NON RECURRENT PROGRAMMES,EGTON MEDICAL INFORMATION SYSTEMS LTD,32210356,"49,920.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,ELMHURST PRACTICE,32401102,"36,088.84"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,EVERGREEN SURGERY,32287081,"81,789.56"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,EVOLUTIO CARE INNOVATIONS LTD,32368346,"56,735.89"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,FENCEPIECE ROAD MEDICAL CENTRE,32287085,"51,192.73"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,FOREST EDGE PRACTICE,32401113,"108,446.50"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,FULLWELL MEDICAL CENTRE,32287086,"103,982.57"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,GANTS HILL MEDICAL CENTRE,32401106,"77,696.99"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,GLEBELANDS PRACTICE,32401108,"52,630.42"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL CENTRE,32421996,"72,476.45"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,GOODMAYES MEDICAL PRACTICE,32401111,"45,522.26"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,GRANVILLE MEDICAL CENTRE,32401119,"60,886.13"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,32305963,"40,400.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,32287088,"65,130.70"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,32305964,"273,800.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,HEALTHBRIDGE DIRECT LTD,32170539,"-33,562.13"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HEALTHBRIDGE DIRECT LTD,32170435,"33,562.13"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,HEALTHBRIDGE DIRECT LTD,32442668,"171,908.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,HEALTHBRIDGE DIRECT LTD,32442673,"174,125.01"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,HEALTHBRIDGE DIRECT LTD,32442682,"50,872.60"
Department of Health,NHS Redbridge CCG,31/05/2020,Income tax <1Yr,BALANCE SHEET,HMRC,32358239,"266,560.92"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,HOLLY HOUSE HOSPITAL,32170341,"-31,517.81"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,HOLLY HOUSE HOSPITAL,32170346,"-64,962.24"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,HOLLY HOUSE HOSPITAL,32170441,"-53,121.52"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,HOLLY HOUSE HOSPITAL,32170364,"-106,953.81"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,HOLLY HOUSE HOSPITAL,32170409,"-63,598.89"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,HOLLY HOUSE HOSPITAL,32170445,"-87,344.34"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32305965,"451,900.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,ILFORD LANE SURGERY,32401121,"42,316.33"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,ILFORD MEDICAL CENTRE,32401122,"-40,338.11"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,ILFORD MEDICAL CENTRE,32401123,"122,118.24"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32305966,"57,600.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32410834,"-62,568.14"
Department of Health,NHS Redbridge CCG,31/05/2020,C&M-GMS IT Comm Servs -GP Practices,PRIMARY CARE IT,IN PRACTICE SYSTEMS LTD,32201475,"35,203.20"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,INHEALTH LTD,32368348,"187,936.18"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,INHEALTH LTD,32442663,"188,646.17"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,INHEALTH LTD,32428924,"-188,646.17"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,32287098,"47,080.55"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,32305967,"45,800.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,32305969,"1,138,700.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,32341997,"-147,418.11"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,32341907,"147,418.11"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Serv Recd-NHS Trst,Winter Resilience,LONDON AMBULANCE SERVICE NHS TRUST,32447475,"53,801.66"
Department of Health,NHS Redbridge CCG,31/05/2020,Social Care-Res Long Stay Exp,COMMISSIONING - NON ACUTE,LONDON BOROUGH OF REDBRIDGE,32510775,"1,533,325.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Social Care-Res Long Stay Exp,COMMISSIONING - NON ACUTE,LONDON BOROUGH OF REDBRIDGE,32510774,"1,533,325.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,32305970,"34,800.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Payroll Dedns(NS) <1Yr-TUs,BALANCE SHEET,LONDONWIDE LMCS,32410923,"53,277.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,MATHUKIAS SURGERY,32401125,"78,007.75"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,MCB SOFTWARE SERVICES LTD TA TRADING AS CARE BANKING,32170587,"48,000.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,MCB SOFTWARE SERVICES LTD TA TRADING AS CARE BANKING,32170579,"48,000.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,MCB SOFTWARE SERVICES LTD TA TRADING AS CARE BANKING,32170572,"48,000.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,MCB SOFTWARE SERVICES LTD TA TRADING AS CARE BANKING,32249991,"40,000.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,MCB SOFTWARE SERVICES LTD TA TRADING AS CARE BANKING,32246281,"40,000.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,MEDEFER LTD,32368352,"38,861.11"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,32305971,"141,500.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,32305972,"435,200.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,32489659,"-54,612.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,32489725,"-45,527.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,32489815,"-50,031.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,32489882,"-74,705.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,32489969,"-41,579.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,32489524,"42,033.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,32489697,"48,699.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,NEWBURY GROUP PRACTICE,32401127,"113,023.39"
Department of Health,NHS Redbridge CCG,31/05/2020,Charges from CSU,RECHARGES,NHS NEL CSU,32410914,"669,673.16"
Department of Health,NHS Redbridge CCG,31/05/2020,Charges from CSU,RECHARGES,NHS NEL CSU,32342285,"-669,673.16"
Department of Health,NHS Redbridge CCG,31/05/2020,Charges from CSU,RECHARGES,NHS NEL CSU,32342299,"498,711.11"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTH EAST LONDON NHS FOUNDATION TRUST,32524608,"35,661.09"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTH EAST LONDON NHS FOUNDATION TRUST,32524617,"40,342.14"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTH EAST LONDON NHS FOUNDATION TRUST,32524620,"40,342.14"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTH EAST LONDON NHS FOUNDATION TRUST,32524626,"46,384.95"
Department of Health,NHS Redbridge CCG,31/05/2020,Hlthcre-Foundation Trsts,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,32305973,"2,503,229.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hlthcre-Foundation Trsts,COMMUNITY SERVICES,NORTH EAST LONDON NHS FOUNDATION TRUST,32305974,"1,872,181.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTH EAST LONDON NHS FOUNDATION TRUST,32524635,"64,513.38"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTH EAST LONDON NHS FOUNDATION TRUST,32524637,"48,002.04"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTH EAST LONDON NHS FOUNDATION TRUST,32524646,"47,321.16"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTH EAST LONDON NHS FOUNDATION TRUST,32524647,"47,321.16"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTH EAST LONDON NHS FOUNDATION TRUST,32524663,"-47,321.16"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,32305975,"95,400.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,OAK TREE MEDICAL PRACTICEICE,32287092,"125,930.30"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,OPTUM HEALTH SOLUTIONS (UK) LTD,32303525,"108,103.90"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,PALMS MEDICAL CENTRE,32401129,"60,476.24"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Not For Profit,OUT OF HOURS,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,32242316,"116,000.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Not For Profit,URGENT CARE,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,32220164,"174,000.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Clinical Other,URGENT CARE,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,32220163,"500,000.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Not For Profit,NHS 111,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,32524665,"57,826.09"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Clinical Other,NON RECURRENT PROGRAMMES,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,32303526,"32,982.74"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Not For Profit,URGENT CARE,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,32490301,"43,785.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Not For Profit,NHS 111,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,32524672,"-57,826.09"
Department of Health,NHS Redbridge CCG,31/05/2020,Clinical&Medical-Clinical Other,URGENT CARE,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,32460558,"-74,754.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,POOLE HOSPITAL NHS FOUNDATION TRUST,32524605,"31,401.63"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),32305980,"87,000.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),32342109,"103,856.83"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),32342311,"-103,856.83"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,QUEEN MARY PRACTICE,32287094,"34,558.99"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ROYAL BERKSHIRE NHS FOUNDATION TRUST,32524641,"33,411.26"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,32305976,"30,300.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32305977,"131,100.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,32305978,"86,000.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,SEVEN KINGS PRACTICE,32401133,"40,974.52"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,SHARMA AND RAI,32401143,"39,882.32"
Department of Health,NHS Redbridge CCG,31/05/2020,Computer Software/License,IM&T,SOFTCAT PLC,32197496,"146,705.40"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,32287096,"66,123.49"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,ST CLEMENTS SURGERY ILFORD,32401135,"44,965.59"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,32524653,"-97,234.10"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,32305981,"441,800.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,32547210,"-36,466.00"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,WANSTEAD PLACE SURGERY,32401139,"76,741.82"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,WILLOWS PRACTICE,32401137,"56,303.87"
Department of Health,NHS Redbridge CCG,31/05/2020,Contract Value,PRC DELEGATED CO-COMMISSIONING,YORK ROAD SURGERY ILFORD,32401141,"65,905.85"
