Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,FULLWELL MEDICAL CENTRE,34887807,140
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,FULLWELL MEDICAL CENTRE,34887807,"12,805.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FULLWELL MEDICAL CENTRE,34887807,"1,798.59"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FULLWELL MEDICAL CENTRE,34887807,"7,094.49"
Department of Health,NHS Redbridge CCG,12/31/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,FULLWELL MEDICAL CENTRE,34887807,565.53
Department of Health,NHS Redbridge CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,FULLWELL MEDICAL CENTRE,34887807,650.58
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,34887809,"56,443.85"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,GROVE SURGERY,34887809,"7,760.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,34887809,"1,082.47"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,34887809,"5,112.90"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,34887809,"2,575.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,34887809,"4,843.74"
Department of Health,NHS Redbridge CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,34887809,"10,559.25"
Department of Health,NHS Redbridge CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,GROVE SURGERY,34887809,"10,471.87"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,QUEEN MARY PRACTICE,34887813,"31,222.98"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,QUEEN MARY PRACTICE,34887813,"4,300.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,QUEEN MARY PRACTICE,34887813,599.06
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,QUEEN MARY PRACTICE,34887813,"2,479.24"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,34887815,"55,218.08"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,34887815,280
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,SOUTHDENE SURGERY,34887815,"7,615.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,34887815,"1,075.25"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,34887815,"5,168.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,34887815,"3,720.83"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,34887815,358.43
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTHDENE SURGERY,34887815,"4,554.70"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,34894469,"9,393,500.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34894470,"6,312,100.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34894471,"273,800.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34894472,"451,900.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34894473,"57,600.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34894474,"45,800.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,34894475,"1,138,700.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,34894476,"141,500.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34894477,"435,200.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hlthcre-Foundation Trsts,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,34894478,"2,503,229.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hlthcre-Foundation Trsts,COMMUNITY SERVICES,NORTH EAST LONDON NHS FOUNDATION TRUST,34894479,"1,872,181.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,34894480,"95,400.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34894481,"131,100.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34894482,"86,000.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),34894483,"87,000.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,34894484,"441,800.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,34901498,"34,272.63"
Department of Health,NHS Redbridge CCG,12/31/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,LONDON BOROUGH OF REDBRIDGE,34901505,"258,400.23"
Department of Health,NHS Redbridge CCG,12/31/2020,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,34901510,"79,309.40"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34912716,668.95
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34912716,"33,825.82"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,ALDERSBROOK MEDICAL CENTRE,34912716,"3,750.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34912716,3.17
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34912716,510.85
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34912716,"3,320.83"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34912716,"1,802.08"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34912716,133.25
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34912716,"1,120.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALDERSBROOK MEDICAL CENTRE,34912716,"2,427.45"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34912717,"63,599.63"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34912717,"3,780.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,CHADWELL HEATH SURGERY,34912717,"8,745.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34912717,"1,239.59"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34912717,"4,333.33"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34912717,"1,652.94"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH SURGERY,34912717,"6,274.37"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EVERGREEN SURGERY,34912720,"66,667.57"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,EVERGREEN SURGERY,34912720,"1,680.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,EVERGREEN SURGERY,34912720,"9,205.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EVERGREEN SURGERY,34912720,"1,297.72"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EVERGREEN SURGERY,34912720,"4,166.67"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EVERGREEN SURGERY,34912720,"1,164.33"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EVERGREEN SURGERY,34912720,"6,003.25"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EASTERN AVENUE MEDICAL CENTRE,34912721,"44,233.69"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,EASTERN AVENUE MEDICAL CENTRE,34912721,560
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,EASTERN AVENUE MEDICAL CENTRE,34912721,"6,095.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EASTERN AVENUE MEDICAL CENTRE,34912721,855.51
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTERN AVENUE MEDICAL CENTRE,34912721,"4,011.66"
Department of Health,NHS Redbridge CCG,12/31/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,EASTERN AVENUE MEDICAL CENTRE,34912721,"7,765.00"
Department of Health,NHS Redbridge CCG,12/31/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,EASTERN AVENUE MEDICAL CENTRE,34912721,"4,481.86"
Department of Health,NHS Redbridge CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,EASTERN AVENUE MEDICAL CENTRE,34912721,"5,155.93"
Department of Health,NHS Redbridge CCG,12/31/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,EASTERN AVENUE MEDICAL CENTRE,34912721,"6,750.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,OAK TREE MEDICAL PRACTICEICE,34912725,"102,385.63"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,OAK TREE MEDICAL PRACTICEICE,34912725,"14,090.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OAK TREE MEDICAL PRACTICEICE,34912725,"1,968.76"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,OAK TREE MEDICAL PRACTICEICE,34912725,"11,684.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,OAK TREE MEDICAL PRACTICEICE,34912725,"8,427.97"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,34912726,"40,557.86"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,34912726,420
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,KENWOOD MEDICAL CENTRE,34912726,"5,585.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,34912726,788.96
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,34912726,"4,985.78"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,34912726,121.38
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,34912726,471.97
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,34912726,11.85
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KENWOOD MEDICAL CENTRE,34912726,"3,543.02"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34912727,"3,126.72"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34912727,"158,103.83"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,AT MEDICS (THE LOXFORD PRACTICE),34912727,"17,735.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34912727,"2,417.83"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34912727,"12,569.13"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34912727,"1,535.53"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34912727,140
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS (THE LOXFORD PRACTICE),34912727,"9,907.10"
Department of Health,NHS Redbridge CCG,12/31/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,34912912,"2,899.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Income tax <1Yr,BALANCE SHEET,HMRC,34912912,"145,326.20"
Department of Health,NHS Redbridge CCG,12/31/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,34912912,"3,056.00"
Department of Health,NHS Redbridge CCG,12/31/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,34912912,"95,622.06"
Department of Health,NHS Redbridge CCG,12/31/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,34912912,"61,506.90"
Department of Health,NHS Redbridge CCG,12/31/2020,Post Graduate Loan Payable,BALANCE SHEET,HMRC,34912912,188
Department of Health,NHS Redbridge CCG,12/31/2020,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,34912912,"-2,503.80"
Department of Health,NHS Redbridge CCG,12/31/2020,Computer Software/License,FINANCE,INVENTUS SOLUTIONS UK LTD,34921827,"12,174.24"
Department of Health,NHS Redbridge CCG,12/31/2020,Computer Software/License,FINANCE,INVENTUS SOLUTIONS UK LTD,34921827,"15,616.11"
Department of Health,NHS Redbridge CCG,12/31/2020,Computer Software/License,FINANCE,INVENTUS SOLUTIONS UK LTD,34921827,"5,558.07"
Department of Health,NHS Redbridge CCG,12/31/2020,Cont Care- Children,CHC CHILDREN,CAPITAL STAFFING SERVICES LTD,34934160,"31,057.63"
Department of Health,NHS Redbridge CCG,12/31/2020,Clinical&Medical-Commercial Sector,PRC DELEGATED CO-COMMISSIONING,NHS BUSINESS SERVICES AUTHORITY,34959636,"43,705.66"
Department of Health,NHS Redbridge CCG,12/31/2020,Clinical&Medical-Commercial Sector,PRC DELEGATED CO-COMMISSIONING,NHS BUSINESS SERVICES AUTHORITY,34959636,777.15
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-CQUIN,COMMUNITY SERVICES,NORTH EAST LONDON NHS FOUNDATION TRUST,34974967,"65,555.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,34974970,"83,944.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,34974972,"83,944.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,34974974,"83,944.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-CQUIN,COMMUNITY SERVICES,NORTH EAST LONDON NHS FOUNDATION TRUST,34974977,"65,555.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hlthcre-Foundation Trsts,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,34974981,"-208,000.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hlthcre-Foundation Trsts,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,34974982,"-208,000.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hlthcre-Foundation Trsts,MENTAL HEALTH CONTRACTS,NORTH EAST LONDON NHS FOUNDATION TRUST,34974985,"-407,886.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Hlthcre-Foundation Trsts,COMMUNITY SERVICES,NORTH EAST LONDON NHS FOUNDATION TRUST,34975014,"-39,107.00"
Department of Health,NHS Redbridge CCG,12/31/2020,Social Care-Res Long Stay Exp,COMMISSIONING - NON ACUTE,LONDON BOROUGH OF REDBRIDGE,35009565,"1,618,634.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BALFOUR ROAD SURGERY,35025311,"1,452.92"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,35025311,840
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,35025311,"39,939.35"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,BALFOUR ROAD SURGERY,35025311,"5,475.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,35025311,770.43
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,35025311,"3,225.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,35025311,"1,271.42"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,35025311,346.97
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BALFOUR ROAD SURGERY,35025311,"3,551.72"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BROADWAY SURGERY,35025315,555.64
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,35025315,"43,602.27"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,BROADWAY SURGERY,35025315,"6,000.00"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,35025315,837.4
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,35025315,"2,970.83"
Department of Health,NHS Redbridge CCG,12/31/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BROADWAY SURGERY,35025315,77.4
