Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VANBRUGH GROUP PRACTICE,34515234,"-11,727.26"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34514130,"-11,558.52"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BIGGIN HILL SURGERY,34612645,"-11,381.50"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VANBRUGH GROUP PRACTICE,34515234,"-11,336.34"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR RATNESWAREN N,34515189,"-11,278.26"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BIGGIN HILL SURGERY,34612645,"-11,002.12"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,FOREST HILL GROUP PRACTICE,34514114,"-10,995.83"
Department of Health,NHS South East London CCG,11/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROOMWOOD ROAD SURGERY,34612647,"-10,978.00"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR RATNESWAREN N,34515189,"-10,902.30"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,VALE SURGERY,34541370,"-10,868.88"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CLAPHAM PARK GROUP PRACTICE,34541331,"-10,846.85"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34514130,"-10,749.35"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,34541374,"-10,295.35"
Department of Health,NHS South East London CCG,11/30/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,SOUTH VIEW LODGE DR WILLATT HEATHCOTE,34612686,"-10,116.50"
Department of Health,NHS South East London CCG,11/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR CURRAN & PTNRS,34514096,"-9,988.68"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,VANBRUGH GROUP PRACTICE,34515234,"-9,813.24"
Department of Health,NHS South East London CCG,11/30/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,SOUTH VIEW LODGE DR WILLATT HEATHCOTE,34612686,"-9,779.28"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,PLUMSTEAD H C PMS,34515210,"-9,751.68"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,MODALITY PARTNERSHIP,34541373,"-9,736.76"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,PLUMSTEAD H C PMS,34515210,"-9,730.48"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VALENTINE HEALTH PARTNERSHIP,34515221,"-9,649.78"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34514225,"-9,611.98"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,VANBRUGH GROUP PRACTICE,34515234,"-9,554.96"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,PLUMSTEAD H C PMS,34515210,"-9,462.76"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,34541373,"-9,412.20"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,34514064,"-9,278.30"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,PLUMSTEAD H C PMS,34515210,"-9,147.32"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,SYDENHAM GREEN GROUP PRACTICE,34514180,"-9,136.08"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,VALENTINE HEALTH PARTNERSHIP,34515221,"-8,986.84"
Department of Health,NHS South East London CCG,11/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,VANBRUGH GROUP PRACTICE,34515234,"-8,823.72"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ST JOHNS MEDICAL CENTRE,34514179,"-8,781.20"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HURLEY CLINIC,34514130,"-8,739.88"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR CURRAN & PTNRS,34514096,"-8,682.79"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34514130,"-8,448.55"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,SYDENHAM GREEN GROUP PRACTICE,34514180,"-8,379.24"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR PLANA F & PARTNER,34515193,"-8,120.88"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,MAWBEY GROUP PRACTICE,34514139,"-8,069.53"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CLAPHAM FAMILY PRACTICE,34514077,"-7,920.99"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR PLANA F & PARTNER,34515193,"-7,850.18"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CLAPHAM FAMILY PRACTICE,34514077,"-7,828.68"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ELTHAM PALACE SURGERY,34515200,"-7,817.70"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ST JOHNS MEDICAL CENTRE,34514179,"-7,785.59"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,MAWBEY GROUP PRACTICE,34514139,"-7,619.42"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,TRIVENI PMS,34515219,"-7,587.50"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,VALENTINE HEALTH PARTNERSHIP,34515221,"-7,561.90"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HILLY FIELDS MEDICAL CENTRE,34514124,"-7,470.25"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,TRIVENI PMS,34515219,"-7,334.58"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ST JOHNS MEDICAL CENTRE,34514179,"-7,279.88"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HERNE HILL GROUP PRACTICE,34514119,"-7,268.25"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,34541373,"-7,247.26"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HERNE HILL GROUP PRACTICE,34514119,"-7,221.49"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ELM HOUSE SURGERY,34612662,"-7,202.44"
Department of Health,NHS South East London CCG,11/30/2020,Contract & Agency-Agency A & C,PROGRAMME PROJECTS,NINA MURPHY ASSOCIATES LLP,34554719,"-7,200.00"
Department of Health,NHS South East London CCG,11/30/2020,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,34615965,"-7,063.60"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ST JOHNS MEDICAL CENTRE,34514179,"-7,037.21"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HERNE HILL GROUP PRACTICE,34514119,"-7,025.98"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CLAPHAM FAMILY PRACTICE,34514077,"-6,985.92"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,34541374,"-6,751.39"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,VALE SURGERY,34541370,"-6,750.00"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CLAPHAM FAMILY PRACTICE,34514077,"-6,439.75"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,FOREST HILL GROUP PRACTICE,34514114,"-6,409.99"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,WOODLANDS HEALTH CENTRE LONDON,34514201,"-6,357.40"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HETHERINGTON GROUP PRACTICE,34514121,"-6,337.23"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,WOODLANDS HEALTH CENTRE LONDON,34514201,"-6,331.10"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CLAPHAM FAMILY PRACTICE,34514077,"-6,225.09"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR PLANA F & PARTNER,34515193,"-6,207.38"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,WOOLSTONE MEDICAL CENTRE,34514203,"-6,098.50"
Department of Health,NHS South East London CCG,11/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BROOMWOOD ROAD SURGERY,34612647,"-5,993.06"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HETHERINGTON GROUP PRACTICE,34514121,"-5,850.18"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34514225,"-5,777.60"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DR PLANA F & PARTNER,34515193,"-5,762.50"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BIGGIN HILL SURGERY,34612645,"-5,746.15"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VANBRUGH GROUP PRACTICE,34515234,"-5,644.72"
Department of Health,NHS South East London CCG,11/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BROOMWOOD ROAD SURGERY,34612647,"-5,586.72"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BIGGIN HILL SURGERY,34612645,"-5,478.30"
Department of Health,NHS South East London CCG,11/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR RATNESWAREN N,34515189,"-5,464.44"
Department of Health,NHS South East London CCG,11/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,SOUTH VIEW LODGE DR WILLATT HEATHCOTE,34612686,"-5,458.35"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR RATNESWAREN N,34515189,"-5,428.60"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HILLY FIELDS MEDICAL CENTRE,34514124,"-5,336.91"
Department of Health,NHS South East London CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CLAPHAM FAMILY PRACTICE,34514077,"-5,305.73"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BIGGIN HILL SURGERY,34612645,"-5,272.55"
Department of Health,NHS South East London CCG,11/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,SYDENHAM GREEN GROUP PRACTICE,34514180,"-5,175.08"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR RATNESWAREN N,34515189,"-5,128.89"
Department of Health,NHS South East London CCG,11/30/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,SOUTH VIEW LODGE DR WILLATT HEATHCOTE,34612686,"-4,869.40"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BROCKWELL PARK,34514075,"-4,807.07"
Department of Health,NHS South East London CCG,11/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CLAPHAM PARK GROUP PRACTICE,34541331,"-4,795.46"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ELTHAM MEDICAL PRACTICE,34515198,"-4,770.92"
Department of Health,NHS South East London CCG,11/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,WOOLSTONE MEDICAL CENTRE,34514203,"-4,706.45"
