Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS South East London CCG,10/31/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,34114211,"25,223.36"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,34114217,"32,974.28"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,34128295,"55,100.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34128296,"961,100.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,34128297,"46,100.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,34128298,"34,700.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,34128299,"45,200.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34128300,"28,800.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,34128302,"61,200.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,34128303,"84,000.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,34128304,"570,600.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,CROYDON HEALTH SERVICES NHS TRUST,34128305,"1,218,700.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,DARTFORD AND GRAVESHAM NHS TRUST,34128306,"4,251,700.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,34128307,"94,400.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,EAST SUSSEX HEALTHCARE NHS TRUST,34128311,"36,600.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,EPSOM & ST HELIER UNIVERSITY HOSPITALS NHS TRUST,34128312,"194,000.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,FRIMLEY HEALTH NHS FOUNDATION TRUST,34128313,"27,400.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,34128314,"56,900.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34128315,"40,381,200.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34128317,"125,600.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34128318,"442,100.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,KENT AND MEDWAY NHS AND SOCIALCARE PARTNERSHIP TRUST,34128319,"31,500.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34128320,"39,840,700.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34128321,"82,800.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,34128322,"37,187,700.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,LONDON AMBULANCE SERVICE NHS TRUST,34128323,"7,447,700.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,34128325,"110,200.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,34128326,"154,100.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,MEDWAY NHS FOUNDATION TRUST,34128329,"149,100.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34128330,"1,072,900.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,34128332,"55,300.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,OXLEAS NHS FOUNDATION TRUST,34128334,"14,057,500.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,34128335,"167,700.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34128336,"175,000.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34128337,"199,700.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,34128339,"17,263,100.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,SOUTH WEST LONDON AND ST GEORGE`S MENTAL HEALTH NHS TRUST,34128340,"141,700.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34128341,"2,718,300.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,SURREY AND SUSSEX HEALTHCARE NHS TRUST,34128342,"49,600.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,SUSSEX COMMUNITY NHS FOUNDATION TRUST,34128343,"29,600.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,34128345,"99,800.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),34128346,"348,400.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,34128347,"1,167,300.00"
Department of Health,NHS South East London CCG,10/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),34128353,"49,200.00"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Independent Sector - Contract Baseline,PRIMARY CARE INVESTMENTS,ONE HEALTH LEWISHAM LTD,34133108,"97,541.25"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,CAREBASE (HEMEL) LTD,34143177,"41,257.96"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Independent Sector,URGENT CARE,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,34143198,"-73,938.00"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Independent Sector,URGENT CARE,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,34143202,"73,938.00"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Independent Sector - Prior Year,COMMISSIONING - NON ACUTE,ONE HEALTH LEWISHAM (SAS),34143254,"32,648.25"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Not For Profit,MATERNITY SERVICES,MARIE STOPES INTERNATIONAL,34143279,"30,433.58"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,BEXLEY COUNCIL,34143310,"37,461.66"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care- Adult Joint Funded,ADULT JOINT FUNDED CONTINUING CARE,BEXLEY COUNCIL,34143310,"189,992.04"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,BEXLEY COUNCIL,34143310,"15,932.52"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,BEXLEY COUNCIL,34143310,"159,321.85"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,BEXLEY COUNCIL,34143316,"22,593.08"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care- Adult Joint Funded,ADULT JOINT FUNDED CONTINUING CARE,BEXLEY COUNCIL,34143316,"181,721.50"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,BEXLEY COUNCIL,34143316,"17,523.61"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,BEXLEY COUNCIL,34143316,"161,005.84"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Independent Sector,URGENT CARE,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,34143322,"35,439.95"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,ALBION SURGERY,34143340,"30,724.00"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Independent Sector,URGENT CARE,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,34143393,"42,617.43"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Commercial Sector,NCAS/OATS,HURLEY GROUP,34143398,"601,389.92"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Independent Sector,URGENT CARE,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,34143421,"42,617.43"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Independent Sector,URGENT CARE,HURLEY GROUP,34143433,"944,796.49"
Department of Health,NHS South East London CCG,10/31/2020,Charges from CSU,FINANCE,NHS NEL CSU,34143580,"1,647,645.72"
Department of Health,NHS South East London CCG,10/31/2020,Charges from CSU,PRIMARY CARE IT,NHS NEL CSU,34143580,"475,291.00"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Voluntary Sector,HOSPICES,GREENWICH & BEXLEY COMMUNITY HOSPICE,34143633,"310,673.43"
Department of Health,NHS South East London CCG,10/31/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,LAMBETH HEALTHCARE LTD,34143655,"121,601.90"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CAREBASE (HEMEL) LTD,34143674,"5,092.86"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,CAREBASE (HEMEL) LTD,34143674,"23,683.94"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,CAREBASE (HEMEL) LTD,34143674,"7,091.31"
Department of Health,NHS South East London CCG,10/31/2020,Service Charge,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,34156722,"6,394.00"
Department of Health,NHS South East London CCG,10/31/2020,Service Charge,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,34156722,"31,970.00"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,DEVON & CORNWALL AUTISTIC COMMUNITY TRUST,34156772,"34,037.14"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care- Prior Year Payments,FUNDED NURSING CARE,LONDON BOROUGH OF LAMBETH,34156821,"324,171.62"
Department of Health,NHS South East London CCG,10/31/2020,Cont Care-Mental Health (<65),CHC ADULT FULLY FUNDED,LUU BRIDGETS HEALTHCARE LTD,34156859,"25,920.00"
Department of Health,NHS South East London CCG,10/31/2020,IT(Owned)-Cost-Addns-Purch Assets,BALANCE SHEET,CDW LTD,34157944,"29,868.00"
Department of Health,NHS South East London CCG,10/31/2020,IT(Owned)-Cost-Addns-Purch Assets,BALANCE SHEET,CDW LTD,34157944,"5,973.60"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALL SAINTS MEDICAL CENTRE,34163534,"44,494.56"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ALL SAINTS MEDICAL CENTRE,34163534,"4,000.28"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALL SAINTS MEDICAL CENTRE,34163534,858.29
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ALL SAINTS MEDICAL CENTRE,34163534,"8,811.83"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALL SAINTS MEDICAL CENTRE,34163534,"3,303.87"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BELVEDERE MEDICAL CENTRE,34163541,"8,592.23"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BELVEDERE MEDICAL CENTRE,34163541,"118,984.34"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BELVEDERE MEDICAL CENTRE,34163541,"13,057.72"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BELVEDERE MEDICAL CENTRE,34163541,"2,390.30"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BELVEDERE MEDICAL CENTRE,34163541,"8,632.83"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BELVEDERE MEDICAL CENTRE,34163541,"1,652.94"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BELVEDERE MEDICAL CENTRE,34163541,"10,325.51"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ABBEY WOOD SURGERY,34163545,"58,054.79"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ABBEY WOOD SURGERY,34163545,"5,228.20"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ABBEY WOOD SURGERY,34163545,"1,132.93"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ABBEY WOOD SURGERY,34163545,"5,312.50"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ABBEY WOOD SURGERY,34163545,514.47
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ABBEY WOOD SURGERY,34163545,"5,593.75"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BANNOCKBURN SURGERY,34163549,"37,390.59"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BANNOCKBURN SURGERY,34163549,"3,339.64"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BANNOCKBURN SURGERY,34163549,726.55
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BANNOCKBURN SURGERY,34163549,"3,218.75"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BANNOCKBURN SURGERY,34163549,"3,484.78"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BARNARD PRACTICE,34163552,"106,314.65"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BARNARD PRACTICE,34163552,"2,100.00"
Department of Health,NHS South East London CCG,10/31/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BARNARD PRACTICE,34163552,"11,350.05"
