Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BROMLEY GP ALLIANCE,34950561,"-33,514.77"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BROMLEY GP ALLIANCE,34950561,"-32,397.59"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MANOR BROOK MEDICAL PRACTICE,34885529,"-31,854.61"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,VALE MEDICAL CENTRE,34890043,"-31,487.88"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,VALE MEDICAL CENTRE,34890043,"-30,806.87"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BURSTED WOOD SURGERY,34885464,"-29,992.76"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BURSTED WOOD SURGERY,34885464,"-28,993.00"
Department of Health,NHS South East London CCG,12/31/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NON RECURRENT PROGRAMMES,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,35013959,"-28,345.98"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,QUAY HEALTH SOLUTIONS CIC,34890078,"-24,336.38"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,QUAY HEALTH SOLUTIONS CIC,34890078,"-23,525.16"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NEXUS HEALTH GROUP,34890060,"-23,362.93"
Department of Health,NHS South East London CCG,12/31/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34889983,"-22,638.18"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,LAKESIDE MEDICAL,34885523,"-20,793.92"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,LAKESIDE MEDICAL,34885523,"-19,697.37"
Department of Health,NHS South East London CCG,12/31/2020,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,34950700,"-19,635.54"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NEXUS HEALTH GROUP,34890060,"-18,680.73"
Department of Health,NHS South East London CCG,12/31/2020,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,AKERMAN MEDICAL PRACTICE,35022584,"-18,051.87"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HURLEY CLINIC,34889983,"-17,479.76"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34889983,"-16,897.10"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NORTHWOOD GROUP PRACTICE,34890068,"-16,763.31"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ELTHAM PALACE SURGERY,34885516,"-16,241.76"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BROMLEY GP ALLIANCE,34950561,"-16,131.77"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ELTHAM PALACE SURGERY,34885516,"-15,700.36"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SUMMERCROFT SURGERY,34950541,"-15,477.14"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,LONDON LANE CLINIC,34950523,"-15,106.98"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BURSTED WOOD SURGERY,34885464,"-14,743.00"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HERNE HILL GROUP PRACTICE,34911327,"-14,536.50"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HERNE HILL GROUP PRACTICE,34911327,"-14,051.96"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,STREATHAM HILL GROUP PRACTICE,34890079,"-13,598.76"
Department of Health,NHS South East London CCG,12/31/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,SILVERLOCK,34890026,"-13,371.12"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,SILVERLOCK,34890026,"-13,305.28"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34889983,"-13,247.69"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,STREATHAM HILL GROUP PRACTICE,34890079,"-13,145.46"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MAWBEY GROUP PRACTICE,34889993,"-12,934.51"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CLAPHAM FAMILY PRACTICE,34889934,"-12,879.50"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NEXUS HEALTH GROUP,34890060,"-12,858.63"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CLAPHAM FAMILY PRACTICE,34889934,"-12,450.18"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,QUAY HEALTH SOLUTIONS CIC,34890078,"-11,713.91"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CLAPHAM PARK GROUP PRACTICE,34889936,"-11,590.87"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,34889923,"-11,415.30"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34889983,"-11,373.77"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,STREATHAM COMMON GROUP PRACTICE,34911332,"-11,309.07"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BECKETT HOUSE PRACTICE,34889915,"-11,167.50"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,34890072,"-11,031.86"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,34889915,"-10,795.26"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,LONDON LANE CLINIC,34950523,"-10,753.91"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,34889923,"-10,528.75"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ELTHAM MEDICAL PRACTICE,34885512,"-10,527.23"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34889983,"-10,406.96"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HERNE HILL GROUP PRACTICE,34911327,"-10,278.37"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HERNE HILL GROUP PRACTICE,34911327,"-10,276.11"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,STREATHAM HIGH PRACTICE,34890031,"-10,273.50"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,VANBRUGH GROUP PRACTICE,34885568,"-10,227.77"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CLAPHAM PARK GROUP PRACTICE,34889936,"-10,184.04"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VALENTINE HEALTH PARTNERSHIP,34885555,"-10,024.00"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HURLEY CLINIC,34911337,"-9,984.75"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,STREATHAM HIGH PRACTICE,34890031,"-9,931.06"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ELTHAM MEDICAL PRACTICE,34885512,"-9,919.76"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,PLUMSTEAD H C PMS,34885533,"-9,751.68"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,PLUMSTEAD H C PMS,34885533,"-9,730.48"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VASSALL MEDICAL CENTRE,34890046,"-9,704.76"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VALENTINE HEALTH PARTNERSHIP,34885555,"-9,689.87"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34889983,"-9,668.26"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34911337,"-9,651.93"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,34890072,"-9,542.22"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,VANBRUGH GROUP PRACTICE,34885568,"-9,468.63"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VASSALL MEDICAL CENTRE,34890046,"-9,381.26"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,STREATHAM COMMON GROUP PRACTICE,34911332,"-9,342.83"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BROCKWELL PARK,34889932,"-8,949.00"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,LAKESIDE MEDICAL,34885523,"-8,907.13"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ST JOHNS MEDICAL CENTRE,34890033,"-8,781.20"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,HETHERINGTON GROUP PRACTICE,34889973,"-8,778.76"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BROCKWELL PARK,34889932,"-8,650.70"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HETHERINGTON GROUP PRACTICE,34889973,"-8,486.12"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34889983,"-8,413.58"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,SILVERLOCK,34890026,"-8,412.30"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NORTHWOOD GROUP PRACTICE,34890068,"-8,364.53"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,34890070,"-8,128.22"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,MAWBEY GROUP PRACTICE,34889993,"-8,069.53"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CLAPHAM FAMILY PRACTICE,34889934,"-7,920.99"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,VALENTINE HEALTH PARTNERSHIP,34885555,"-7,835.28"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ELTHAM PALACE SURGERY,34885516,"-7,817.70"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ST JOHNS MEDICAL CENTRE,34890033,"-7,785.59"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,MAWBEY GROUP PRACTICE,34889993,"-7,619.42"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ST JOHNS MEDICAL CENTRE,34890033,"-7,279.88"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,34890070,"-7,247.26"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,MANOR BROOK MEDICAL PRACTICE,34885529,"-7,158.96"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34911337,"-7,153.90"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ST JOHNS MEDICAL CENTRE,34890033,"-7,037.21"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HERNE HILL GROUP PRACTICE,34911327,"-6,996.90"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CLAPHAM FAMILY PRACTICE,34889934,"-6,985.92"
Department of Health,NHS South East London CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AKERMAN MEDICAL PRACTICE,35022584,"-6,739.26"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HETHERINGTON GROUP PRACTICE,34889973,"-6,553.70"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,STREATHAM HILL GROUP PRACTICE,34890079,"-6,545.54"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,VALENTINE HEALTH PARTNERSHIP,34885555,"-6,480.81"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,MANOR BROOK MEDICAL PRACTICE,34885529,"-6,418.85"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,WOOLSTONE MEDICAL CENTRE,34890058,"-6,335.00"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34911337,"-6,243.60"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CLAPHAM FAMILY PRACTICE,34889934,"-6,199.34"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,WOOLSTONE MEDICAL CENTRE,34890058,"-6,123.83"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NORTHWOOD GROUP PRACTICE,34890068,"-6,052.05"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,STREATHAM COMMON GROUP PRACTICE,34911332,"-6,041.74"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HETHERINGTON GROUP PRACTICE,34889973,"-5,934.48"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,VANBRUGH GROUP PRACTICE,34885568,"-5,863.63"
Department of Health,NHS South East London CCG,12/31/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,STREATHAM COMMON GROUP PRACTICE,34911332,"-5,854.70"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BIGGIN HILL SURGERY,34950492,"-5,746.15"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BIGGIN HILL SURGERY,34950492,"-5,690.75"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,VANBRUGH GROUP PRACTICE,34885568,"-5,668.17"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BIGGIN HILL SURGERY,34950492,"-5,501.06"
Department of Health,NHS South East London CCG,12/31/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,SOUTH VIEW LODGE DR WILLATT HEATHCOTE,34950530,"-5,458.35"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,34889915,"-5,375.30"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CLAPHAM FAMILY PRACTICE,34889934,"-5,305.73"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BIGGIN HILL SURGERY,34950492,"-5,272.55"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,SILVERLOCK,34890026,"-5,250.00"
Department of Health,NHS South East London CCG,12/31/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,SOUTH VIEW LODGE DR WILLATT HEATHCOTE,34950530,"-5,058.25"
Department of Health,NHS South East London CCG,12/31/2020,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,STREATHAM HIGH PRACTICE,34890031,"-4,944.98"
Department of Health,NHS South East London CCG,12/31/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,SOUTH VIEW LODGE DR WILLATT HEATHCOTE,34950530,"-4,889.64"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BROMLEY GP ALLIANCE,34950561,"-4,888.86"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,MODALITY PARTNERSHIP,34890070,"-4,868.38"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VALENTINE HEALTH PARTNERSHIP,34885555,"-4,824.89"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BROCKWELL PARK,34889932,"-4,807.07"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34911337,"-4,805.99"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,PLUMSTEAD H C PMS,34885533,"-4,731.38"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,WOOLSTONE MEDICAL CENTRE,34890058,"-4,706.45"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,34890070,"-4,706.10"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VASSALL MEDICAL CENTRE,34890046,"-4,671.22"
Department of Health,NHS South East London CCG,12/31/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,SOUTH VIEW LODGE DR WILLATT HEATHCOTE,34950530,"-4,667.16"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,WOOLSTONE MEDICAL CENTRE,34890058,"-4,574.47"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,PLUMSTEAD H C PMS,34885533,"-4,573.66"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34889983,"-4,481.03"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HERNE HILL GROUP PRACTICE,34911327,"-4,426.24"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BROCKWELL PARK,34889932,"-4,329.42"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BROCKWELL PARK,34889932,"-4,307.46"
Department of Health,NHS South East London CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,SUMMERCROFT SURGERY,34950541,"-4,278.12"
Department of Health,NHS South East London CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROCKWELL PARK,34889932,"-4,267.78"
