Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,NHS South East London CCG,30/09/2020,Hcare Srv Rec Fdtn Trust-Prior Year,PROGRAMME PROJECTS,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,33766635,"109,217.50"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Independent Sector,URGENT CARE,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,33766689,"242,069.00"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Independent Sector,URGENT CARE,GREENBROOK HEALTHCARE (HOUNSLOW) LTD,33766703,"94,039.00"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,NELBRO GROUP,33766719,"30,991.01"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Independent Sector,REABLEMENT,ATTAIN HEALTH MANAGEMENT SERVICES LTD,33766761,"45,072.00"
Department of Health,NHS South East London CCG,30/09/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,33766938,"101,506.50"
Department of Health,NHS South East London CCG,30/09/2020,Miscellaneous Expenditure (L9),CLINICAL ASSESSMENT AND TREATMENT CENTRES,BEXLEY HEALTH NEIGHBOURHOOD CARE CIC,33766996,"-41,362.27"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,PHYSIOLOGICAL MEASUREMENTS LTD,33767145,"51,699.60"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,ELYSIUM HEALTHCARE LTD,33779228,"45,360.00"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Voluntary Sector,MENTAL HEALTH CONTRACTS,SOUTHSIDE REHABILITATION ASSOCIATION,33779245,"46,713.04"
Department of Health,NHS South East London CCG,30/09/2020,Cont Care- Children,CHILDRENS CONTINUING CARE,FOCUSED HEALTHCARE LTD,33789447,"40,187.82"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,BEXLEY HEALTH LTD,33789517,"26,930.40"
Department of Health,NHS South East London CCG,30/09/2020,Cont Care-Mental Health (<65),CHC ADULT FULLY FUNDED,LUU BRIDGETS HEALTHCARE LTD,33789704,"27,648.00"
Department of Health,NHS South East London CCG,30/09/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,33789779,"27,062.42"
Department of Health,NHS South East London CCG,30/09/2020,Cont Care-Interim Funding(Pre Panel),CHC ADULT FULLY FUNDED,SOUTHWARK COUNCIL,33805710,"30,000.00"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,MALLING HEALTH (UK) LTD,33805743,"25,140.00"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,BEXLEY COUNCIL,33806086,"72,250.00"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Othe Public Sector,WINTER RESILIENCE,BEXLEY COUNCIL,33806095,"57,500.00"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,BEXLEY COUNCIL,33806110,"63,166.66"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Othe Public Sector,REABLEMENT,BEXLEY COUNCIL,33806120,"530,155.58"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - S117 MENTAL HEALTH,BEXLEY COUNCIL,33806127,"56,916.67"
Department of Health,NHS South East London CCG,30/09/2020,Clinical&Medical-Othe Public Sector,WHEELCHAIR SERVICE,BEXLEY COUNCIL,33806137,"51,466.67"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,"38,779.45"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,"4,136.90"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,757.28
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,"2,447.92"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,"1,122.75"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,M THAVAPALAN & PARTNERS,33820986,"3,908.97"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,"85,019.32"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,"7,626.27"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,"1,631.31"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,"18,557.05"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,"2,103.03"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,42.66
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROYAL ARSENAL PMS,33820988,"4,890.85"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,"-5,124.52"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,"-5,397.63"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-56.64
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-404.49
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,"-2,687.65"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BECKETT HOUSE PRACTICE,33824802,"-5,583.75"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-723.33
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-17.87
Department of Health,NHS South East London CCG,30/09/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,"-3,044.61"
Department of Health,NHS South East London CCG,30/09/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,"-3,398.03"
Department of Health,NHS South East London CCG,30/09/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824802,-675.44
Department of Health,NHS South East London CCG,30/09/2020,C&M-PCN DES Support Payment,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"1,949.12"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"8,055.28"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"59,041.88"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"5,397.63"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"8,593.38"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"2,687.65"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BECKETT HOUSE PRACTICE,33824803,"5,583.75"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"1,079.69"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"3,516.67"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,92.58
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"3,818.52"
Department of Health,NHS South East London CCG,30/09/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"3,468.42"
Department of Health,NHS South East London CCG,30/09/2020,ME-PMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"1,599.73"
Department of Health,NHS South East London CCG,30/09/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BECKETT HOUSE PRACTICE,33824803,"2,901.81"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,"53,771.11"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,"5,541.08"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,983.36
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,"7,825.80"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,"4,804.17"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,"1,944.02"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,55.28
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BELMONT HILL SURGERY,33824805,"3,364.11"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BERMONDSEY SPA MEDICAL CENTRE,33824807,"82,120.61"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BERMONDSEY SPA MEDICAL CENTRE,33824807,"15,202.12"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BERMONDSEY SPA MEDICAL CENTRE,33824807,"1,489.08"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BERMONDSEY SPA MEDICAL CENTRE,33824807,"5,385.78"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,"106,124.59"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,"10,987.40"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,"1,923.41"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,417.18
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,"14,321.05"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,"124,579.37"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,624.13
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AMERSHAM VALE TRAINING PRACTICE,33824809,"5,893.10"
Department of Health,NHS South East London CCG,30/09/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AKERMAN MEDICAL PRACTICE,33824810,"43,862.31"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-361.34
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-851.68
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,"-1,635.62"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-39.81
Department of Health,NHS South East London CCG,30/09/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,-735.83
Department of Health,NHS South East London CCG,30/09/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,"-10,528.75"
Department of Health,NHS South East London CCG,30/09/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824811,"-11,415.30"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,"111,614.00"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,"21,029.89"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,"2,086.40"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,"6,538.40"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,"2,584.62"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,242.75
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,"1,208.71"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,"5,935.60"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,350.01
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,"7,954.64"
Department of Health,NHS South East London CCG,30/09/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,589
Department of Health,NHS South East London CCG,30/09/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ALBION STREET HEALTH CENTRE,33824812,910.74
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,"6,004.22"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,"60,503.73"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,"8,749.12"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,"1,100.78"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,"9,837.00"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,"5,583.33"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,723.23
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BINFIELD ROAD SURGERY,33824814,"3,750.30"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,"64,610.50"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,"11,974.81"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,"1,138.44"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,"7,806.33"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,"1,174.73"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BLACKFRIARS MEDICAL PRACTICE,33824816,"3,712.37"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,"85,197.69"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,"16,013.41"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,"1,588.71"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,"8,570.83"
Department of Health,NHS South East London CCG,30/09/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CAMBERWELL GREEN SURGERY,33824818,"30,688.50"
