Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR DJ MENDEL,34167016,"2,999.88"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR DJ MENDEL,34167016,"3,086.67"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR DJ MENDEL,34167016,"1,548.98"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR DJ MENDEL,34167016,"4,659.26"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR GM WILLIAMS,34167018,"26,364.86"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR GM WILLIAMS,34167018,"12,088.41"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR GM WILLIAMS,34167018,"1,824.47"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR GM WILLIAMS,34167018,"6,006.71"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR GM WILLIAMS,34167018,"12,496.63"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GM WILLIAMS,34167018,496.33
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR GM WILLIAMS,34167018,"3,040.83"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR GM WILLIAMS,34167018,"1,855.41"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,34167020,"43,311.82"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,34167020,"2,375.89"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,34167020,806.34
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,34167020,"5,440.00"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,34167020,"2,602.50"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,34167020,"3,077.16"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,34167020,"3,680.15"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR P GILL,34167022,"50,920.31"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P GILL,34167022,904.71
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR P GILL,34167022,"4,006.00"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR P GILL,34167022,"2,385.83"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P GILL,34167022,"3,588.42"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR VK WINAYAK,34167024,"30,236.38"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR VK WINAYAK,34167024,"3,020.02"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR VK WINAYAK,34167024,563.88
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR VK WINAYAK,34167024,"4,583.33"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR VK WINAYAK,34167024,833.25
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VK WINAYAK,34167024,"2,776.56"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR VE KUMARAN,34167026,"42,752.29"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR VE KUMARAN,34167026,"2,370.84"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR VE KUMARAN,34167026,834.74
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VE KUMARAN,34167026,"3,746.80"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GROVE VILLAGE MEDICAL CENTRE,34167028,"50,928.22"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,GROVE VILLAGE MEDICAL CENTRE,34167028,"3,300.89"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GROVE VILLAGE MEDICAL CENTRE,34167028,956.18
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GROVE VILLAGE MEDICAL CENTRE,34167028,"3,933.33"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GROVE VILLAGE MEDICAL CENTRE,34167028,584.85
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GROVE VILLAGE MEDICAL CENTRE,34167028,"5,064.76"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,HOLLY ROAD MEDICAL CENTRE,34167030,"5,658.48"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HOLLY ROAD MEDICAL CENTRE,34167030,"29,705.40"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HOLLY ROAD MEDICAL CENTRE,34167030,"2,990.18"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOLLY ROAD MEDICAL CENTRE,34167030,558.68
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HOLLY ROAD MEDICAL CENTRE,34167030,"2,857.00"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HOLLY ROAD MEDICAL CENTRE,34167030,"6,310.00"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HOLLY ROAD MEDICAL CENTRE,34167030,"2,292.40"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,34167032,"45,192.15"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,34167032,"2,196.54"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,34167032,825.35
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,34167032,"5,538.24"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,34167032,"4,080.49"
Department of Health,NHS Hounslow CCG,31/10/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,34167032,58.84
Department of Health,NHS Hounslow CCG,31/10/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,34167032,55.55
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,REDWOOD PRACTICE DR P SHENTON & PARTNER,34167033,"53,122.85"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,REDWOOD PRACTICE DR P SHENTON & PARTNER,34167033,970.08
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,REDWOOD PRACTICE DR P SHENTON & PARTNER,34167033,"4,417.32"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167034,"-4,839.12"
Department of Health,NHS Hounslow CCG,31/10/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167034,"-17,962.97"
Department of Health,NHS Hounslow CCG,31/10/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167034,"-8,007.55"
Department of Health,NHS Hounslow CCG,31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167034,"-8,424.91"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167035,"104,119.52"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167035,"1,900.58"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167035,"3,000.00"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167035,"4,291.67"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167035,"3,347.17"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167035,49.82
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,34167035,"7,271.26"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34167037,"-7,316.94"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34167037,"-3,964.89"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34167037,"-3,643.33"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ARGYLE HEALTH ISLEWORTH LTD,34167037,"-7,569.25"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34167037,"-4,147.74"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,34167039,"52,741.32"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,34167039,811.68
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,34167039,"3,743.00"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,34167039,"2,038.67"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,34167039,"3,188.49"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,34167041,"145,657.03"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,34167041,"2,277.14"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,34167041,"10,734.00"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,34167041,"7,850.72"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH FELTHAM,34167043,"86,700.43"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH FELTHAM,34167043,"1,379.03"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH FELTHAM,34167043,"6,422.00"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH FELTHAM,34167043,"3,924.98"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HESTON & GREAT WEST SURGERY,34167045,"75,422.18"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HESTON & GREAT WEST SURGERY,34167045,"1,268.58"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HESTON & GREAT WEST SURGERY,34167045,"3,728.00"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HESTON & GREAT WEST SURGERY,34167045,"5,712.71"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,34187712,630
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,34187712,"36,388.29"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,34187712,"20,607.95"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,34187712,"1,557.79"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,34187712,"10,240.06"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,WILLOW PRACTICE,34187712,"21,303.88"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,34187712,670.92
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,34187712,"3,853.94"
Department of Health,NHS Hounslow CCG,31/10/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,34187712,148.8
Department of Health,NHS Hounslow CCG,31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,34187712,230.08
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34187713,"95,905.92"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34187713,"7,316.94"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34187713,"3,643.33"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ARGYLE HEALTH ISLEWORTH LTD,34187713,"7,569.25"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34187713,"1,546.98"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34187713,"7,327.03"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34187713,"3,633.24"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ARGYLE HEALTH ISLEWORTH LTD,34187713,"7,569.25"
Department of Health,NHS Hounslow CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARGYLE HEALTH ISLEWORTH LTD,34187713,"6,010.59"
Department of Health,NHS Hounslow CCG,31/10/2020,Income tax <1Yr,BALANCE SHEET,HMRC,34198925,"29,587.20"
Department of Health,NHS Hounslow CCG,31/10/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,34198925,971
Department of Health,NHS Hounslow CCG,31/10/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,34198925,"21,823.68"
Department of Health,NHS Hounslow CCG,31/10/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,34198925,"15,305.43"
Department of Health,NHS Hounslow CCG,31/10/2020,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,34198925,-973.7
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ASHFORD & ST PETERS HOSPITALS NHSFT,34201766,"1,148,000.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,34201767,"52,833.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION,34201768,"11,282,667.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
FRIMLEY HEALTH NHS FOUNDATION TRUST",34201769,"66,833.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34201770,"151,000.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,34201771,"242,667.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS,34201772,"2,859,333.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
IMPERIAL COLLEGE HEALTHCARE NHS TRUST",34201773,"3,188,667.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34201774,"193,167.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,34201775,"1,001,000.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,34201776,"547,833.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34201777,"194,333.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,34201778,"109,000.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34201779,"49,000.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),34201780,"79,000.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,34201781,"65,167.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,SOUTH WEST LONDON AND ST GEORGE`S MENTAL HEALTH NHS,34201782,"43,833.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",34201783,"109,833.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION,34201784,"170,833.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"TRUST
WEST LONDON NHS TRUST",34201786,"2,542,667.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,34201787,"44,833.00"
Department of Health,NHS Hounslow CCG,31/10/2020,Clinical&Medical-Commercial Sector,NHS 111,LONDON CENTRAL & WEST UNSCHEDULED CARE,34219444,"547,057.20"
