Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,32673694,"-6,477.84"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,32673688,"-6,435.05"
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,32673694,"-6,217.50"
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR DJ MENDEL,32770109,"-5,999.76"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,32770108,"-5,785.27"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,32673688,"-5,435.91"
Department of Health,NHS Hounslow CCG,30-Jun-20,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,32768452,"-5,300.02"
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,32673690,"-4,950.00"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,32673690,"-4,553.71"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,32673690,"-4,314.00"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,32785004,"-3,767.97"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,32770108,"-3,106.99"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,32785004,"-2,837.70"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,32673690,"-2,744.18"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,32785004,"-2,620.75"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,32770108,"-2,612.18"
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-APMS DES Violent Patients,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HESTON & GREAT WEST SURGERY,32673700,"-2,557.80"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,32673684,"-2,362.10"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,KINGFISHER PRACTICE DR VJ PHILIP & PARTNER,32673684,"-2,342.56"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,32673690,"-2,324.25"
Department of Health,NHS Hounslow CCG,30-Jun-20,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,WEST4 GPS,32770165,-928.55
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,32673694,-887.09
Department of Health,NHS Hounslow CCG,,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH BEDFONT,,-832.81
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,32770139,-647.1
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,32673688,-562.5
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,32673696,-489.39
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,32770139,-482.42
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,32673696,-427.77
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,32785004,-338.51
Department of Health,NHS Hounslow CCG,30-Jun-20,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,32785004,-218.4
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Pension AVCs,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,32785004,-218.4
Department of Health,NHS Hounslow CCG,30-Jun-20,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,HMC HEALTH HOUNSLOW,32673696,-13.27
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,32770121,2.3
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,32770125,6.91
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,WEST4 GPS,32770166,6.91
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MH MUZAFER,32673673,6.98
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MB PATEL,32770123,10.8
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,32770117,11.51
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,32770147,11.51
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,32770138,13.82
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR G VENKATESHAM,32770112,14.61
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RM CHAMBERS,32770136,18.83
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WEST4 GPS,32770165,20.03
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,32770115,39.15
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,CHESTNUT PRACTICE,32770107,41.28
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ST MARGARETS MEDICAL PRACTICE,32673689,49.82
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SK MAYOR,32770140,52.46
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,32770109,52.97
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,GROVE VILLAGE MEDICAL CENTRE,32673681,54.98
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,32770144,56.29
Department of Health,NHS Hounslow CCG,,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ST DAVIDS PRACTICE DR S R KUMAR,,69.09
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SPECHT & PARTNERS,32770146,77
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,32770130,80.61
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SK SEN,32770142,89.82
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR S HEFFERNAN,32770134,94.43
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR C LYNCH,32770108,95.6
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR AM CROWE,32784992,118.17
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,DR S SOOD,32770149,120.53
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR DP TRIPATHI,32673669,131.14
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,32770146,145.09
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,32770127,152
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,32770132,161.72
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR RK SINGH & PARTNERS HOUNSLOW,32770136,178.9
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,32770117,265.32
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,32770117,277.4
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SK SEN,32770142,279.72
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,32770115,280
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,32770132,280
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR P GILL,32673675,280
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR SM HUNT,32770144,280
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR SM LANE,32770146,280
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR VE KUMARAN,32673679,280
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S SOOD,32770149,282.8
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SK SEN,32770140,303.32
Department of Health,NHS Hounslow CCG,,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ST DAVIDS PRACTICE DR S R KUMAR,,310.18
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR N BURBIDGE,32770132,327.02
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,32770127,330.69
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,32770115,357.41
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,32770147,379.62
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR P LUTHRA,32770130,420
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR SPECHT & PARTNERS,32770147,420.26
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,SKYWAYS MEDICAL CENTRE,32770168,439.88
Department of Health,NHS Hounslow CCG,30-Jun-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR S SOOD,32770149,453.38
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR DP TRIPATHI,32770115,464.6
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,ST DAVIDS PRACTICE DR S R KUMAR,32770163,479.67
Department of Health,NHS Hounslow CCG,30-Jun-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR S SOOD,32770149,482.98
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,32770109,489.25
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR G VENKATESHAM,32770117,492.64
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GM WILLIAMS,32673671,496.33
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ST DAVIDS PRACTICE DR S R KUMAR,32770163,497.79
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SM LANE,32770144,519.36
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P LUTHRA,32673675,535.96
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,32770161,538.11
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOLLY ROAD MEDICAL CENTRE,32673683,558.68
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR DJ MENDEL,32673669,560
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR VK WINAYAK,32673677,563.88
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MB PATEL,32770125,570.69
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR DJ MENDEL,32673669,577
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P GARCHA,32770127,652.06
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW PRACTICE,32673691,670.92
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MH MUZAFER,32770121,693.51
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR C LYNCH,32770109,700
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR MG ETMINAN,32673673,700
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR RM CHAMBERS,32770138,700
Department of Health,NHS Hounslow CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,PENTELOW PRACTICE,32770161,700
