Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,33091130,78.36
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,33230805,87.52
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33247135,95.7
Department of Health,NHS Hillingdon CCG,31-Jul-20,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33230823,104.13
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33091125,108.99
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,33247145,117.46
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33247135,121.14
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HAYES MEDICAL CENTRE,33247138,136.09
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33230829,140.48
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,33247137,145.1
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,33230811,163.51
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SOUTHCOTE CLINIC,33230827,171.18
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,UXBRIDGE HEALTH CENTRE,33247144,174.01
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33230819,186.55
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,33247130,205.26
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,33247142,227.22
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,33230807,229.84
Department of Health,NHS Hillingdon CCG,31-Jul-20,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,33247145,230.23
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,YIEWSLEY FAMILY PRACTICE,33247147,257.94
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CAREPOINT PRACTICE,33247132,262.27
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33091131,264
Department of Health,NHS Hillingdon CCG,31-Jul-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33247135,270.36
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33247146,276
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ACREFIELD SURGERY,33247131,282
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,33213576,309
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33091131,321.79
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HEATHROW MEDICAL CENTRE,33230805,324.14
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33247148,337
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ACREFIELD SURGERY,33247131,343.6
Department of Health,NHS Hillingdon CCG,31-Jul-20,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,33146239,371
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33091126,376
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,33230797,377.12
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,33230829,396
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33247148,407
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33247148,410.71
Department of Health,NHS Hillingdon CCG,,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,,416
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33230837,442
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33230819,456.61
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33091126,459.42
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,33230837,462.16
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,PINE MEDICAL CENTRE,33230823,468.43
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,33230834,483.01
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33247149,496.84
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33230829,503
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HILLINGDON HEALTH CENTRE,33230809,504.19
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,33230801,507.77
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTCOTE HEALTH CENTRE,33247137,520.61
Department of Health,NHS Hillingdon CCG,31-Jul-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33230819,520.78
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,33247140,533
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33247134,539
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33230841,539.48
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33247145,540
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33247144,552
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OXFORD DRIVE MEDICAL CENTRE,33247141,561.39
Department of Health,NHS Hillingdon CCG,31-Jul-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33247138,584.27
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33247132,584.96
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,33230837,592
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33230829,613.77
Department of Health,NHS Hillingdon CCG,31-Jul-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33247138,622.35
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,33247140,650.22
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33247134,658.57
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33247146,659.31
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33247132,661
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33091131,677.04
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33230827,682
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33247143,683
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,33247142,686
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,33230807,690
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33091127,691
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33247138,708
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33247144,718.84
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,33230837,722.99
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,33230809,751
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33230841,759.61
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33091125,762
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,33247133,798
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,33247142,803
Department of Health,NHS Hillingdon CCG,31-Jul-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33230819,805.25
Department of Health,NHS Hillingdon CCG,31-Jul-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,33149256,806
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33247132,807.39
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OAKLAND MEDICAL CENTRE,33230822,823.19
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33230827,832.56
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33247144,834.09
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,33247142,837.04
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33230823,842
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,33230807,842.43
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33091127,843.47
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33247134,848.97
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33091125,852.46
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33247138,864.57
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33230823,869.4
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,33091129,878
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,33230836,887
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33247134,888
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,33230809,917.47
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,33230811,918
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33091125,930.2
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,33247130,949
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,33247137,956
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE BRUNEL UNIVERSITY,33230816,960
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33247148,971.63
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,33247133,973.98
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,33247143,980.71
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33247135,999.96
Department of Health,NHS Hillingdon CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33230823,"1,028.70"
