Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,32422028,"1,083.49"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,32422011,"1,084.02"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,32400857,"1,120.99"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ACRE SURGERY NORTHWOOD HEALTH CENTRE,32314203,"1,122.00"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ACORN MEDICAL CENTRE,32379288,"1,151.42"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,32314205,"1,154.00"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,32422007,"1,158.39"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,32422030,"1,164.33"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,32422013,"1,167.55"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE BRUNEL UNIVERSITY,32422019,"1,172.64"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,32400878,"1,184.00"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ACREFIELD SURGERY,32422007,"1,185.04"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS PCO Flex Career Scheme,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,32422007,"1,200.00"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CEDARS MEDICAL CENTRE,32422009,"1,228.42"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,UXBRIDGE HEALTH CENTRE,32422026,"1,259.61"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS PCO Flex Career Scheme,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,32422015,"1,260.00"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS PCO Flex Career Scheme,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,32422014,"1,290.00"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,32314208,"1,305.78"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,32400844,"1,322.00"
Department of Health,NHS Hillingdon CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,32422028,"1,361.85"
