Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,33955884,105.26
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33820509,108.99
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HEATHROW MEDICAL CENTRE,33955902,112.88
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33955934,132.06
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33955926,133.57
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,33955879,133.58
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,33820518,140
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,YIEWSLEY FAMILY PRACTICE,33955940,140
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33955942,140
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WEST LONDON MEDICAL CENTRE,33955934,144.85
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,YIEWSLEY FAMILY PRACTICE,33955940,147.39
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,33955900,154.31
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,33955900,165.18
Department of Health,NHS Hillingdon CCG,30-Sep-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,33955879,174.25
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33955929,187.09
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33955897,198.09
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,33955895,209.58
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,33955932,214.18
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33974297,214.18
Department of Health,NHS Hillingdon CCG,30-Sep-20,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,33876971,256
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,33955911,263.25
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33820522,264
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33955891,276.37
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-APMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HESA MEDICAL CENTRE,33820523,280
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HESA MEDICAL CENTRE,33820523,280
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,33955906,280
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33955920,280
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33955926,280
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,33955906,286.13
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,33955886,309
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WALLASEY MEDICAL CENTRE,33955942,311.14
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SHAKESPEARE MEDICAL CENTRE,33955945,316.99
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33820522,321.79
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33955942,337
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,UXBRIDGE HEALTH CENTRE,33955932,345.38
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SOUTHCOTE CLINIC,33955928,354.48
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,33955924,374.23
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33820511,376
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,33955886,377.12
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,33955936,396
Department of Health,NHS Hillingdon CCG,30-Sep-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CEDAR BROOK PRACTICE,33820507,405
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33955948,407
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,33955942,410.71
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,33955893,416
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33820509,420
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33820514,420
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,LADYGATE LANE SURGERY,33820522,420
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HAYES MEDICAL CENTRE,33955908,420
Department of Health,NHS Hillingdon CCG,30-Sep-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CEDAR BROOK PRACTICE,33820507,431.4
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33955945,442
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HILLINGDON HEALTH CENTRE,33955906,458.1
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33820511,459.42
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,33955936,483.01
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33955945,484.22
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33955948,496.84
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33955928,503
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,33955893,507.77
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,33955911,533
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CAREPOINT PRACTICE,33955884,534.96
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33955889,539
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,33955945,539.48
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33955934,540
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,33955884,560
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,33955886,560
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,33955900,560
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ACRE SURGERY NORTHWOOD HEALTH CENTRE,33820505,561
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,33820513,577
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,33955939,592
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33955928,613.77
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OAKLAND MEDICAL CENTRE,33955920,629.77
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,PINE MEDICAL CENTRE,33955926,643.03
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,33955911,650.22
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33955889,658.57
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,33955934,659.31
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33974297,660.3
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33955883,661
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,33820516,668.47
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,33974297,676.03
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33955926,682
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33955929,683
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ACRE SURGERY NORTHWOOD HEALTH CENTRE,33820505,684.85
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,33955922,686
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,33955902,690
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33820514,691
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33955883,700
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,33955924,700
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,33955932,700
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,33820513,704.4
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33955897,708
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,33955939,722.99
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,33955879,737.34
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,33955904,751
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33820509,762
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HAREFIELD HEALTH CENTRE,33955900,769.91
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,33955884,798
Department of Health,NHS Hillingdon CCG,30-Sep-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,33876971,799
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,33955948,800.49
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,33955924,803
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,33955883,807.39
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,33820511,821.27
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,33955926,832.56
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,33955929,834.09
Department of Health,NHS Hillingdon CCG,30-Sep-20,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,33955891,837
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,33955922,837.04
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR JOWETT & PARTNERS,33955915,840
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,33955928,840
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,33955920,842
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,33955902,842.43
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,33820514,843.47
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,33955889,848.97
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,33820509,852.46
Department of Health,NHS Hillingdon CCG,30-Sep-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,33955897,864.57
