Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,34662386,44.02
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,34662426,44.02
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,34662420,76
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,34516261,78.36
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,34662386,99.03
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,34516249,108.99
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,34662375,132.06
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,34662437,132.06
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,34662403,163.51
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,34662375,167.69
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,34662446,220.1
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,YIEWSLEY FAMILY PRACTICE,34662441,223.39
Department of Health,NHS Hillingdon CCG,30/11/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,34662375,232.32
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,34516257,264.12
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,34662383,309
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,34662424,331.2
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,34662443,337
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,34662403,363.3
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,34516251,376
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,34662383,377.12
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HAYES MEDICAL CENTRE,34662405,382.3
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,34662435,396
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,34662383,400.72
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,34662448,407
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,34662443,410.71
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,34662390,416
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,UXBRIDGE HEALTH CENTRE,34662431,440.2
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,34662446,442
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,34662401,442.18
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,34516251,459.42
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WILLOW TREE SURGERY,34662435,483.01
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,34662448,496.84
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,34662381,500.22
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,34662426,503
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M M SIDDIQUI,34662390,507.77
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,34662399,518.17
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,34662408,527.39
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,34662446,531
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,34662408,533
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,34662386,539
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SHAKESPEARE MEDICAL CENTRE,34662446,539.48
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,34662433,540
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ACRE SURGERY NORTHWOOD HEALTH CENTRE,34516246,561
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OXFORD DRIVE MEDICAL CENTRE,34662420,568.27
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,34516253,577
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,34662439,592
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,34662426,613.77
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,SOUTHCOTE CLINIC,34662426,619.51
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGSWAY SURGERY,34662408,650.22
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,34662386,658.57
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,34662433,659.31
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,34662379,661
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,34516257,668.47
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,34662414,676.03
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,34662424,682
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,34662428,683
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ACRE SURGERY NORTHWOOD HEALTH CENTRE,34516246,684.85
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,34662420,686
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,34662399,690
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,34516255,691
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HILLINGDON HEALTH CENTRE,34662403,701.56
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,34516253,704.4
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,34662394,708
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,34662439,722.99
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,34662443,736.96
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,34662401,751
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,WEST LONDON MEDICAL CENTRE,34662433,759.99
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,34516249,762
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,34516259,792.36
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,34662381,798
Department of Health,NHS Hillingdon CCG,30/11/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,34591593,799
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,34662422,803
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,34662379,807.39
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,34516259,810.17
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,YIEWSLEY FAMILY PRACTICE,34662441,810.96
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,34516251,821.27
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,34662424,832.56
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST MARTINS MEDICAL CENTRE,34662428,834.09
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,34516261,836.38
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,34662399,836.38
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OXFORD DRIVE MEDICAL CENTRE,34662420,837.04
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,34662418,842
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATHROW MEDICAL CENTRE,34662399,842.43
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR SOLOMON & PARTNERS,34516255,843.47
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CEDARS MEDICAL CENTRE,34662386,848.97
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EASTCOTE HEALTH CENTRE,34662394,864.57
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,YEADING COURT SURGERY,34662439,872.84
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,34516259,878
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,34662418,884.35
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,34662437,887
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,34662388,888
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGH STREET PRACTICE YIEWSLEY HEALTH CENTRE,34662401,917.47
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,34662403,918
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,34662388,923.04
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GLENDALE MEDICAL CENTRE,34516249,930.2
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,34662375,949
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,34662375,951.14
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,34662392,956
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE BRUNEL UNIVERSITY,34662410,960
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,34662381,973.98
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARK VIEW SURGERY,34662422,980.71
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,34662397,"1,012.46"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ACORN MEDICAL CENTRE,34662379,"1,024.84"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OAKLAND MEDICAL CENTRE,34662418,"1,028.70"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,34516261,"1,069.00"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NORTH HYDE PRACTICE,34662448,"1,070.77"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,34516259,"1,072.06"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,34662437,"1,083.49"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DEVONSHIRE LODGE PRACTICE EASTCOTE HEALTH CENTRE,34662388,"1,084.02"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,34662437,"1,098.53"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CEDARS MEDICAL CENTRE,34662386,"1,099.96"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,34662403,"1,120.99"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,34662443,"1,134.91"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,34662424,"1,144.52"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BELMONT MEDICAL CENTRE,34662375,"1,158.39"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WALLASEY MEDICAL CENTRE,34662443,"1,164.33"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTCOTE HEALTH CENTRE,34662394,"1,165.63"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EASTBURY SURGERY,34662392,"1,167.55"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE BRUNEL UNIVERSITY,34662410,"1,172.64"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,CEDAR BROOK PRACTICE,34516247,"1,180.00"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHURCH ROAD SURGERY,34662383,"1,199.85"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,34662381,"1,275.00"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR JOWETT & PARTNERS,34662412,"1,301.00"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,TOWNFIELD DOCTORS SURGERY,34516261,"1,305.78"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE DR S SHAPIRO & PARTNER,34662414,"1,323.00"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,HAREFIELD HEALTH CENTRE,34662397,"1,327.00"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,34516251,"1,328.75"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,OTTERFIELD MEDICAL CENTRE,34516259,"1,341.06"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WARREN PRACTICE,34662437,"1,361.85"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINCORA DR A N GOUD & PARTNER,34516251,"1,368.70"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,MOUNTWOOD SURGERY,34516257,"1,385.00"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HILLINGDON HEALTH CENTRE,34662403,"1,399.92"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,KING EDWARDS & SWAKELEYS MEDICAL CENTRE,34516253,"1,403.38"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CEDAR BROOK PRACTICE,34516247,"1,441.13"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS DES Patient Participation,PRC DELEGATED CO-COMMISSIONING,YIEWSLEY FAMILY PRACTICE,34662441,"1,449.00"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,CAREPOINT PRACTICE,34662381,"1,471.61"
Department of Health,NHS Hillingdon CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,PINE MEDICAL CENTRE,34662424,"1,488.41"
