Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,Homerton University Hospital NHS FT,7/31/2020,"Software/License
Services Received -",Immunology,DOCTORS LABORATORY LTD (THE),34913728,"25,466.39"
Department of Health,Homerton University Hospital NHS FT,7/31/2020,"NHSTs
AUC Additions",Balance Sheet,H&C CONTRACTS LTD,34926997,"33,214.12"
Department of Health,Homerton University Hospital NHS FT,7/31/2020,Computer,Clinical Information,SERVELEC HEALTHCARE LTD,34933437,"73,907.75"
Department of Health,Homerton University Hospital NHS FT,7/31/2020,"Software/License
Consultant","Systems
Opthalmology",MOORFIELDS EYE HOSPITAL NHS,34958173,"27,112.00"
Department of Health,Homerton University Hospital NHS FT,7/31/2020,Services Received -,Paediatrics Sla,"FOUNDATION TRUST
MOORFIELDS EYE HOSPITAL NHS",34958173,"41,772.00"
Department of Health,Homerton University Hospital NHS FT,7/31/2020,"NHSTs
Income tax - Current",Balance Sheet,"FOUNDATION TRUST
INLAND REVENUE CIS",34969092,"2,298,615.32"
Department of Health,Homerton University Hospital NHS FT,7/31/2020,National Insurance -,Balance Sheet,INLAND REVENUE CIS,34969092,"2,767,152.06"
Department of Health,Homerton University Hospital NHS FT,7/16/2020,"Curr
Services Received -",Virology,BARTS HEALTH NHS TRUST,34983625,"28,542.36"
Department of Health,Homerton University Hospital NHS FT,7/31/2020,"NHSTs
Lease Rents",Hackney Ark - Estates,COMMUNITY HEALTH PARTNERSHIPS LTD,34984112,"98,489.11"
Department of Health,Homerton University Hospital NHS FT,7/31/2020,Lease Rents,Hackney Ark - Estates,COMMUNITY HEALTH PARTNERSHIPS LTD,34984113,"98,489.11"
Department of Health,Homerton University Hospital NHS FT,7/31/2020,Laboratory Reagents,Chemical Pathology,ABBOTT LABORATORIES LTD,34984114,"41,312.56"
Department of Health,Homerton University Hospital NHS FT,7/16/2020,Electricity,Homerton Energy,EDF ENERGY CUSTOMERS PLC,34984119,"38,266.78"
Department of Health,Homerton University Hospital NHS FT,07/01/2020,Computer,Clinical Information,CERNER LTD,35004159,"97,518.73"
Department of Health,Homerton University Hospital NHS FT,7/21/2020,"Software/License
AUC Additions","Systems
Balance Sheet",H&C CONTRACTS LTD,35027616,"81,877.13"
Department of Health,Homerton University Hospital NHS FT,07/01/2020,Miscellaneous,Community Superhub,CITY & HACKNEY GP CONFEDERATION CIC,35066132,"157,015.59"
Department of Health,Homerton University Hospital NHS FT,7/24/2020,"Expenditure
Electricity",Homerton Energy,EDF ENERGY CUSTOMERS PLC,35066133,"67,933.69"
Department of Health,Homerton University Hospital NHS FT,7/24/2020,Ext Contr Domestics,Domestic Contract,ISS MEDICLEAN LTD,35066138,"594,277.70"
Department of Health,Homerton University Hospital NHS FT,7/24/2020,Vaccines,COVID-19,ISS MEDICLEAN LTD,35066144,"213,392.88"
Department of Health,Homerton University Hospital NHS FT,7/24/2020,Contr Premises,Domestic Contract,ISS MEDICLEAN LTD,35066145,"30,895.01"
Department of Health,Homerton University Hospital NHS FT,7/24/2020,"Security
Ext Contr Domestics",Domestic Contract,ISS MEDICLEAN LTD,35066145,"54,477.37"
Department of Health,Homerton University Hospital NHS FT,7/24/2020,Laboratory Reagents,Molecular Lab,CHRYSTAL CONSULTING LTD,35066746,"40,494.06"
Department of Health,Homerton University Hospital NHS FT,7/24/2020,Med & Surg Equip,Endoscopy,SUPPLY CHAIN COORDINATION LIMITED,35066749,"291,785.33"
Department of Health,Homerton University Hospital NHS FT,7/24/2020,"General
Med & Surg Equip",Endoscopy,SUPPLY CHAIN COORDINATION LIMITED,35066749,"58,357.03"
Department of Health,Homerton University Hospital NHS FT,7/27/2020,"General
Vaccines",COVID-19,MY LAUNDRESS COMMERCIAL LTD,35089507,"32,563.75"
Department of Health,Homerton University Hospital NHS FT,7/27/2020,Hospital Car Services,New Transport,ERS TRANSITION LTD,35090221,"134,757.57"
Department of Health,Homerton University Hospital NHS FT,07/01/2020,Specialist Registrar,Reserves,ROYAL FREE LONDON NHS FOUNDATION,35112979,"99,700.31"
Department of Health,Homerton University Hospital NHS FT,07/01/2020,Specialist Registrar,Reserves,"TRUST
ROYAL FREE LONDON NHS FOUNDATION",35112987,"93,561.99"
Department of Health,Homerton University Hospital NHS FT,7/29/2020,Computer,It Client Support,"TRUST
APOGEE CORPORATION LTD",35115252,"76,875.67"
Department of Health,Homerton University Hospital NHS FT,7/30/2020,"Maintenance
AUC Additions",Balance Sheet,H&C CONTRACTS LTD,35118867,"28,215.08"
Department of Health,Homerton University Hospital NHS FT,7/30/2020,Other Gen Supplies &,Health and Safety,SYNERGY HEALTH (UK) LTD,35119494,"27,887.83"
Department of Health,Homerton University Hospital NHS FT,7/30/2020,"Srv
Other Gen Supplies &",Health and Safety,SYNERGY HEALTH (UK) LTD,35119495,"40,176.72"
Department of Health,Homerton University Hospital NHS FT,7/31/2020,"Srv
Computer Hardware",COVID-19,DELL CORPORATION LTD,35121383,"35,000.00"
