Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,33786423,"50,000.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,33786430,"157,400.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,33787737,"36,762.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,33787775,"33,173.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,33787868,"36,849.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,33787960,"-67,482.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Basic Sal-Rechgs to-from Other NHS,NON RECURRENT PROGRAMMES,NHS TOWER HAMLETS CCG,33787976,"97,784.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,33801995,"163,242.05"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,33802001,"-163,242.05"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33816561,"2,908.72"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33816561,"50,012.29"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,A MOGHAL,33816561,"2,326.70"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33816561,961.3
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,A MOGHAL,33816561,"4,146.56"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33816563,"3,324.85"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33816563,"168,122.54"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33816563,"2,726.42"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33816563,"37,380.46"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33816563,77.49
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33816563,"2,836.57"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33816563,73.26
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33816563,"8,575.39"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33816563,"1,968.03"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CONCORDIA HEALTH LTD DAGENHAM,33816563,"1,796.30"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,"3,562.60"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,"76,039.55"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,"5,032.35"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR TOLIA & PARTNERS,33816565,"3,545.76"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,"3,981.17"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,"2,505.76"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR TOLIA & PARTNERS,33816565,"5,205.88"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,"1,458.43"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,"2,949.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,"2,822.16"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,24.69
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,"3,450.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,226.09
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,40.89
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR TOLIA & PARTNERS,33816565,"7,015.99"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,33816567,981.38
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,33816567,"25,620.60"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,GREEN LANE SURGERY,33816567,"1,203.86"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,33816567,495.77
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,33816567,"3,175.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,33816567,"1,790.32"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33816569,"1,593.36"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33816569,"130,553.98"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,JOHN & JOHN,33816569,"3,130.01"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33816569,"1,315.98"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33816569,"138,618.50"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33816569,615.74
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33816569,"5,166.67"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33816569,"11,434.65"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33816569,230.6
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,JOHN & JOHN,33816569,"10,477.84"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33816575,"148,772.23"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,TULASI MEDICAL CENTRE,33816575,"7,046.44"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33816575,"2,881.28"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33816575,"1,251.60"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33816575,"10,579.83"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33816575,"4,205.32"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,TULASI MEDICAL CENTRE,33816575,"14,788.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33816577,"1,201.42"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33816577,"60,751.07"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33816577,957.51
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33816577,"16,138.07"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33816577,42.81
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33816577,931.53
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-APMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33816577,18.63
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PRIME PRACTICE PARTNERSHIP LTD,33816577,"3,614.12"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33816579,"5,180.08"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33816579,"45,457.32"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,ABBEY MEDICAL CENTRE,33816579,"2,105.90"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33816579,863.23
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33816579,"39,106.74"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33816579,"1,692.02"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33816579,411.04
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,33816579,"3,997.98"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33816581,"4,120.13"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33816581,"62,472.74"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33816581,"4,624.78"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,ST ALBANS SURGERY,33816581,"2,924.03"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33816581,"2,302.82"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ST ALBANS SURGERY,33816581,"4,784.25"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33816581,"1,200.61"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33816581,511.7
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33816581,"3,245.83"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33816581,"3,035.72"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ST ALBANS SURGERY,33816581,"5,286.03"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33816583,"3,769.65"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33816583,"72,468.50"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,LABURNUM HEALTH CENTRE,33816583,"3,457.94"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33816583,"1,403.70"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33816583,"3,679.67"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LABURNUM HEALTH CENTRE,33816583,"5,850.22"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,CHOSEN CARE GROUP LTD,33821506,"37,999.80"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Income tax <1Yr,BALANCE SHEET,HMRC,33847915,"14,603.40"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,33847915,229
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,33847915,"10,761.71"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,33847915,"7,875.78"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,33859285,"54,799.80"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,QUANSAH & PARTNERS,33886035,"34,600.00"
Department of Health,NHS Barking And Dagenham CCG,9/30/2020,Clinical&Medical- Non NHS LES,PRC DELEGATED CO-COMMISSIONING,TOGETHER FIRST LTD,33894936,"80,506.01"
