Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,ABBEY MEDICAL CENTRE,35590014,"2,105.90"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,35590014,"7,700.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,35590014,"1,938.27"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,ABBEY MEDICAL CENTRE,35590014,"14,336.88"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,35590014,863.23
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Physiotherapist,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,35590014,"4,639.33"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,35590014,"2,949.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,35590014,444.9
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,35590014,"38,062.58"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Prem Other,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,35590014,522.08
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,35590014,"1,692.02"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTRE,35590014,"3,997.98"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,AHMAD & MONTEIRO,35758467,"1,260.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AHMAD & MONTEIRO,35758467,"39,200.21"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,AHMAD & MONTEIRO,35758467,"1,357.25"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,AHMAD & MONTEIRO,35758467,"8,300.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AHMAD & MONTEIRO,35758467,790.24
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,AHMAD & MONTEIRO,35758467,"3,129.17"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AHMAD & MONTEIRO,35758467,"3,226.67"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,35626483,"54,799.80"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Clinical&Medical-Clinical Other,WHEELCHAIR SERVICE,AJ MOBILITY LTD,35626503,"54,799.80"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Payroll Dedns(NS) <1Yr-TUs,BALANCE SHEET,BARKING & HAVERING LMC,35535230,"30,973.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35619763,"267,500.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35619770,"1,559,000.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35619785,"9,038,600.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,502.5
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PCN DES OCCUPATIONAL THERAPISTS,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"3,970.45"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"3,562.60"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"75,378.76"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"5,032.35"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,140
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"3,545.76"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"8,478.17"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"2,505.76"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"22,015.88"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"1,458.43"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Physiotherapist,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"4,538.14"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"2,948.08"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"2,822.16"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,24.69
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"3,450.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,226.09
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,40.89
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BARKING MEDICAL GROUP PRACTICE (F82018),35590020,"7,015.99"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,35619790,"2,127,900.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BK JAISWAL,35758470,"40,248.67"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BK JAISWAL,35758470,"8,295.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BK JAISWAL,35758470,782.96
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BK JAISWAL,35758470,"3,423.10"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,C OLA,35758471,"28,871.12"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,C OLA,35758471,"6,005.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,C OLA,35758471,557.73
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,C OLA,35758471,277.6
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,C OLA,35758471,"1,416.67"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,C OLA,35758471,662.83
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,C OLA,35758471,"2,444.92"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHIBBER & GUPTA,35758473,280
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHIBBER & GUPTA,35758473,"32,378.87"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHIBBER & GUPTA,35758473,"6,900.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHIBBER & GUPTA,35758473,596.53
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHIBBER & GUPTA,35758473,"1,458.34"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHIBBER & GUPTA,35758473,"2,096.05"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,CHOSEN CARE GROUP LTD,35613990,"37,999.80"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,COMMUNITAS CLINICS LTD,35814864,"37,648.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Voids and Subsidies,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,35788399,"38,209.03"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,35788399,"31,266.06"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Voids and Subsidies,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,35788413,"38,209.03"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,35788413,"31,266.06"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,CONCORDIA AMBULATORY CARE SERVICES LTD,35814854,"57,686.72"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR BK SHARMA & DR K RAI,35758475,140
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR BK SHARMA & DR K RAI,35758475,"40,393.93"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR BK SHARMA & DR K RAI,35758475,"8,635.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR BK SHARMA & DR K RAI,35758475,804.19
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR BK SHARMA & DR K RAI,35758475,"3,911.75"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR BK SHARMA & DR K RAI,35758475,"4,013.52"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,"1,365.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,"4,005.75"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,560
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,"36,506.13"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,"1,994.59"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR K KASHYAP & PARTNERS,35741469,"11,768.88"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,710.47
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,"12,072.37"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,41.91
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,909.64
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,73.67
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K KASHYAP & PARTNERS,35741469,"2,644.59"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR LAWRENCE & PARTNERS,35758480,140
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR LAWRENCE & PARTNERS,35758480,"58,936.81"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR LAWRENCE & PARTNERS,35758480,"12,165.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR LAWRENCE & PARTNERS,35758480,"1,143.47"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR LAWRENCE & PARTNERS,35758480,"3,263.07"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR LAWRENCE & PARTNERS,35758480,18.88
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR LAWRENCE & PARTNERS,35758480,556.72
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR LAWRENCE & PARTNERS,35758480,29.2
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR LAWRENCE & PARTNERS,35758480,"5,807.08"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR M EHSAN,35758477,140
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR M EHSAN,35758477,"25,713.83"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR M EHSAN,35758477,"4,765.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M EHSAN,35758477,467.19
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR M EHSAN,35758477,804.17
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR M EHSAN,35758477,303.56
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M EHSAN,35758477,"1,762.39"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR M FATEH,35758478,"43,030.44"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR M FATEH,35758478,"1,995.42"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR M FATEH,35758478,"8,520.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M FATEH,35758478,817.94
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR M FATEH,35758478,364.2
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR M FATEH,35758478,"3,835.42"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR M FATEH,35758478,"1,358.12"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR M FATEH,35758478,"2,929.29"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR N BILA,35758483,"1,120.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR N BILA,35758483,"37,448.36"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR N BILA,35758483,"7,655.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N BILA,35758483,715.15
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N BILA,35758483,"2,530.05"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DRS ALKAISY & ISLAM,35758485,140
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DRS ALKAISY & ISLAM,35758485,132.06
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DRS ALKAISY & ISLAM,35758485,"38,515.27"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DRS ALKAISY & ISLAM,35758485,"7,165.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DRS ALKAISY & ISLAM,35758485,730.15
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DRS ALKAISY & ISLAM,35758485,"19,500.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS ALKAISY & ISLAM,35758485,841.45
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS ALKAISY & ISLAM,35758485,"3,876.47"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GABLES SURGERY,35758497,"1,120.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GABLES SURGERY,35758497,"50,650.78"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GABLES SURGERY,35758497,"10,355.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GABLES SURGERY,35758497,993.78
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,GABLES SURGERY,35758497,"7,552.20"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GABLES SURGERY,35758497,"4,566.33"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GABLES SURGERY,35758497,"4,067.66"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,35617745,981.38
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,35617745,"25,198.05"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,GREEN LANE SURGERY,35617745,"1,203.86"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,GREEN LANE SURGERY,35617745,"5,525.00"
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,35617745,495.77
Department of Health,NHS Barking And Dagenham CCG,2/28/2021,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,GREEN LANE SURGERY,35617745,"3,175.00"
