Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,31867721,"1,297.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,31914000,"1,449.57"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,31898234,"1,495.78"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,31898236,"1,538.40"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,31898241,"1,566.32"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,31898250,"1,582.79"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,31898236,"1,626.98"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,31898260,"1,700.70"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,31914009,"1,713.23"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SAMJI & PARTNERS,31914000,"1,767.26"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,31914027,"1,800.71"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,31914032,"1,869.30"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,31898245,"1,878.58"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR GS UPPAL & PARTNER,31914032,"1,913.36"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,31898243,"1,944.26"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BROOK GREEN MEDICAL CENTRE,31898226,"1,950.73"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,31914032,"2,014.38"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,31898232,"2,045.33"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,31898247,"2,051.21"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,31914032,"2,069.51"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR D OGALLAGHER,31898232,"2,071.08"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,31898227,"2,092.07"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,31898230,"2,288.29"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR B MANGWANA & PARTNER,31898227,"2,319.50"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,31914040,"2,917.40"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,31898239,"2,978.94"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,31914040,"3,143.83"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,31914000,"3,228.17"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,31914027,"3,325.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,31914000,"3,478.72"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,31914018,"3,575.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,31898263,"3,614.33"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,31898254,"3,634.34"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,31914009,"3,813.47"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,31914040,"3,852.50"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR JEFFERIES & PARTNERS,31898256,"3,919.52"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,31914032,"4,045.50"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,31914009,"4,109.44"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,31914040,"4,128.82"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,31898239,"4,133.33"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,31898243,"4,178.75"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR LAURENCE SLATER,31914032,"4,185.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,31914000,"4,192.07"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,31914018,"4,812.72"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,31913997,"4,973.95"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,31898268,"5,070.85"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,31914018,"5,186.25"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,31898268,"5,252.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,31898232,"5,506.92"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,31914032,"5,771.35"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,31898250,"5,821.51"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,31898245,"5,916.67"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,31898241,"5,965.12"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,31898234,"6,165.88"
Department of Health,NHS Hammersmith And Fulham CCG,,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,,"6,313.78"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,31898236,"6,473.06"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR GS UPPAL & PARTNER,31914040,"6,531.50"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,31914000,"6,986.34"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR SF ARAS & PARTNERS,31914000,"7,227.25"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,31898227,"7,255.94"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,31914009,"7,277.61"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,31898227,"7,356.10"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LILLIE ROAD PRACTICE,31914009,"7,660.27"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,31898227,"7,692.82"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,31898260,"8,003.32"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,31914009,"8,253.04"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,31914018,"8,490.68"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR SAMJI & PARTNERS,31914009,"8,537.63"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,31914040,"8,759.76"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,31914000,"9,155.43"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,31914018,"9,431.49"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,31914018,"10,415.59"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,LILLIE ROAD PRACTICE,31914018,"10,774.75"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,31914009,"11,350.20"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,31898260,"11,941.67"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,31913997,"12,140.83"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,31914018,"13,459.28"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,31913997,"15,480.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,31913997,"18,220.90"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,31867721,"18,432.93"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,31898250,"18,759.17"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Cont Care-Learning Disab(<65),CHC AD FULL FUND PERS HLTH BUD,SEQUENCE CARE LTD,31988917,"25,641.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,GENERAL RESERVE - PROGRAMME,BMI HEALTHCARE LTD,32007290,"25,835.44"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,31988832,"26,147.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Independent Sector - Prior Year,GENERAL RESERVE - PROGRAMME,BMI HEALTHCARE LTD,32007204,"26,299.30"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec Fdtn Trust-Non Contract,GENERAL RESERVE - PROGRAMME,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,32007312,"26,300.65"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,31914018,"26,441.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Hcare Srv Rec NHS CCG-Non Contract,GENERAL RESERVE - PROGRAMME,NHS CENTRAL LONDON (WESTMINSTER) CCG,32007368,"27,075.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Basic Sal-Rechgs to-from Other NHS,PRIMARY CARE IT,NHS BRENT CCG,31920363,"27,186.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Cont Care-Learning Disab(<65),ADULT JOINT FUNDED CONTINUING CARE,MY LIFE CHOICE LTD,31888249,"27,224.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,BESPOKE HEALTH & SOCIAL CARE LTD,32124213,"27,389.96"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,31867721,"27,999.56"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,31898243,"28,407.29"
Department of Health,NHS Hammersmith And Fulham CCG,30-Apr-20,Clinical&Medical-Commercial Sector,CHC ADULT FULLY FUNDED,EVALUCOM CONSULTING LTD,31877283,"28,800.00"
