Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,32672794,"-5,735.32"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,32768622,6.91
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,32784993,20.73
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,32768608,20.73
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,32768622,26.67
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,32768604,34.54
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,32768614,36.85
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR GC LAWLEY,32768602,48.18
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,32768641,52.97
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,32768635,59.88
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,32768641,67.68
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,32768626,73.69
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,32768641,79.88
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,32768624,87.63
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR J JOLLY,32768606,91.65
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,32768628,122.25
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,32768614,151.47
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,32785005,198.06
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR S DASGUPTA,32768616,247.51
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,32768633,252.07
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,32768635,280
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,32768641,280
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FULHAM CROSS MEDICAL CENTRE,32768639,339.32
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,32768624,347.76
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LILYVILLE SURGERY,32768628,353.65
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,FULHAM MEDICAL CENTRE,32768639,379.29
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,32768602,426.06
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR LAURENCE SLATER,32768612,476.68
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,32768633,481.33
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,32768631,504.64
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,32768614,506.6
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,32770468,560
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,32768635,612.29
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,32768600,641.18
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,32784993,679.18
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,32768612,742.65
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,32768616,785.22
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,32768608,797.66
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,32768626,840
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,32768626,927.32
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,32768600,981.08
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,32785005,"1,034.24"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,32770468,"1,080.77"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,32692988,"1,089.12"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR B MANGWANA & PARTNER,32775365,"1,106.84"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,32768604,"1,153.80"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,32768606,"1,194.59"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,32768641,"1,293.84"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,32768622,"1,449.57"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32713097,"1,493.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,32768602,"1,495.78"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,32768628,"1,497.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,32768610,"1,566.32"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,32768620,"1,582.79"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,32768604,"1,626.98"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,32768633,"1,700.70"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,32768624,"1,713.23"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,32672798,"1,960.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR JEFFERIES & PARTNERS,32768608,"2,014.33"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,32768635,"2,014.38"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-APMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,32692988,"2,348.84"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-APMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,32692988,"2,348.84"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,32768641,"2,396.20"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,32768620,"2,448.30"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,32768608,"2,520.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,32672798,"2,520.37"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FULHAM CROSS MEDICAL CENTRE,32768639,"2,586.77"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,32768626,"2,688.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,32768641,"2,692.20"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,32768635,"2,735.58"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR D OGALLAGHER,32768600,"3,098.56"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,32770468,"3,143.83"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,32768635,"3,168.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,32768631,"3,325.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,32768624,"3,360.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,32768620,"3,458.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,32768622,"3,478.72"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,32768628,"3,575.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,32768608,"3,608.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,32770468,"3,852.50"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,32768612,"3,898.44"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,32768635,"4,045.50"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,32768624,"4,109.44"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,32768608,"4,133.33"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,32768612,"4,178.75"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR LAURENCE SLATER,32768635,"4,185.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,32768616,"4,333.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,32768626,"4,470.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,32768622,"4,743.67"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,32768633,"4,772.68"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,32770468,"4,965.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR C ELLIOTT,32784993,"5,143.79"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,32768602,"5,180.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,32768628,"5,186.25"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,32768600,"5,506.92"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,32768631,"5,637.83"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,32692988,"5,803.36"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,32768614,"5,916.67"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,32672798,"5,934.66"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,32768600,"5,998.91"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,32768614,"6,337.30"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,32768635,"6,380.17"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,32768612,"6,513.65"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR GS UPPAL & PARTNER,32770468,"6,531.50"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,32768624,"6,592.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,FULHAM CROSS MEDICAL CENTRE,32768639,"6,907.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,32768622,"6,986.34"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,32784993,"7,220.28"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR SF ARAS & PARTNERS,32768622,"7,227.25"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,32768622,"7,322.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,32768616,"7,358.88"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,32768604,"7,380.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,32768602,"7,872.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,32768600,"8,021.79"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,32768633,"8,145.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,32768624,"8,253.04"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR SAMJI & PARTNERS,32768624,"8,537.63"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,32768631,"8,997.28"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,32673805,"9,286.63"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,32768628,"9,431.49"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,32768608,"9,645.34"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,32768635,"9,801.79"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,32768614,"10,479.84"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,32692988,"10,483.66"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,32768641,"10,504.00"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,LILLIE ROAD PRACTICE,32768628,"10,774.75"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAMMERSMITH & FULHAM CENTRE FOR HEALTH,32672796,"11,398.82"
Department of Health,NHS Hammersmith And Fulham CCG,30-Jun-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,32785005,"11,413.67"
