Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33069930,"-3,621.08"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33069931,"-2,770.92"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,33194133,"-2,659.71"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,33206021,"-2,358.14"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,33206021,"-1,117.22"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33069931,-883.5
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,33194133,-526.17
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33069931,-480.34
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,33206025,26.67
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,33194118,50.49
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,33194125,87.63
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,33194128,122.25
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,33194122,147.94
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,33206030,252.07
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FULHAM CROSS MEDICAL CENTRE,33194136,339.32
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,33206029,504.64
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,33194118,506.6
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,33194132,612.29
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33206009,615.36
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,33194108,641.18
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,33194106,679.18
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,33194116,742.65
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,33194120,785.22
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,33206018,797.66
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FULHAM CROSS MEDICAL CENTRE,33194136,862.26
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,33206032,872.73
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,33194132,911.86
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,33194108,913.31
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,33206027,927.32
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,33206032,999.96
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,33074059,"1,028.94"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,33194134,"1,034.24"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,33206031,"1,080.77"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,33069930,"1,089.12"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,33206014,"1,194.59"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,33149254,"1,272.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,33206032,"1,293.84"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,33194116,"1,299.48"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33194104,"1,370.18"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,33206025,"1,449.57"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33194110,"1,495.78"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,33194128,"1,497.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,33194114,"1,566.32"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33194110,"1,580.26"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-GMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33206009,"1,581.32"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,33194122,"1,582.79"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33206009,"1,626.98"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,33206030,"1,700.70"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,33194125,"1,713.23"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,33206027,"1,734.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33206009,"1,806.15"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,33206029,"1,879.28"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,33206030,"1,907.40"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33194104,"1,964.81"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,33194108,"1,999.62"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,33194132,"2,014.38"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,33194118,"2,027.69"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33194104,"2,092.07"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,33194118,"2,112.43"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,33194132,"2,126.74"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,33194116,"2,171.21"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,33194125,"2,197.33"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33194104,"2,238.83"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,33194106,"2,406.76"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,33206032,"2,424.18"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33194104,"2,431.20"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,33194120,"2,452.95"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33069932,"2,520.37"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33194110,"2,624.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,33206018,"2,667.81"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,33206027,"2,688.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33194104,"2,981.03"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,33074059,"3,095.54"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,33206031,"3,143.83"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,33206018,"3,215.12"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,33206029,"3,274.92"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SHEPHERDS BUSH MEDICAL CENTRE,33206029,"3,325.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,33206031,"3,390.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,33194122,"3,458.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,33206025,"3,478.72"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CASSIDY MEDICAL CENTRE,33069930,"3,494.57"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,33194128,"3,575.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,33194128,"3,786.75"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARKVIEW PRACTICE,33194134,"3,804.56"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,33206031,"3,852.50"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FULHAM MEDICAL CENTRE,33206027,"3,876.61"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33069932,"3,990.45"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33069932,"4,023.75"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR LAURENCE SLATER,33194128,"4,045.50"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,33194125,"4,109.44"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,33206018,"4,133.33"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,GANYMEDE CARE PLC,33153968,"4,173.81"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,33194116,"4,178.75"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR LAURENCE SLATER,33194132,"4,185.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,33194125,"4,288.18"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,33206031,"4,312.36"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33206009,"4,321.26"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,33206014,"4,667.53"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,33206014,"4,679.25"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33206009,"4,714.70"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,33206025,"4,743.67"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,33206030,"4,772.68"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33069932,"4,788.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,33206025,"4,808.46"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,33069932,"4,941.23"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,33194128,"5,186.25"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,33206014,"5,401.13"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LILYVILLE SURGERY,33206032,"5,444.96"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,33194108,"5,506.92"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,LILLIE ROAD PRACTICE,33194128,"5,855.21"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,33194118,"5,916.67"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33194110,"6,100.12"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,33194122,"6,142.14"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,33194114,"6,271.18"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR GS UPPAL & PARTNER,33206030,"6,313.78"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR JI KOPPEL,33194114,"6,476.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR GS UPPAL & PARTNER,33206031,"6,531.50"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,33206009,"6,583.08"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,33194110,"6,593.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,33194122,"6,839.00"
Department of Health,NHS Hammersmith And Fulham CCG,,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,,"6,986.34"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,33194125,"7,051.21"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR SF ARAS & PARTNERS,33206025,"7,227.25"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,33194104,"7,548.79"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,33194125,"7,611.00"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR SAMJI & PARTNERS,33194122,"8,253.04"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR JEFFERIES & PARTNERS,33206030,"8,450.40"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,33206025,"8,520.84"
Department of Health,NHS Hammersmith And Fulham CCG,31-Jul-20,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR SAMJI & PARTNERS,33194125,"8,537.63"
