Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,CITY OF WESTMINSTER,34569715,"41,098.09"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,CITY OF WESTMINSTER,34569723,"59,995.16"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,34569731,"29,698.62"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),34571965,"44,671.15"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34571966,"56,255.95"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,34571967,"64,900.78"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,34571968,"69,226.88"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34571969,"83,929.98"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),34571970,"95,183.43"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34571971,"97,022.48"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,34571972,"101,129.50"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,34571973,"101,996.59"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34571974,"106,322.69"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34571975,"145,371.74"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,34571976,"191,364.00"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,34571977,"238,392.15"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,34571978,"259,584.44"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,,,"272,729.69"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,34571980,"341,141.63"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,LONDON AMBULANCE SERVICE NHS TRUST,34571981,"717,873.29"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,34571982,"1,414,646.48"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,WEST LONDON NHS TRUST,34571983,"2,749,802.17"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,,,"3,507,371.01"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34571985,"8,401,701.02"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Income tax <1Yr,BALANCE SHEET,HMRC,34576349,"40,479.00"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,34576349,804
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,34576349,"26,262.46"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,34576349,"16,689.78"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,34580067,"34,128.16"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,Non-PFI Oprtng Lease-Bldgs-Lease Rent,GENERAL RESERVE - PROGRAMME,NHS PROPERTY SERVICES LTD,34580073,"45,232.50"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34613459,-793.95
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34613459,-650
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34613459,"-27,451.73"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34613459,"-28,422.20"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BROOK GREEN MEDICAL CENTRE,34613460,"2,532.04"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34613460,"107,784.96"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34613460,"1,217.34"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34613460,"2,092.07"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34613460,"1,964.81"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34613460,317.82
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34613460,"7,548.79"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR B MANGWANA & PARTNER,34613463,974.28
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,34613463,"34,698.05"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,34613463,679.18
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,34613463,156.61
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR B MANGWANA & PARTNER,34613463,"2,406.76"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,34613465,352.16
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,34613465,"33,753.16"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,34613465,641.18
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,34613465,"5,506.92"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,34613465,"1,999.62"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,34613469,"61,022.24"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,34613469,"1,194.59"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,34613469,"7,999.76"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,34613469,"12,140.83"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,34613469,"4,667.53"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,34613469,"6,283.68"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,34613469,"9,467.33"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR J JOLLY,34613471,"1,358.38"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,34613471,484.22
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,34613471,"41,326.35"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,34613471,797.66
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,34613471,"4,133.33"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,34613471,274.05
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J JOLLY,34613471,"3,215.12"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,34613474,"38,578.66"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,34613474,742.65
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,34613474,"4,178.75"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,34613474,"1,299.48"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR K WINAYAK,34613474,"2,171.21"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR S DASGUPTA,34613476,32.48
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34613476,"28,470.22"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34613476,506.6
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34613476,"5,916.67"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34613476,"2,112.43"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34613476,50.49
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34613476,4.61
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S DASGUPTA,34613476,"2,027.69"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,34613478,"41,390.63"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,34613478,785.22
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR RK KUKAR,34613478,"2,452.95"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR PFR FERNANDES,34613480,691.04
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34613480,"81,896.57"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34613480,"1,582.79"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34613480,"18,759.17"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34613480,"3,458.00"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34613480,147.94
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34613480,105.94
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PFR FERNANDES,34613480,"6,142.14"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR SF ARAS & PARTNERS,34613482,"6,627.74"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,34613482,"6,986.34"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,34613482,88.04
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,34613482,"74,858.69"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,34613482,"3,478.72"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR SF ARAS & PARTNERS,34613482,"7,227.25"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,34613482,"1,449.57"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,34613482,"9,942.25"
Department of Health,NHS Hammersmith And Fulham CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR SF ARAS & PARTNERS,34613482,"4,743.67"
