Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,External Consultancy Fees,GENERAL RESERVE - PROGRAMME,NHS WEST LONDON (K&C & QPP) CCG,34179108,"36,666.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34188315,"11,526.81"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34188315,"129,037.63"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34188315,"30,895.92"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34188315,"2,520.37"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34188315,"4,788.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NORTH END MEDICAL CENTRE,34188315,"9,613.24"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34188316,"66,819.14"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-APMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34188316,"1,690.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34188316,"1,028.94"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CANBERRA OLD OAK SURGERY,34188316,"3,095.54"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),34198673,"44,662.19"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34198679,"56,410.71"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,34198683,"64,765.89"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,34198685,"69,106.46"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION,34198687,"84,070.01"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
ROYAL MARSDEN NHS FOUNDATION TRUST (THE)",34198689,"95,149.89"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34198690,"96,977.50"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION,34198691,"101,203.84"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST",34198692,"102,003.42"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34198693,"106,343.99"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION,34198694,"145,294.91"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"TRUST
CENTRAL & NORTH WEST LONDON NHS FOUNDATION",34198695,"191,303.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
BARTS HEALTH NHS TRUST",34198696,"238,274.51"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,34198697,"259,748.91"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS,34198698,"272,603.64"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"FOUNDATION TRUST
GUYS & ST THOMAS HOSPITAL NHS FOUNDATION",34198699,"341,191.73"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,"TRUST
LONDON AMBULANCE SERVICE NHS TRUST",34198701,"717,793.39"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS,34198703,"1,414,684.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"TRUST
WEST LONDON NHS TRUST",34198705,"2,749,866.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS,34198707,"3,507,295.68"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"FOUNDATION TRUST
IMPERIAL COLLEGE HEALTHCARE NHS TRUST",34198709,"8,401,632.29"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),34206457,"-44,662.19"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34206458,"-56,410.71"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,34206460,"-64,765.89"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,34206461,"-69,106.46"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION,34206462,"-84,070.01"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
ROYAL MARSDEN NHS FOUNDATION TRUST (THE)",34206463,"-95,149.89"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34206464,"-96,977.50"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION,34206465,"-101,203.84"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST",34206466,"-102,003.42"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34206467,"-106,343.99"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION,34206468,"-145,294.91"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"TRUST
CENTRAL & NORTH WEST LONDON NHS FOUNDATION",34206469,"-191,303.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
BARTS HEALTH NHS TRUST",34206470,"-238,274.51"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,34206471,"-259,748.91"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS,34206472,"-272,603.64"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"FOUNDATION TRUST
GUYS & ST THOMAS HOSPITAL NHS FOUNDATION",34206473,"-341,191.73"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,"TRUST
LONDON AMBULANCE SERVICE NHS TRUST",34206474,"-717,793.39"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS,34206475,"-1,414,684.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"TRUST
WEST LONDON NHS TRUST",34206476,"-2,749,866.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS,34206477,"-3,507,295.68"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"FOUNDATION TRUST
IMPERIAL COLLEGE HEALTHCARE NHS TRUST",34206478,"-8,401,632.29"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),34206479,"44,666.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KINGSTON HOSPITAL NHS FOUNDATION TRUST,34206480,"56,333.33"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,34206481,"64,833.33"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEWISHAM & GREENWICH NHS TRUST,34206482,"69,166.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION,34206483,"84,000.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
ROYAL MARSDEN NHS FOUNDATION TRUST (THE)",34206484,"95,166.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34206486,"97,000.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION,34206487,"101,166.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST",34206489,"102,000.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,34206490,"106,333.33"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION,34206491,"145,333.33"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"TRUST
CENTRAL & NORTH WEST LONDON NHS FOUNDATION",34206492,"191,333.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"TRUST
BARTS HEALTH NHS TRUST",34206494,"238,333.33"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,34206495,"259,666.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS,34206496,"272,666.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,"FOUNDATION TRUST
GUYS & ST THOMAS HOSPITAL NHS FOUNDATION",34206497,"341,166.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,"TRUST
LONDON AMBULANCE SERVICE NHS TRUST",34206498,"717,833.33"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL LONDON COMMUNITY HEALTHCARE NHS,34206499,"1,414,667.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,"TRUST
WEST LONDON NHS TRUST",34206500,"2,749,833.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS,34206501,"3,507,333.33"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,"FOUNDATION TRUST
IMPERIAL COLLEGE HEALTHCARE NHS TRUST",34206502,"8,401,666.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Clinical&Medical-Commercial Sector,PRIMARY CARE INVESTMENTS,BROOK GREEN MEDICAL CENTRE,34206506,"160,400.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Income tax <1Yr,BALANCE SHEET,HMRC,34229374,"39,115.40"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,34229374,925
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,34229374,"26,086.51"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,34229374,"16,716.94"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,STAFF MANAGEMENT LTD T/AS ACTIVE ASSISTANCE,34237755,"28,080.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,GENERAL RESERVE - PROGRAMME,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,34238097,"-52,170.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,STAFF MANAGEMENT LTD T/AS ACTIVE ASSISTANCE,34238109,"28,137.60"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Basic Sal-Rechgs to-from Other NHS,ADMINISTRATION & BUSINESS SUPPORT,NHS BRENT CCG,34252718,"120,951.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Basic Sal-Rechgs to-from Other NHS,BEREAVEMENT SERVICE,NHS BRENT CCG,34252718,"54,672.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,Basic Sal-Rechgs to-from Other NHS,PRIMARY CARE IT,NHS BRENT CCG,34252718,"27,186.00"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34263419,"-5,557.66"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34263419,-650
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34263419,"-11,090.50"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34263419,"-1,868.94"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BROOK GREEN MEDICAL CENTRE,34263419,"-13,744.73"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,34263422,"33,753.16"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,34263422,641.18
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,34263422,693.6
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,34263422,"5,506.92"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C ELLIOTT,34263422,"1,999.62"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34263423,"-3,924.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34263423,-71.9
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34263423,-226.74
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34263423,"-5,413.25"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34263423,"-19,172.60"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34263423,"-7,729.27"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR D OGALLAGHER,34263423,"-2,523.74"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR GC LAWLEY,34263425,696.11
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,34263425,"83,778.36"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,34263425,"6,772.76"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,34263425,"1,626.98"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,34263425,615.36
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,34263425,"25,335.49"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,34263425,431.87
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,34263425,"18,857.67"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,34263425,720.85
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,34263425,82.91
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR GC LAWLEY,34263425,"6,583.08"
Department of Health,NHS Hammersmith And Fulham CCG,31/10/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J HARROP-GRIFFITHS & PTRS,34263427,"61,022.24"
