Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADUR & PARTNERS,33487266,"3,904.18"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,C TRAN,33487268,"53,695.21"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,C TRAN,33487268,"1,353.62"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,C TRAN,33487268,"2,479.55"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,C TRAN,33487268,"1,036.50"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,C TRAN,33487268,"8,000.00"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,C TRAN,33487268,86.6
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,C TRAN,33487268,"5,048.41"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,33487270,"21,732.56"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR A PATEL,33487270,"1,001.73"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,33487270,414.56
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,33487270,"12,287.78"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,33487270,29.87
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,33487270,970.46
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,33487270,7.31
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR A PATEL,33487270,"1,700.38"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,33487272,"109,601.82"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,33487272,"1,166.53"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR KENDALL & PARTNERS,33487272,"5,080.47"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,33487272,"2,126.28"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR KENDALL & PARTNERS,33487272,"11,965.00"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,33487274,"27,609.09"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR R CHOWDHURY,33487274,"1,335.06"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,33487274,531.36
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R CHOWDHURY,33487274,"2,044.34"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EDISON & PARTNERS,33487276,"67,886.18"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,EDISON & PARTNERS,33487276,"3,239.18"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,EDISON & PARTNERS,33487276,"1,317.58"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EDISON & PARTNERS,33487276,"5,291.67"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EDISON & PARTNERS,33487276,"6,162.27"
Department of Health,NHS Havering CCG,8/31/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,HAROLD WOOD POLYCLINIC,33487278,"1,277.53"
Department of Health,NHS Havering CCG,8/31/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAROLD WOOD POLYCLINIC,33487278,"88,815.46"
Department of Health,NHS Havering CCG,8/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HAROLD WOOD POLYCLINIC,33487278,"1,051.28"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HAROLD WOOD POLYCLINIC,33487278,"3,547.32"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,LYNWOOD MEDICAL CENTRE,33487280,"103,748.29"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,LYNWOOD MEDICAL CENTRE,33487280,"2,520.00"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,LYNWOOD MEDICAL CENTRE,33487280,44.02
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,LYNWOOD MEDICAL CENTRE,33487280,"4,952.32"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LYNWOOD MEDICAL CENTRE,33487280,"2,019.22"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,LYNWOOD MEDICAL CENTRE,33487280,"4,576.67"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LYNWOOD MEDICAL CENTRE,33487280,"1,981.87"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LYNWOOD MEDICAL CENTRE,33487280,"9,805.78"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SI & SS HAIDER,33487283,"47,998.66"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,SI & SS HAIDER,33487283,"2,271.32"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SI & SS HAIDER,33487283,926.97
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SI & SS HAIDER,33487283,"4,541.67"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SI & SS HAIDER,33487283,"4,517.54"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WESTERN ROAD MEDICAL CENTRE,33487285,"123,726.64"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,WESTERN ROAD MEDICAL CENTRE,33487285,"1,023.47"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,WESTERN ROAD MEDICAL CENTRE,33487285,"5,809.47"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WESTERN ROAD MEDICAL CENTRE,33487285,"2,376.76"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WESTERN ROAD MEDICAL CENTRE,33487285,"10,983.33"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WESTERN ROAD MEDICAL CENTRE,33487285,"10,885.49"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOODLANE MEDICAL CENTRE,33487287,"72,008.33"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,WOODLANE MEDICAL CENTRE,33487287,"2,663.21"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,WOODLANE MEDICAL CENTRE,33487287,"2,809.42"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WOODLANE MEDICAL CENTRE,33487287,"1,337.27"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WOODLANE MEDICAL CENTRE,33487287,"3,750.00"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WOODLANE MEDICAL CENTRE,33487287,"6,587.28"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,33487289,"90,362.36"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,33487289,"5,744.61"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,DR C DAHS & PARTNERS,33487289,"4,246.48"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,33487289,"1,737.81"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,33487289,"12,695.83"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,33487289,"1,989.35"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR C DAHS & PARTNERS,33487289,"9,675.28"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AVON ROAD SURGERY,33487291,"34,270.09"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,AVON ROAD SURGERY,33487291,"1,144.52"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS LES Extended Hours,LOCAL ENHANCED SERVICES,AVON ROAD SURGERY,33487291,"1,593.37"
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AVON ROAD SURGERY,33487291,661.34
Department of Health,NHS Havering CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AVON ROAD SURGERY,33487291,"3,804.98"
Department of Health,NHS Havering CCG,8/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33517656,"37,255.00"
Department of Health,NHS Havering CCG,8/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33517673,"-53,104.00"
Department of Health,NHS Havering CCG,8/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33517716,"43,573.00"
Department of Health,NHS Havering CCG,8/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33517762,"-31,776.00"
Department of Health,NHS Havering CCG,8/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33517980,"-94,755.00"
Department of Health,NHS Havering CCG,8/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33517987,"30,437.00"
Department of Health,NHS Havering CCG,8/31/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33518073,"-38,825.00"
Department of Health,NHS Havering CCG,8/31/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,33520361,"76,645.16"
Department of Health,NHS Havering CCG,8/31/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,33520458,"-56,965.00"
Department of Health,NHS Havering CCG,8/31/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,MID AND SOUTH ESSEX FOUNDATION TRUST,33530810,"-888,488.00"
Department of Health,NHS Havering CCG,8/31/2020,Clinical&Medical-Clinical Other,PRIMARY CARE DEVELOPMENT,HAVERING HEALTH LTD,33536656,"107,589.00"
Department of Health,NHS Havering CCG,8/31/2020,Clinical&Medical-Clinical Other,PRIMARY CARE DEVELOPMENT,HAVERING HEALTH LTD,33536662,"107,589.00"
Department of Health,NHS Havering CCG,8/31/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HURLEY CLINIC,33536663,"131,000.00"
Department of Health,NHS Havering CCG,8/31/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HURLEY CLINIC,33536664,"-131,000.00"
Department of Health,NHS Havering CCG,8/31/2020,Clinical&Medical-Not For Profit,COMMUNITY SERVICES,PARTNERSHIP OF EAST LONDON CO-OPERATIVES LTD,33536665,"930,032.19"
Department of Health,NHS Havering CCG,8/31/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,33553873,"65,789.00"
Department of Health,NHS Havering CCG,8/31/2020,Clinical&Medical-Serv Recd-NHS Trst,Winter Resilience,LONDON AMBULANCE SERVICE NHS TRUST,33588586,"37,031.18"
Department of Health,NHS Havering CCG,8/31/2020,Miscellaneous Expenditure (L9),PRC DELEGATED CO-COMMISSIONING,HAVERING HEALTH LTD,33590605,"45,138.54"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,33613617,420
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,33613617,"35,395.11"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,33613617,686.55
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,33613617,"3,045.97"
Department of Health,NHS Havering CCG,8/31/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,33613617,"11,438.83"
Department of Health,NHS Havering CCG,8/31/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,33613617,"4,324.36"
Department of Health,NHS Havering CCG,8/31/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,33613617,"4,606.24"
Department of Health,NHS Havering CCG,8/31/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BEHESHTI & PARTNERS,33613617,"10,738.83"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BAIG & BAIG,33613619,"30,083.65"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BAIG & BAIG,33613619,582.99
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BAIG & BAIG,33613619,"3,695.42"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BAIG & BAIG,33613619,"3,703.82"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,33613620,"25,027.42"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,33613620,875.75
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,33613620,486.49
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,33613620,"1,950.00"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,33613620,859.12
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,C T C MARKS,33613620,"1,548.95"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH HEALTH CENTRE,33613622,264.12
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH HEALTH CENTRE,33613622,"49,424.12"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH HEALTH CENTRE,33613622,963.09
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADWELL HEATH HEALTH CENTRE,33613622,"4,570.71"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,33613626,"34,606.13"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,33613626,668.48
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,33613626,786.66
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,33613626,21.13
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,33613626,74.93
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,33613626,14.22
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR AM ABDULLAH,33613626,"2,609.06"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,33613628,"1,540.00"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,33613628,"2,386.08"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,33613628,"53,430.77"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,33613628,"1,021.83"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,33613628,"10,516.75"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,33613628,19.51
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,33613628,791.93
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,33613628,46.28
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR J KAKAD & PARTNERS,33613628,"4,763.54"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR MM RAHMAN,33613630,253.12
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MM RAHMAN,33613630,"32,512.56"
Department of Health,NHS Havering CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MM RAHMAN,33613630,625.73
