Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Other Transport Costs,PATIENT TRANSPORT (QEH),G4S FACILITIES MANAGEMENT (UK) LTD,36806005,"50,756.52 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Contr Other External,PATIENT TRANSPORT (UHL),G4S FACILITIES MANAGEMENT (UK) LTD,36806006,"146,785.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,CATFOSS GROUP MANUFACTURING LTD,36806013,"33,780.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,CATFOSS GROUP MANUFACTURING LTD,36806013,"131,775.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,CATFOSS GROUP MANUFACTURING LTD,36806013,"33,111.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Direct Labour,Balance Sheet,R & B DECORATORS & REFURBISHMENT,36809364,"36,876.78 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Agency Nursing: Band 5,WORKFORCE SUPPORT (FLOAT TEAM),REDSPOT CARE LTD,36817266,"152,837.74 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Compromise Payments,SOFT F.M. VARIABLE (QEH),MERIDIAN HOSPITAL COMPANY,36817717,"39,711.17 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,36818902,"213,463.74 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,36820640,"34,580.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Stocks Finished Goods,Balance Sheet,ALLOGA UK LTD,36821071,"27,000.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Continence Products,BLADDER AND BOWEL (COM),ONTEX HEALTHCARE UK LTD,36829765,"33,491.45 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Postage & Carriage,FACILITIES MANAGEMENT,SWISS POST SOLUTIONS LTD,36868550,"29,183.83 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Postage & Carriage,FACILITIES MANAGEMENT,SWISS POST SOLUTIONS LTD,36868562,"44,509.61 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Stationery,TRUST BOARD AND DIRECTORS,EDENRED UK GROUP LTD,36868581,"437,000.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Laboratory Reagents,HAEMATOLOGY (QEH),CHRYSTAL CONSULTING LTD,36868939,"80,257.95 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Laboratory Reagents,POC - Point of Care Testing,CHRYSTAL CONSULTING LTD,36868941,"39,539.03 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Ext Contr Catering,COVID-19 COSTS,ISS MEDICLEAN LTD,36884185,"37,812.17 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Contr Estate Management,PFI HARD FIXED (QEH),MERIDIAN HOSPITAL COMPANY,36884186,"34,262.60 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Electricity,ENERGY (QEH),MERIDIAN HOSPITAL COMPANY,36884199,"133,227.50 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,DELL CORPORATION LTD,36884206,"36,500.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Compromise Payments,SOFT F.M. VARIABLE (QEH),MERIDIAN HOSPITAL COMPANY,36886636,"39,711.17 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,PFI Fin Liab FVTPL Currnt,Balance Sheet,MERIDIAN HOSPITAL COMPANY,36886639,"1,700,454.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,PFI Fin Liab FVTPL Currnt,Balance Sheet,MERIDIAN HOSPITAL COMPANY,36886639,"340,090.80 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Contr Other External,PFI HARD FIXED (QEH),MERIDIAN HOSPITAL COMPANY,36886640,"57,555.92 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Contr Estate Management,PFI HARD FIXED (QEH),MERIDIAN HOSPITAL COMPANY,36886641,"210,782.90 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Contr Other External,COVID-19 COSTS,ISS MEDICLEAN LTD,36898573,"203,926.67 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Drugs,PHARMACY OUTPATIENT DISPENSARY (QEH),LLOYDS PHARMACY LTD,36899249,"569,927.42 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,DELL CORPORATION LTD,36899829,"29,676.96 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,DIAMEDICA (UK) LTD,36899850,"70,000.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,DELL CORPORATION LTD,36901261,"36,500.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Direct Labour,Balance Sheet,CLIFFORD DEVLIN LTD,36901269,"46,816.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Direct Labour,Balance Sheet,CLIFFORD DEVLIN LTD,36901269,"30,000.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Pacemakers,CARDIAC DEPARTMENT (QEH),ABBOTT MEDICAL UK LTD,36908192,"38,750.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Agency Nursing: Band 5,WORKFORCE SUPPORT (FLOAT TEAM),CARE PROVIDERS RECRUITMENT LTD,36908262,"195,736.57 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Stocks Finished Goods,Balance Sheet,ROCHE PRODUCTS LTD,36919606,"27,907.14 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Stocks Finished Goods,Balance Sheet,CSL BEHRING UK LTD,36919942,"56,700.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Stocks Finished Goods,Balance Sheet,ALLOGA UK LTD,36926250,"27,120.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Stocks Finished Goods,Balance Sheet,CSL BEHRING UK LTD,36927257,"46,200.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Security Payments,SOFT F.M. FIXED (QEH),CIS SECURITY LTD,36931467,"68,370.17 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,DELL CORPORATION LTD,36932385,"36,500.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,DELL CORPORATION LTD,36932391,"36,500.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Lease Rents,RIVERSIDE P.F.I.,RAVENSBOURNE HEALTH SERVICES LTD,36936302,"808,852.22 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Contr Other External,SECURITY (UHL),CIS SECURITY LTD,36942349,"44,210.08 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Direct Labour,Balance Sheet,ME CONSTRUCTION LTD,36942359,"52,915.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Security Payments,SOFT F.M. FIXED (QEH),CIS SECURITY LTD,36947857,"68,370.17 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,SrvcsRecd-FoundationTrust,PHARMACY,GUYS&ST THOMAS NHS FOUNDATION TRUST,36963442,"-55,367.98 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Agency Nursing: Band 5,WORKFORCE SUPPORT (FLOAT TEAM),TRUST NURSE SERVICES LTD,36964323,"204,110.68 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,36974203,"136,322.58 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,36974232,"249,845.28 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,36974244,"223,550.39 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Services Received - NHSTs,OCCUPATIONAL HEALTH,OH ASSIST LTD,36974713,"29,817.67 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Stocks Finished Goods,Balance Sheet,ROCHE PRODUCTS LTD,36977313,"25,487.94 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Independent Sector,RADIOLOGY DEPT (QEH),TELEMEDICINE CLINIC LTD,36985123,"31,290.50 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Independent Sector,RADIOLOGY - DEPT (UHL),TELEMEDICINE CLINIC LTD,36985124,"27,420.60 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Electricity,ENERGY (UHL),EDF ENERGY CUSTOMERS LTD,36985133,"87,392.61 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Consultant,DERMATOLOGY (UHL),GUYS&ST THOMAS NHS FOUNDATION TRUST,36985169,"57,154.51 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Direct Labour,Balance Sheet,FOREST GATE CONSTRUCTION CO LTD,36985193,"65,009.30 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Computer Maintenance,ICT SYSTEM SUPPORT (UHL),CERNER LTD,36990671,"50,710.04 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Computer Maintenance,ICT SYSTEM SUPPORT (UHL),CERNER LTD,36990672,"44,640.07 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Info Tech Security Costs,DATA QUALITY AND INFORMATION SYSTEMS,SOFTCAT PLC,37005563,"35,616.43 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Gas,ENERGY (QEH),MERIDIAN HOSPITAL COMPANY,37005569,"45,314.18 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Stocks Finished Goods,Balance Sheet,ROCHE PRODUCTS LTD,37006571,"34,725.89 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Contr Other External,MOBILE WORKING,INSIGHT DIRECT (UK) LTD,37015324,"355,616.17 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Contr Other External,MOBILE WORKING,INSIGHT DIRECT (UK) LTD,37015324,"71,123.23 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,GK WOOD & SON LTD,37021874,"112,934.22 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Independent Sector,RADIOLOGY DEPT (QEH),TELEMEDICINE CLINIC LTD,37023682,"31,152.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Independent Sector,RADIOLOGY - DEPT (UHL),TELEMEDICINE CLINIC LTD,37023683,"31,391.70 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Enteral Feeding,HEN,NUTRICIA LTD,37045324,"28,476.64 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Enteral Feeding,HEN,NUTRICIA LTD,37045325,"51,788.33 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Drugs,PHARMACY OUTPATIENT DISPENSARY (QEH),LLOYDS PHARMACY LTD,37045327,"561,462.22 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Continence Products,BLADDER AND BOWEL (COM),ONTEX HEALTHCARE UK LTD,37045353,"36,001.96 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Postage & Carriage,FACILITIES MANAGEMENT,SWISS POST SOLUTIONS LTD,37052544,"31,145.42 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Gas,ENERGY (UHL),TOTAL GAS & POWER LTD,37052705,"42,743.06 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Bldg/Eng Equip Maint/Rep,COVID-19 COSTS,RAVENSBOURNE HEALTH SERVICES LTD,37052714,"111,352.11 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,RAVENSBOURNE HEALTH SERVICES LTD,37052719,"90,458.06 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Bldg/Eng Equip Maint/Rep,COVID-19 COSTS,RAVENSBOURNE HEALTH SERVICES LTD,37052720,"74,240.74 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Bldg/Eng Equip Maint/Rep,COVID-19 COSTS,RAVENSBOURNE HEALTH SERVICES LTD,37052721,"55,241.10 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Stocks Finished Goods,Balance Sheet,ROCHE PRODUCTS LTD,37055819,"26,526.73 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Stocks Finished Goods,Balance Sheet,ROCHE PRODUCTS LTD,37055820,"28,455.93 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Contr Other External,PATIENT TRANSPORT (UHL),G4S FACILITIES MANAGEMENT (UK) LTD,37065134,"146,785.00 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Contr Other External,PATIENT TRANSPORT (UHL),G4S FACILITIES MANAGEMENT (UK) LTD,37065135,"52,490.05 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Other Transport Costs,PATIENT TRANSPORT (QEH),G4S FACILITIES MANAGEMENT (UK) LTD,37065140,"64,478.74 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Other Transport Costs,PATIENT TRANSPORT (QEH),G4S FACILITIES MANAGEMENT (UK) LTD,37065141,"117,930.42 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Capital Non Pay Costs,Balance Sheet,PHILIPS UK AND IRELAND,37065470,"168,500.01 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Agency Nursing: Band 5,WORKFORCE SUPPORT (FLOAT TEAM),TFS HEALTHCARE LTD,37066263,"79,692.68 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Agency Nursing: Band 5,WORKFORCE SUPPORT (FLOAT TEAM),CROMWELL MEDICAL STAFFING LTD,37066264,"34,642.70 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,Payroll Ded'ns N/S Curr,Balance Sheet,CROWNSAVERS CREDIT UNION,37066505,"102,713.98 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,ERet Provn Staff Util Cu,Balance Sheet,NHS BUSINESS SERVICES AUTHORITY,37067445,"138,560.31 "
Department of Health,Lewisham and Greenwich NHS Trust,31/01/2021,CNST - NHS Resolution,C.N.S.T.,NHSLA,NHSLACONT-T332,"2,589,856.25 "
