Department,CCG,Date,Expense Area,Expense Type,Supplier,Transaction Number,Amount
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR E KONG & C EVBUOMWAN,31951270,142.76
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,STAG - HOLLYROOD PRACTICE,31951323,149.58
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,31951287,155.18
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR CHANDRASEKARA & PARTNERS,31951272,163.46
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR AL KROTOSKY & PTNRS,31951265,177.94
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P JAGADAMBE & DR KHURJEKAR,31951299,182.08
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR JAYAKUMAR & PARTNER,31974992,192.42
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,SUDBURY SURGERY (NETWORK HEALTHCARE SOLUTIONS LTD),31951335,194.49
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR KRAUS & PTNRS,31951291,200.69
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,31974989,213.11
Department of Health,NHS Brent CCG,30-Apr-20,Post Graduate Loan Payable,BALANCE SHEET,HMRC,31867718,216
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR JS PATEL & PARTNERS,31951281,221.38
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P CHATLANI,31951295,222.02
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,31951316,225.52
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,STAG - HOLLYROOD PRACTICE,31951321,235.69
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR J SALINSKY & PTNRS,31951278,237.94
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR RAMDAHEN & PARTNERS,31951303,277.24
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,31951285,300
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,STAG LANE MEDICAL CENTRE,31951524,308.28
Department of Health,NHS Brent CCG,30-Apr-20,C&M-APMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PRACTICE (THE),31951337,315.66
Department of Health,NHS Brent CCG,,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR C NOTANEY & PARTNERS,,328.98
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,TUDOR HOUSE MEDICAL CENTRE,31974993,353.8
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR REDRADO & PARTNERS,31951303,382.37
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,31951313,413.8
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR R RASOOLY,31951299,420
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,31951295,424.14
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR A SELWYN & PARTNERS,31951261,444.83
Department of Health,NHS Brent CCG,,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR PV KUMAR (GMS),,464.72
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR ZN NAJIM,31951311,541.67
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,31974989,552.8
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LANCELOT MEDICAL CENTRE,31974994,553.61
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,TUDOR HOUSE MEDICAL CENTRE,31974993,558.62
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR TATE & PARTNERS,31974993,560.28
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PRESTON MEDICAL CENTRE,31974996,563
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HILLTOP MEDICAL PRACTICE,31951318,573.27
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,PRESTON MEDICAL CENTRE,31974996,611.04
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR PB PATEL,31951307,614.97
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SMS MEDICAL PRACTICE,31951321,615.23
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P CHATLANI,31951297,627.73
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BRAMPTON HEALTH CENTRE,31951323,629.6
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,STAG LANE MEDICAL CENTRE,31951524,642.56
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR J KELLERMANN & PARTNERS,31951274,645.83
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMPTON HEALTH CENTRE,31951325,655.63
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HARROW ROAD SURGERY WEMBLEY,31951316,675.15
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P JAGADAMBE & DR KHURJEKAR,31951299,734.6
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR CHANDRASEKARA & PARTNERS,31951272,747.02
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,31974995,766.13
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,31951285,769.29
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR ZN NAJIM,31951311,777.54
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,PRESTON MEDICAL CENTRE,31974995,799.8
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR AL KROTOSKY & PTNRS,31951265,813.49
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR P C MEHTA & DR S P MEHTA,31951295,813.91
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR CHANDRASEKARA & PARTNERS,31951270,815.62
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR AM BURCH & PARTNERS,31951267,820
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR JS PATEL & PARTNERS,31951281,837.85
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR K N BALAN,31951283,864.96
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,TUDOR HOUSE MEDICAL CENTRE,31974993,881.25
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,TUDOR HOUSE MEDICAL CENTRE,31974993,892.92
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CHALKHILL FAMILY PRACTICE,31951325,898.53
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHALKHILL FAMILY PRACTICE,31951326,906.94
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,STAG - HOLLYROOD PRACTICE,31951323,920.52
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SUDBURY SURGERY (NETWORK HEALTHCARE SOLUTIONS LTD),31951335,931.01
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J KELLERMANN & PARTNERS,31951276,950.22
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M M BAYER & PARTNERS,31951287,965.45
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FREUCHEN MEDICAL CENTRE,31951522,965.88
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,31974995,"1,025.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR M A KHAN & PARTNERS LONDON,31951293,"1,081.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KAMAL & PARTNERS,31951285,"1,084.67"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR KRAUS & PTNRS,31951287,"1,093.08"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR KRAUS & PTNRS,31951291,"1,098.07"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,31951305,"1,106.28"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR JAYAKUMAR & PARTNER,31974992,"1,112.84"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,SMS MEDICAL PRACTICE,31951321,"1,119.79"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARK ROYAL MEDICAL PRACTICE,31951339,"1,136.84"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR J SALINSKY & PTNRS,31951278,"1,156.12"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR C NOTANEY & PARTNERS,31951263,"1,159.41"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,31974994,"1,168.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR E KONG & C EVBUOMWAN,31951270,"1,179.28"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,DR K N BALAN,31951283,"1,183.17"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SUDBURY & ALPERTON MEDICAL,31951328,"1,193.29"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR DE KARE SILVER & PTNRS,31974990,"1,198.13"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SUDBURY SURGERY (NETWORK HEALTHCARE SOLUTIONS LTD),31951335,"1,200.62"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BURNLEY PRACTICE (AT MEDICS LTD),31951333,"1,217.31"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HARROW ROAD SURGERY WEMBLEY,31951316,"1,239.28"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR AM BURCH & PARTNERS,31951267,"1,257.01"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR E KONG & C EVBUOMWAN,31951270,"1,257.64"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MAPESBURY MEDICAL GROUP,31951341,"1,286.18"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,STAG LANE MEDICAL CENTRE,31951522,"1,325.90"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR GELLERT & PARTNERS,31951274,"1,369.08"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR DE KARE SILVER & PTNRS,31974990,"1,376.73"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR M M BAYER & PARTNERS,31951285,"1,386.84"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR R RASOOLY,31951300,"1,388.72"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PRACTICE (THE),31951337,"1,536.23"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR CHANDRASEKARA & PARTNERS,31951272,"1,548.98"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WEMBLEY PARK DRIVE MEDICAL CENTRE,31951331,"1,560.08"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR JS PATEL & PARTNERS,31951278,"1,566.06"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR AL KROTOSKY & PTNRS,31951263,"1,570.57"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SMS MEDICAL PRACTICE,31951321,"1,581.02"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR T PRADHAN & PARTNERS,31951313,"1,643.75"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR JAYAKUMAR & PARTNER,31974990,"1,647.46"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HILLTOP MEDICAL PRACTICE,31951318,"1,730.78"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PRESTON MEDICAL CENTRE,31974996,"1,736.10"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P JAGADAMBE & DR KHURJEKAR,31951299,"1,755.94"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR C NOTANEY & PARTNERS,31951261,"1,814.75"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR KAMAL & PARTNERS,31951285,"1,836.40"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR RAMDAHEN & PARTNERS,31951303,"1,836.61"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,31974994,"1,864.83"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RAMDAHEN & PARTNERS,31951300,"1,865.05"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HAZELDENE MEDICAL CENTRE,31951319,"1,908.62"
Department of Health,NHS Brent CCG,30-Apr-20,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR GELLERT & PARTNERS,31951274,"1,999.17"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR TATE & PARTNERS,31974994,"2,009.57"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR P JAGADAMBE & DR KHURJEKAR,31951297,"2,028.07"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR J SALINSKY & PTNRS,31951276,"2,070.32"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PRESTON MEDICAL CENTRE,31974996,"2,137.93"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR A SELWYN & PARTNERS,31951261,"2,162.31"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR A SELWYN & PARTNERS,31951261,"2,181.34"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR J KELLERMANN & PARTNERS,31951276,"2,200.00"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PB PATEL,31951307,"2,223.07"
Department of Health,NHS Brent CCG,30-Apr-20,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR GELLERT & PARTNERS,31951274,"2,299.86"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MAPESBURY MEDICAL GROUP,31951341,"2,395.83"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR ZN NAJIM,31951311,"2,404.16"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMPTON HEALTH CENTRE,31951325,"2,412.61"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR REDRADO & PARTNERS,31951305,"2,445.83"
Department of Health,NHS Brent CCG,,C&M-GMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,DR ABRAHAMS & PARTNERS,,"2,607.58"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,TUDOR HOUSE MEDICAL CENTRE,31974993,"2,621.74"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR P CHATLANI,31951297,"2,651.65"
Department of Health,NHS Brent CCG,30-Apr-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LANCELOT MEDICAL CENTRE,31974995,"2,656.44"
