Department family,Entity,Date of payment,Expense type,Expense area,Supplier,Transaction number,amount
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81255) Medical Surgical Supplies & Equipment,(id:41859) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177 ,4.06
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81225) Medical Surgical Supplies & Equipment,(id:41859) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166 ,21.72
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(82000) Provisions & Kitchens,(id:41858) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177  ,140.09
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(82800) Bedding & Linen,(id:41858) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767   ,270.56
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81255) Medical Surgical Supplies & Equipment,(id:41858) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767 ,2.81
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81255) Medical Surgical Supplies & Equipment,(id:41858) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166 ,1.56
Department of Health,Guys and St Thomas NHS Foundation Trust,12/06/2020,(83765) Rent,(id:41858) Medicine,LAZERBEAM FIRE AND SECURITY LTD,id:13073964 ,3325
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81225) Medical Surgical Supplies & Equipment,(id:41858) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177 ,7.8
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81225) Medical Surgical Supplies & Equipment,(id:860419) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166,1025.77
Department of Health,Guys and St Thomas NHS Foundation Trust,19/06/2020,(81000) Surgical Appliances,(id:41872) Medicine,TALAR MADE ORTHOTICS LTD,id:13101899   ,228
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(82600) Uniforms & Clothing,(id:41869) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177    ,10.22
Department of Health,Guys and St Thomas NHS Foundation Trust,26/06/2020,(83400) Office Equipment,(id:41869) Medicine,SQUADRON MEDICAL LTD,id:13084119,229.3
Department of Health,Guys and St Thomas NHS Foundation Trust,26/06/2020,(83400) Office Equipment,(id:41869) Medicine,SQUADRON MEDICAL LTD,id:13092415,310.22
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(82800) Bedding & Linen,(id:41869) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177   ,445.92
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(82800) Bedding & Linen,(id:41869) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166   ,1471.92
Department of Health,Guys and St Thomas NHS Foundation Trust,12/06/2020,(81200) Medical Surgical Supplies & Equipment,(id:41869) Medicine,SQUADRON MEDICAL LTD,id:13066726    ,834.2
Department of Health,Guys and St Thomas NHS Foundation Trust,26/06/2020,(81200) Medical Surgical Supplies & Equipment,(id:41869) Medicine,SQUADRON MEDICAL LTD,id:13120365    ,520.02
Department of Health,Guys and St Thomas NHS Foundation Trust,26/06/2020,(81200) Medical Surgical Supplies & Equipment,(id:41869) Medicine,SQUADRON MEDICAL LTD,id:13120488    ,1995
Department of Health,Guys and St Thomas NHS Foundation Trust,26/06/2020,(81200) Medical Surgical Supplies & Equipment,(id:41869) Medicine,SQUADRON MEDICAL LTD,id:13092582    ,644.63
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81100) Dressings,(id:41869) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166    ,47.03
Department of Health,Guys and St Thomas NHS Foundation Trust,19/06/2020,(81400) Medical Surgical Supplies & Equipment,(id:41869) Medicine,NHS SUPPLY CHAIN ( CAPITAL FUND ONLY),id:13091440  ,1433
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(82800) Bedding & Linen,(id:41868) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767   ,200.76
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81200) Medical Surgical Supplies & Equipment,(id:41868) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177 ,513.23
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81200) Medical Surgical Supplies & Equipment,(id:41868) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767 ,429.35
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81200) Medical Surgical Supplies & Equipment,(id:41868) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166 ,5.62
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(82000) Provisions & Kitchens,(id:41868) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166  ,23.75
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81700) Lab Equipment Purchase,(id:41868) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767 ,12.39
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(82700) Uniforms & Clothing,(id:41880) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767    ,10.56
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(82000) Provisions & Kitchens,(id:41880) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166  ,295.04
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81100) Dressings,(id:41880) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177    ,194.52
Department of Health,Guys and St Thomas NHS Foundation Trust,26/06/2020,(50522) Unqualified Nursing Staff,(id:41880) Medicine,MSI GROUP LTD,id:13117623   ,235.04
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(83400) Office Equipment,(id:41879) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767  ,141.49
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81100) Dressings,(id:41879) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166    ,225.58
Department of Health,Guys and St Thomas NHS Foundation Trust,26/06/2020,(50522) Unqualified Nursing Staff,(id:41879) Medicine,GENEVA HEALTH INTERNATIONAL LIMITED,id:13117682 ,55.94
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81255) Medical Surgical Supplies & Equipment,(id:41879) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767 ,0.62
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(83400) Office Equipment,(id:41878) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177  ,82.89
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81100) Dressings,(id:41878) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166    ,127.67
Department of Health,Guys and St Thomas NHS Foundation Trust,12/06/2020,(50522) Unqualified Nursing Staff,(id:41878) Medicine,MSI GROUP LTD,id:13082078   ,259.74
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81700) Lab Equipment Purchase,(id:41878) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166 ,6.36
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81275) Medical Surgical Supplies & Equipment,(id:41878) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767 ,14.14
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81255) Medical Surgical Supplies & Equipment,(id:41878) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177 ,6.24
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(83400) Office Equipment,(id:41881) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166  ,137.31
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81100) Dressings,(id:41881) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177    ,111.55
Department of Health,Guys and St Thomas NHS Foundation Trust,26/06/2020,(50552) Qualified Nursing Staff,(id:41881) Medicine,GLOBE LOCUMS LTD,id:13117701  ,302.33
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(50552) Qualified Nursing Staff,(id:41881) Medicine,GLOBE LOCUMS LTD,id:13070366  ,1173
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(50552) Qualified Nursing Staff,(id:41881) Medicine,PULSE HEALTHCARE LIMITED,id:13070471    ,1074.13
Department of Health,Guys and St Thomas NHS Foundation Trust,12/06/2020,(50522) Unqualified Nursing Staff,(id:41881) Medicine,MSI GROUP LTD,id:13082093   ,201.61
Department of Health,Guys and St Thomas NHS Foundation Trust,26/06/2020,(81200) Medical Surgical Supplies & Equipment,(id:41881) Medicine,KAPITEX HEALTHCARE LTD,id:13107417  ,678.14
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81225) Medical Surgical Supplies & Equipment,(id:41881) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:13025177 ,32.1
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81275) Medical Surgical Supplies & Equipment,(id:41881) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767 ,56.54
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81700) Lab Equipment Purchase,(id:41881) Medicine,NHS SUPPLY CHAIN (MAIDSTONE),id:12997767 ,18.14
Department of Health,Guys and St Thomas NHS Foundation Trust,22/06/2020,(89200) Other - Patient travel,(id:41969) Medicine,MEDICAL REPATRIATIONS,id:13099536   ,17994
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81100) Dressings,(id:42232) Integrated Therapies and Rehabilitation,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166   ,79.2
Department of Health,Guys and St Thomas NHS Foundation Trust,12/06/2020,(81000) Surgical Appliances,(id:42232) Integrated Therapies and Rehabilitation,DJO UK LTD,id:13080334 ,750
Department of Health,Guys and St Thomas NHS Foundation Trust,26/06/2020,(81200) Medical Surgical Supplies & Equipment,(id:4631419) Integrated Therapies and Rehabilitation,INVACARE LTD,id:13082517    ,2716.8
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81225) Medical Surgical Supplies & Equipment,(id:42239) Integrated Therapies and Rehabilitation,PERFORMANCE HEALTH INTERNATIONAL LTD (PATTERSON),id:12918074,158.33
Department of Health,Guys and St Thomas NHS Foundation Trust,19/06/2020,(81225) Medical Surgical Supplies & Equipment,(id:42239) Integrated Therapies and Rehabilitation,PROMEDICS ORTHOPAEDICS LTD,id:13097354  ,1598.27
Department of Health,Guys and St Thomas NHS Foundation Trust,12/06/2020,(82600) Uniforms & Clothing,(id:590530) Integrated Therapies and Rehabilitation,DISPOSABLE MEDICAL INSTRUMENTS LTD,id:13080534 ,738
Department of Health,Guys and St Thomas NHS Foundation Trust,05/06/2020,(81200) Medical Surgical Supplies & Equipment,(id:590490) Integrated Therapies and Rehabilitation,NHS SUPPLY CHAIN (MAIDSTONE),id:13015166    ,13.68
