Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,32334198,"56,542.00"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,32334199,"397,848.00"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,32334200,"28,556.00"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,32334201,"58,255.00"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,32334202,"56,770.00"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,32334203,"54,257.00"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),32334204,"88,639.00"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,32334205,"1,815,750.00"
Department of Health,NHS Central London CCG,,Hcare Srv Rec NHS Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,WEST LONDON NHS TRUST,,"33,925.00"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),32334207,"36,438.00"
Department of Health,NHS Central London CCG,31-May-20,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,32334208,"2,282.00"
Department of Health,NHS Central London CCG,31-May-20,Income tax <1Yr,BALANCE SHEET,HMRC,32336994,"120,637.05"
Department of Health,NHS Central London CCG,31-May-20,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32336994,"3,470.00"
Department of Health,NHS Central London CCG,31-May-20,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,32336994,"80,758.29"
Department of Health,NHS Central London CCG,31-May-20,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,32336994,"55,880.05"
Department of Health,NHS Central London CCG,31-May-20,Post Graduate Loan Payable,BALANCE SHEET,HMRC,32336994,181
Department of Health,NHS Central London CCG,31-May-20,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,32336994,"-5,856.22"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,32336994,"60,969.00"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,32341870,"-165,354.00"
Department of Health,NHS Central London CCG,31-May-20,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,32341876,"61,920.70"
Department of Health,NHS Central London CCG,31-May-20,Clinical&Medical-Commercial Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,32341882,"233,333.33"
Department of Health,NHS Central London CCG,31-May-20,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,32341897,"-69,673.00"
Department of Health,NHS Central London CCG,31-May-20,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE GENERAL PRACTICE,32341901,"34,649.14"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,32378151,"60,907.44"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,32402808,"1,096.88"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,32402808,"3,577.68"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR ABOUZEKRY,32402808,"25,279.89"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR ABOUZEKRY,32402810,460.42
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DR ABOUZEKRY,32402810,"11,556.50"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR ABOUZEKRY,32402810,"2,129.70"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR G AHMED,32402810,"30,233.05"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR G AHMED,32402812,547.97
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR G AHMED,32402812,"2,129.18"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR VICTORIA MUIRS PRACTICE,32402812,"1,090.19"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,32402818,"64,145.56"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,32402818,"1,222.06"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,32402818,"3,333.33"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,32402818,"3,397.08"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,32402818,84.83
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,32402818,"5,663.16"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,FITZROVIA MEDICAL CENTRE,32402818,961.98
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,32402820,"54,299.40"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,32402820,"1,053.60"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,32402820,142.76
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,32402820,"2,311.05"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,32402820,176.08
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,32402822,"84,013.07"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,32402822,"1,576.52"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,32402822,"28,816.66"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,32402822,"2,097.10"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LITTLE VENICE MEDICAL CENTRE,32402822,"2,259.60"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,32402826,"37,807.12"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,32402826,726.95
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,32402826,"26,333.25"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,32402826,"6,738.66"
Department of Health,NHS Central London CCG,31-May-20,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,32402826,279.32
