Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34614383,"-4,764.66"
Department of Health,NHS Central London CCG,30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,AT MEDICS STREATHAM PLACE,34516455,"-3,339.87"
Department of Health,NHS Central London CCG,30/11/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE GENERAL PRACTICE,34516449,"-2,766.32"
Department of Health,NHS Central London CCG,30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,34516437,"-2,628.35"
Department of Health,NHS Central London CCG,30/11/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE GENERAL PRACTICE,34516449,"-2,588.40"
Department of Health,NHS Central London CCG,30/11/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,34516437,"-2,284.74"
Department of Health,NHS Central London CCG,30/11/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,AT MEDICS STREATHAM PLACE,34516455,"-1,781.25"
Department of Health,NHS Central London CCG,30/11/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE GENERAL PRACTICE,34516449,"-1,674.00"
Department of Health,NHS Central London CCG,30/11/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,AT MEDICS STREATHAM PLACE,34516455,"-1,121.98"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,34516437,-939.38
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34614383,-892.58
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,AT MEDICS STREATHAM PLACE,34516455,-464.84
Department of Health,NHS Central London CCG,30/11/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,34516437,-315.24
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE GENERAL PRACTICE,34516449,-227.79
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),34614377,2.3
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,MAIDA VALE MEDICAL CENTRE (THE),34614377,9.3
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE SURGERY,34614380,50.67
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CONNAUGHT SQUARE PRACTICE,34516430,52.93
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34614384,52.97
Department of Health,NHS Central London CCG,30/11/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HOMELESS HEALTH CIC,34516458,65.03
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,34628291,96.73
Department of Health,NHS Central London CCG,30/11/2020,Post Graduate Loan Payable,BALANCE SHEET,HMRC,34615820,127
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,PADDINGTON GREEN HEALTH CENTRE,34516448,129.42
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR MAHER SHAKARCHIS PRACTICE,34516434,195.91
Department of Health,NHS Central London CCG,30/11/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,34516438,197.8
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,VICTORIA MEDICAL CENTRE,34614384,201.6
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SOHO SQUARE SURGERY,34614380,224.12
Department of Health,NHS Central London CCG,30/11/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,34516438,227.53
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,34614352,234.91
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR MAHER SHAKARCHIS PRACTICE,34516434,264.12
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,34614382,267.15
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,34516428,276.08
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DOCTOR HICKEY SURGERY,34516432,287.97
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,34614375,367.88
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE SURGERY,34614380,445.21
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR ABOUZEKRY,34614354,460.42
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,34628290,500
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LANARK MEDICAL CENTRE,34516436,538.12
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR G AHMED,34614357,547.97
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR MAHER SHAKARCHIS PRACTICE,34516434,561.34
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,34628290,561.93
Department of Health,NHS Central London CCG,30/11/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE GENERAL PRACTICE,34516450,601.15
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,34516438,616.28
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,PIMLICO HEALTH AT THE MARVEN SURGERY,34628291,616.53
Department of Health,NHS Central London CCG,30/11/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,34614387,620
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE WOODFIELD ROAD,34614372,620.09
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GREEN SURGERY (THE),34516452,632.07
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34614384,655.12
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,34614352,674.73
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,34614387,723.74
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,34614370,726.95
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,34614363,847.5
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WELLINGTON HEALTH CENTRE (THE),34516454,878.72
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),34614377,935.37
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,34516428,940.28
Department of Health,NHS Central London CCG,30/11/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,34614387,958.66
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,34628290,"1,053.60"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MILLBANK MEDICAL CENTRE,34516444,"1,062.26"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,34614350,"1,096.88"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE SURGERY,34614380,"1,109.25"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,34614382,"1,144.52"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CONNAUGHT SQUARE PRACTICE,34516430,"1,153.08"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AT MEDICS STREATHAM PLACE,34516456,"1,179.43"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,34614363,"1,222.06"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,34516440,"1,269.14"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,COVENT GARDEN MEDICAL CENTRE,34614352,"1,306.42"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),34614377,"1,330.67"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARYLEBONE HEALTH CENTRE,34516442,"1,373.99"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ST JOHNS WOOD MEDICAL PRACTICE,34614382,"1,402.62"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,LANARK MEDICAL CENTRE,34516436,"1,428.64"
Department of Health,NHS Central London CCG,30/11/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE GENERAL PRACTICE,34516450,"1,470.65"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PADDINGTON GREEN HEALTH CENTRE,34516448,"1,493.14"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,34614375,"1,509.81"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,34614366,"1,576.52"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MEDICAL CENTRE WOODFIELD ROAD,34614372,"1,616.12"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOHO SQUARE GENERAL PRACTICE,34516450,"1,660.77"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,34614363,"1,698.54"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR MAHER SHAKARCHIS PRACTICE,34516434,"1,698.55"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NEWTON MEDICAL CENTRE,34516446,"1,865.30"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR G AHMED,34614357,"1,891.87"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR ABOUZEKRY,34614354,"1,928.51"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,34628291,"1,966.67"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GREEN SURGERY (THE),34516452,"1,991.36"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LANARK MEDICAL CENTRE,34516436,"2,044.38"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,34614352,"2,190.82"
Department of Health,NHS Central London CCG,30/11/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,34615820,"2,240.00"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,WELLINGTON HEALTH CENTRE (THE),34516454,"2,304.00"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MAYFAIR MEDICAL CENTRE,34614375,"2,368.00"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34614384,"2,374.37"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MAHER SHAKARCHIS PRACTICE,34516434,"2,385.07"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,34516438,"2,436.91"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,34614387,"2,494.87"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,34614382,"2,558.25"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,LANARK MEDICAL CENTRE,34516436,"2,585.00"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,CONNAUGHT SQUARE PRACTICE,34516430,"2,672.25"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,34614370,"2,672.49"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PADDINGTON GREEN HEALTH CENTRE,34516448,"2,688.00"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,FITZROVIA MEDICAL CENTRE,34628290,"2,688.02"
Department of Health,NHS Central London CCG,30/11/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),34614377,"2,730.00"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,34614352,"2,765.32"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WELLINGTON HEALTH CENTRE (THE),34516454,"2,882.85"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),34614377,"2,999.07"
Department of Health,NHS Central London CCG,30/11/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),34614377,"3,019.80"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FITZROVIA MEDICAL CENTRE,34628290,"3,035.07"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS STREATHAM PLACE,34516456,"3,138.44"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINGS COLLEGE HEALTH CENTRE,34516438,"3,212.73"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ST JOHNS WOOD MEDICAL PRACTICE,34614382,"3,219.94"
Department of Health,NHS Central London CCG,30/11/2020,C&M-APMS OOH Opt Outs,PRC DELEGATED CO-COMMISSIONING,AT MEDICS STREATHAM PLACE,34516456,"3,221.61"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,34516428,"3,298.00"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MAHER SHAKARCHIS PRACTICE,34516434,"3,333.33"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,34614363,"3,333.33"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LITTLE VENICE MEDICAL CENTRE,34614370,"3,369.33"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,IMPERIAL COLLEGE HEALTH CENTRE,34614366,"3,387.25"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,LANARK MEDICAL CENTRE,34516436,"3,455.75"
Department of Health,NHS Central London CCG,30/11/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,34615820,"3,457.00"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,34516440,"3,927.17"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MILLBANK MEDICAL CENTRE,34516444,"3,966.42"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARYLEBONE HEALTH CENTRE,34516442,"4,022.62"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,34516440,"4,036.52"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR VICTORIA MUIRS PRACTICE,34614363,"4,089.41"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CRAWFORD STREET SURGERY,34614387,"4,189.50"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NEWTON MEDICAL CENTRE,34516446,"4,211.75"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,34516428,"4,246.08"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,MILLBANK MEDICAL CENTRE,34516444,"4,426.42"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BELGRAVIA SURGERY,34614350,"4,442.44"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CONNAUGHT SQUARE PRACTICE,34516430,"4,498.27"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MAIDA VALE MEDICAL CENTRE (THE),34614377,"4,500.00"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,COVENT GARDEN MEDICAL CENTRE,34614352,"4,610.67"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34614384,"4,642.10"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,34628291,"4,699.33"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,VICTORIA MEDICAL CENTRE,34614384,"4,764.66"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,PIMLICO HEALTH AT THE MARVEN SURGERY,34628291,"4,764.66"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WELLINGTON HEALTH CENTRE (THE),34516454,"4,830.83"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GREEN SURGERY (THE),34516452,"4,865.70"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,PADDINGTON GREEN HEALTH CENTRE,34516448,"4,951.50"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LISSON GROVE HEALTH CENTRE,34516440,"5,133.70"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CAVENDISH HEALTH CENTRE,34516428,"5,187.00"
Department of Health,NHS Central London CCG,30/11/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VICTORIA MUIRS PRACTICE,34614363,"5,446.68"
Department of Health,NHS Central London CCG,30/11/2020,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,WESTBOURNE GREEN SURGERY (THE),34516452,"5,528.08"
