Date,Expense Type,Expense area,Supplier,Transaction,amount
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,ISLINGTON GP GROUP LTD (THE),32163027,"264,199.34"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,ISLINGTON GP GROUP LTD (THE),32163028,"189,000.00"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,ISLINGTON GP GROUP LTD (THE),32163031,"33,817.00"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,LONDON BOROUGH OF ISLINGTON,32163039,"35,900.00"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,LONDON BOROUGH OF ISLINGTON,32163040,"80,733.00"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,LONDON BOROUGH OF ISLINGTON,32163042,"32,520.00"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,LONDON BOROUGH OF ISLINGTON,32163043,"100,289.00"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,MILDMAY MEDICAL PRACTICE,32163053,"31,001.00"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,MILLER PRACTICE,32163056,"30,173.70"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,NHS NEL CSU,32163090,"67,500.00"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,NHS NEL CSU,32163108,"66,851.30"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32163150,"-50,395.76"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,32163159,"38,188.81"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,NORTHERN MEDICAL CENTRE,32163168,"50,323.65"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,RITCHIE STREET GROUP PRACTICE,32163320,"50,361.80"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32163328,"50,395.76"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32163333,"85,011.00"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32163342,"141,000.00"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,32163343,"50,439.00"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,32163349,"48,511.00"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,ST JOHNS WAY MEDICAL CENTRE,32163351,"33,874.39"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,ST PETERS STREET MEDICAL CENTRE,32163354,"34,960.77"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,32163360,"159,000.00"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,32163361,"30,000.00"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,TUFNELL SURGERY,32163362,"38,676.62"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,32163366,"288,918.40"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,32164989,"91,920.83"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,ROYAL FREE LONDON NHS FOUNDATION TRUST,32166292,"1,180,771.00"
31/05/2020,SYS-Non NHS A/P-Cutover Bal <1Yr,BALANCE SHEET,BARCHESTER HEALTHCARE LTD,32166294,"-39,131.41"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,32166612,"59,655.82"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32166619,"549,000.00"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,WHITTINGTON HOSPITAL NHS TRUST (THE),32166620,"43,333.33"
31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,WHITTINGTON HOSPITAL NHS TRUST (THE),32175377,"143,934.00"
31/05/2020,Clinical&Medical-Commercial Sector,,,32175435,"43,200.00"
31/05/2020,Cont Care- Prior Year Payments,,,32176143,"42,264.00"
31/05/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32176560,"896,794.09"
31/05/2020,Clinical&Medical-Voluntary Sector,LONG TERM CONDITIONS,BRIDGE RENEWAL TRUST,32176595,"40,960.25"
31/05/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32176691,"-896,794.09"
31/05/2020,Charges from CSU,PRIMARY CARE IT,NHS NEL CSU,32179648,"76,500.00"
31/05/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,BARNET FEDERATED GPS LTD,32182167,"150,280.00"
31/05/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,LANCAM CARE SERVICES LTD,32195460,636.73
31/05/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,LANCAM CARE SERVICES LTD,32195460,"27,553.76"
31/05/2020,Cont Care-Learning Disab(<65),,,32195460,"3,808.57"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,32199989,"-40,769.74"
31/05/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,32206335,"39,491.00"
31/05/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,32206340,"46,024.00"
31/05/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,32206383,"43,257.00"
31/05/2020,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,32206450,"40,942.93"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,,,32206467,"100,000.00"
31/05/2020,Computer Software/License,PRIMARY CARE IT,DELL CORPORATION LTD,32206545,"53,280.00"
31/05/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,32206656,"50,000.00"
31/05/2020,C&M-APMS Contract Value,,,32214991,"82,782.56"
31/05/2020,C&M-APMS OOH Opt Outs,,,32214991,"-3,504.63"
31/05/2020,Hcare Srv Rec NHS Trust-Non Contract,WINTER RESILIENCE,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,32224170,"30,790.00"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),32224212,"33,445.94"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),32224273,"30,447.00"
31/05/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,32224361,"33,858.84"
31/05/2020,Clinical&Medical-Independent Sector,NCAS/OATS,HERTS URGENT CARE,32238886,"68,100.00"
31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,LEARNING DIFFICULTIES,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,32238948,"58,833.37"
31/05/2020,Clinical&Medical-Independent Sector,,,32238950,"35,989.91"
31/05/2020,Clinical&Medical-Independent Sector,,,32238960,"-50,000.00"
31/05/2020,Clinical&Medical-Independent Sector,,,32238965,"-50,000.00"
31/05/2020,Clinical&Medical-Independent Sector,,,32238982,"121,731.60"
31/05/2020,PERMUKSTAFF-SEVRNC GROSS REDUNDANCY,,,32243020,"102,954.36"
31/05/2020,PERMUKSTAFF-SEVRNC GROSS REDUNDANCY,,,32243028,"72,627.38"
31/05/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,32243210,"32,595.00"
31/05/2020,Clinical&Medical-Independent Sector,,,32247194,"44,100.00"
31/05/2020,Hcare Srv Rec NHS Trust-Non Contract,,,32257298,"-53,666.67"
31/05/2020,Clinical&Medical-Othe Public Sector,WINTER RESILIENCE,LONDON BOROUGH OF BARNET,32257301,"50,000.00"
31/05/2020,Clinical&Medical-Othe Public Sector,PROGRAMME PROJECTS,LONDON BOROUGH OF BARNET,32257311,"52,133.81"
31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,INHEALTH LTD,32257712,"148,111.80"
31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,INHEALTH LTD,32257739,"133,909.80"
31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,BMI HEALTHCARE LTD,32259186,"-35,865.10"
31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,BMI HEALTHCARE LTD,32259245,"53,445.03"
31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,INHEALTH LTD,32275301,"96,460.95"
31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,INHEALTH LTD,32275308,"49,932.75"
31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,INHEALTH LTD,32275312,"110,884.45"
31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,INHEALTH LTD,32275315,"96,993.35"
31/05/2020,Hcare Srv Rec NHS Trust-Non Contract,,,32275319,"-36,953.42"
31/05/2020,Hcare Srv Rec NHS Trust-Non Contract,,,32275322,"-365,715.66"
31/05/2020,Hcare Srv Rec NHS Trust-Non Contract,,,32275324,"-36,763.33"
31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,,,32275330,"328,909.00"
31/05/2020,Clinical&Medical-Commercial Sector,ACUTE COMMISSIONING,INHEALTH LTD,32275336,"120,239.45"
31/05/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,32380860,"1,421.00"
31/05/2020,Income tax <1Yr,BALANCE SHEET,HMRC,32380860,"93,611.84"
31/05/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32380860,"1,578.00"
31/05/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,32380860,"61,715.92"
31/05/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,32380860,"41,311.26"
31/05/2020,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,32380860,"-5,139.64"
31/05/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,32380861,617
31/05/2020,Income tax <1Yr,BALANCE SHEET,HMRC,32380861,"60,974.80"
31/05/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32380861,"1,542.00"
31/05/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,32380861,"41,498.79"
31/05/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,32380861,"29,809.07"
31/05/2020,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,32380861,"-3,468.45"
31/05/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,32380862,223
31/05/2020,Income tax <1Yr,BALANCE SHEET,HMRC,32380862,"44,635.20"
31/05/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32380862,"1,138.00"
31/05/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,32380862,"32,281.51"
31/05/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,32380862,"22,021.24"
31/05/2020,Post Graduate Loan Payable,BALANCE SHEET,HMRC,32380862,180
31/05/2020,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,32380862,"-1,319.12"
31/05/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,32380863,"2,698.00"
31/05/2020,Income tax <1Yr,BALANCE SHEET,HMRC,32380863,"148,048.60"
31/05/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32380863,"2,832.00"
31/05/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,32380863,"93,655.60"
31/05/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,32380863,"57,212.26"
31/05/2020,Post Graduate Loan Payable,BALANCE SHEET,HMRC,32380863,35
31/05/2020,Statutory Paternity Pay < 1 yr,BALANCE SHEET,HMRC,32380863,-231.06
31/05/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,32380864,"1,095.00"
31/05/2020,Income tax <1Yr,BALANCE SHEET,HMRC,32380864,"76,780.40"
31/05/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,32380864,"1,323.00"
31/05/2020,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,32380864,"53,902.49"
31/05/2020,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,32380864,"37,666.13"
31/05/2020,C&M-APMS Contract Value,,,32385384,"62,549.09"
31/05/2020,C&M-APMS Contract Value,,,32385385,"82,782.56"
31/05/2020,C&M-APMS LES Primary Care Offer,,,32385385,"10,321.10"
31/05/2020,C&M-APMS OOH Opt Outs,,,32385385,"-3,504.63"
31/05/2020,C&M-APMS Other FDR Payment,,,32385385,"4,740.46"
31/05/2020,C&M-APMS PCN DES Participation,,,32385385,"28,204.22"
31/05/2020,C&M-APMS Contract Value,,,32385386,"54,333.33"
31/05/2020,C&M-APMS LES Primary Care Offer,,,32385386,909.24
31/05/2020,C&M-APMS PCN DES Participation,,,32385386,208.62
31/05/2020,C&M-APMS QOF Aspiration,,,32385386,"1,231.36"
31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,LONG TERM CONDITIONS,ROYAL FREE LONDON NHS FOUNDATION TRUST,32386239,"34,465.95"
31/05/2020,Hcare Srv Rec Fdtn Trust-Non Contract,LONG TERM CONDITIONS,ROYAL FREE LONDON NHS FOUNDATION TRUST,32386241,"36,061.92"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,32386245,"120,766.55"
31/05/2020,Clinical&Medical-Independent Sector,,,32386420,"44,781.62"
31/05/2020,Cont Care- Palliative Care,,,32386531,"42,070.18"
31/05/2020,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,TWINGLOBE CARE LTD,32386531,617.04
31/05/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,TWINGLOBE CARE LTD,32386531,"30,846.01"
31/05/2020,Cont Care-Physical Disab (65+),,,32386531,"46,427.99"
31/05/2020,Cont Care-Physical Disab (<65),,,32386531,"50,421.69"
31/05/2020,Cont Care- Prior Year Payments,,,32386560,"35,628.57"
31/05/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,MAGICARE LTD,32386567,"45,840.47"
31/05/2020,Clinical&Medical-Independent Sector,,,32387478,"34,200.00"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32392050,"-49,829.47"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32392062,"-36,572.46"
31/05/2020,Hlthcre-Foundation Trsts,COMMUNITY SERVICES,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,32414760,"53,549.28"
31/05/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,GYNAECOLOGY PARTNERSHIP LTD,32421921,"79,998.60"
31/05/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,GYNAECOLOGY PARTNERSHIP LTD,32421924,"79,998.60"
31/05/2020,Clinical&Medical-Voluntary Sector,,,32421936,"33,331.50"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,,,32432414,"32,509.27"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32432517,"81,812.54"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32432522,"58,838.37"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32432535,"51,374.88"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32432623,"251,150.67"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32432686,"122,500.00"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,CHILDREN SERVICES,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32432688,"33,327.25"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,32432688,"114,564.00"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32432693,"184,466.24"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32432698,"201,096.14"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32432700,"196,543.30"
31/05/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,ISLINGTON COUNCIL,32432837,"35,900.00"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32434043,"142,239.39"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32434047,"380,293.03"
31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32434049,"116,346.53"
31/05/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,APPLETREE COURT,32434132,"35,571.61"
31/05/2020,SYS-NHS A/P Control-Cutover Bal <1Yr,BALANCE SHEET,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),32440695,"38,395.06"
31/05/2020,Clinical&Medical-Independent Sector,,,32449477,"34,560.00"
31/05/2020,Clinical&Medical-Clinical Other,CARERS,MANOR GARDENS WELFARE TRUST,32449478,"33,998.64"
31/05/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32462792,"357,659.77"
31/05/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32462804,"255,471.23"
31/05/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32462814,"217,150.61"
31/05/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32462820,"217,150.61"
31/05/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,LONDON CENTRAL & WEST UNSCHEDULED CARE COLLABORATIVE,32462827,"229,924.12"
31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,,,32462943,"1,066,000.00"
31/05/2020,Hcare Srv Rec NHS Trust-Non Contract,PRESCRIBING,WHITTINGTON HOSPITAL NHS TRUST (THE),32464157,"46,292.55"
