Date,Expense Type,Expense area,Supplier,Transaction,amount
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,35878747,"33,760.26"
3/31/2021,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,BARNET FEDERATED GPS LTD,35849961,"33,879.12"
3/31/2021,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,ACCOMPLISH GROUP,36094915,"33,944.10"
3/31/2021,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,CYGNET LEARNING DISABILITIES LTD,36135760,"34,224.00"
3/31/2021,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,CYGNET LEARNING DISABILITIES LTD,36135845,"34,224.00"
3/31/2021,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,CYGNET LEARNING DISABILITIES LTD,36187635,"34,224.00"
3/31/2021,Clinical&Medical-Voluntary Sector,MENTAL HEALTH SERVICES - SPECIALIST SERVICES,COMMUNITY BARNET,36151914,"34,500.00"
3/31/2021,Clinical&Medical-Voluntary Sector,MENTAL HEALTH SERVICES - SPECIALIST SERVICES,COMMUNITY BARNET,36152078,"34,500.00"
3/31/2021,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,CEDARS CARE CENTRE (BARNET),35982396,"34,699.99"
3/31/2021,Clinical&Medical-Independent Sector,CHILD AND ADOLESCENT MENTAL HEALTH,BRANDON CENTRE,35878730,"35,400.00"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BELSIZE PRIORY MEDICAL PRACTICE,36160692,"35,848.78"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,36143917,"36,031.16"
3/31/2021,Clinical&Medical-Independent Sector,WINTER RESILIENCE,BUPA CARE HOMES,36152821,"36,400.00"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BOUNDARY HOUSE SURGERY BOAKYE COWLEY JONES,35928864,"36,408.79"
3/31/2021,Clinical&Medical-Voluntary Sector,LONG TERM CONDITIONS,AGE UK CAMDEN,36202563,"37,056.42"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADLER & ROSENBERG,36158788,"38,461.49"
3/31/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BARNDOC HEALTHCARE LTD,35929015,"38,509.71"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DERWENT CRESCENT MEDICAL CENTRE,35928975,"38,746.75"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,35965677,"38,878.87"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ARCADIAN GARDENS,36162066,"39,650.46"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,36219635,"39,987.56"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BOUNCES ROAD SURGERY,36162069,"40,223.06"
3/31/2021,Clinical&Medical-Independent Sector,WINTER RESILIENCE,BUPA CARE HOMES,36152812,"40,300.00"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CORNWALL HOUSE SURGERY,36158793,"40,513.73"
3/31/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHALFONT ROAD SURGERY,35928813,"41,498.39"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,36228739,"42,785.61"
3/31/2021,C&M-GMS C&M-APMS PCN DES Physician Assoc,PRC DELEGATED CO-COMMISSIONING,AMPTHILL PRACTICE,36160694,"43,027.75"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARNOS GROVE MEDICAL CENTRE,35928805,"44,179.74"
3/31/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,BARNDOC HEALTHCARE LTD,36218355,"45,434.10"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,35965678,"45,528.35"
3/31/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,36110110,"46,000.00"
3/31/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,36110116,"46,000.00"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BINCOTE ROAD SURGERY,35928807,"46,037.37"
3/31/2021,FM Computer Contracts,PRIMARY CARE IT,COMPUTACENTER (UK) LTD,35987609,"46,494.00"
3/31/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,36045114,"46,761.60"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,COCKFOSTERS MEDICAL CENTRE,36182327,"48,056.92"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,36160698,"48,965.60"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHESHIRE ROAD SURGERY,35928870,"49,191.65"
3/31/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,36045125,"49,328.02"
3/31/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,35927823,"49,473.42"
3/31/2021,Hcare Srv Rec NHS Trust-Contract Baseline,LEARNING DIFFICULTIES,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,36151626,"50,000.00"
3/31/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,35882987,"50,000.00"
3/31/2021,Computer Hardware Purch,PRIMARY CARE IT,DELL CORPORATION LTD,36167981,"52,500.00"
3/31/2021,Programme Support Costs,PRIMARY CARE IT,COMPUTACENTER (UK) LTD,35878725,"52,700.00"
3/31/2021,Programme Support Costs,PRIMARY CARE IT,COMPUTACENTER (UK) LTD,36010320,"52,700.00"
3/31/2021,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BLOOMSBURY SURGERY,36160705,"52,995.25"
3/31/2021,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,APPLETREE COURT,36171739,"53,114.28"
3/31/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,36160708,"53,613.98"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CLAASSEN & PARTNER,35928973,"54,660.22"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,35878731,"55,023.31"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,35878736,"55,023.31"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHOLMLEY GARDENS MEDICAL CENTRE,35927791,"55,120.58"
3/31/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS MITCHISON ROAD SURGERY,35927819,"55,156.75"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHARLTON HOUSE MEDICAL CENTRE,36162073,"55,456.30"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,35878733,"55,761.88"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CROUCH HALL SURGERY,35928815,"58,241.68"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AZIM & PARTNERS,36158865,"58,483.34"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRUNSWICK PARK MEDICAL PRACTICE,36182330,"60,727.28"
3/31/2021,Clinical&Medical-Independent Sector,CHILD AND ADOLESCENT MENTAL HEALTH,BARNARDOS,36018177,"62,000.00"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,36160708,"62,520.76"
3/31/2021,Programme Support Costs,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,36191777,"63,086.00"
3/31/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD KINGS CROSS SURGEY,35927817,"63,410.79"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AMPTHILL PRACTICE,36160694,"65,197.12"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRIDGE HOUSE SURGERY,35928811,"69,106.10"
3/31/2021,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BRUNSWICK PARK MEDICAL PRACTICE,36182330,"71,700.00"
3/31/2021,Rent,ESTATES AND FACILITIES,CHASE (COCKFOSTERS) LTD,35975171,"73,750.00"
3/31/2021,Rent,ESTATES AND FACILITIES,CHASE (COCKFOSTERS) LTD,36209758,"73,750.00"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,36160696,"74,987.65"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,35928817,"75,638.72"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,36167977,"78,259.94"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR DS MONKMAN,35928979,"79,609.53"
3/31/2021,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,BARNET FEDERATED GPS LTD,36205758,"81,557.74"
3/31/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD(HANLEY),35927821,"84,157.55"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,36167995,"85,082.54"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ANGEL SURGERY,35928801,"87,040.92"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,36167993,"88,793.88"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADELAIDE MEDICAL CENTRE LONDON,36160703,"90,095.64"
3/31/2021,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR AZIM & PARTNERS,36158865,"90,612.13"
3/31/2021,Clinical&Medical-Independent Sector,CHILD AND ADOLESCENT MENTAL HEALTH,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,36205098,"90,935.10"
3/31/2021,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BARNET FEDERATED GPS LTD,36167989,"91,639.82"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ABERNETHY HOUSE,35928803,"94,670.09"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTER LONDON,36160700,"95,087.01"
3/31/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,36062718,"95,387.98"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,36182347,"106,660.81"
3/31/2021,Training Materials,GP FORWARD VIEW,AT MEDICS LTD,35987607,"107,500.00"
3/31/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CAMDEN HEALTH IMPROVEMENT PRACTICE Y02674,35927826,"108,666.66"
3/31/2021,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,36182347,"109,110.00"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWAY PRIMARY CARE TEAM,35927787,"115,881.73"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AKUNJEE,36162078,"117,457.70"
3/31/2021,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,36171669,"119,560.32"
3/31/2021,legal fees,PROGRAMME PROJECTS,CAPSTICKS SOLICITORS LLP,35940857,"123,578.40"
3/31/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS ST ANNS ROAD MEDICAL CENTRE,35928872,"124,370.48"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BOUNDS GREEN GROUP PRACTICE,35928809,"127,449.03"
3/31/2021,Clinical&Medical-Independent Sector,EXCEPTIONS & PRIOR APPROVALS,DOCTORLINK LTD,36095173,"128,746.44"
3/31/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CAVERSHAM GROUP PRACTICE,36160710,"132,584.02"
3/31/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRONDESBURY MEDICAL CENTRE,35927789,"136,889.10"
3/31/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,35972082,"141,750.00"
3/31/2021,Clinical&Medical-Independent Sector,GP FORWARD VIEW,BARNET FEDERATED GPS LTD,35849960,"150,280.00"
3/31/2021,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,36160696,"211,280.00"
3/31/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,35972090,"236,750.00"
3/31/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,35972073,"1,507,557.00"
3/31/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35972057,"3,543,262.00"
