Date,Expense Type,Expense area,Supplier,Transaction,amount
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADLER & ROSENBERG,35769361,"38,461.49"
2/28/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BARNDOC HEALTHCARE LTD,35590798,"38,509.71"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DERWENT CRESCENT MEDICAL CENTRE,35590758,"38,746.75"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ARCADIAN GARDENS,35766464,"39,650.46"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BOUNCES ROAD SURGERY,35782310,"40,223.06"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CORNWALL HOUSE SURGERY,35769364,"40,513.73"
2/28/2021,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,DELL CORPORATION LTD,35684428,"40,750.00"
2/28/2021,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,DELL CORPORATION LTD,35684429,"40,750.00"
2/28/2021,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,DELL CORPORATION LTD,35684430,"40,750.00"
2/28/2021,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,DELL CORPORATION LTD,35684431,"40,750.00"
2/28/2021,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,DELL CORPORATION LTD,35684432,"40,750.00"
2/28/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHALFONT ROAD SURGERY,35595624,"41,498.39"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR JEYARAJAH,35595632,"41,961.14"
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,35635673,"43,177.00"
2/28/2021,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,AMPTHILL PRACTICE,35768021,"43,797.72"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARNOS GROVE MEDICAL CENTRE,35595617,"44,179.74"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BINCOTE ROAD SURGERY,35595619,"46,037.37"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,COCKFOSTERS MEDICAL CENTRE,35766473,"48,056.92"
2/28/2021,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CLAASSEN & PARTNER,35590756,"48,510.00"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ANDOVER MEDICAL CENTRE,35768025,"48,965.60"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHESHIRE ROAD SURGERY,35595677,"49,191.65"
2/28/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,35616378,"49,473.42"
2/28/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,35582474,"50,000.00"
2/28/2021,Training Expenses,COMMISSIONING SCHEMES,COMMUNITY MATTERS,35495483,"50,848.80"
2/28/2021,C&M-APMS LES CCG Constitution,LOCAL ENHANCED SERVICES,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,35616378,"51,943.09"
2/28/2021,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,CARLTON HOUSE SURGERY,35676564,"53,164.06"
2/28/2021,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,CARLTON HOUSE SURGERY,35676563,"54,215.40"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CLAASSEN & PARTNER,35590756,"54,660.22"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHOLMLEY GARDENS MEDICAL CENTRE,35592799,"55,120.58"
2/28/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS MITCHISON ROAD SURGERY,35592824,"55,156.75"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHARLTON HOUSE MEDICAL CENTRE,35766469,"55,456.30"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CROUCH HALL SURGERY,35595626,"58,241.68"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AZIM & PARTNERS,35769419,"58,483.34"
2/28/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,35791913,"59,231.36"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR QM RAHMAN,35766485,"59,923.74"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRUNSWICK PARK MEDICAL PRACTICE,35782373,"60,727.28"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY ROAD MEDICAL CENTRE,35768035,"62,520.76"
2/28/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD KINGS CROSS SURGEY,35592822,"63,410.79"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AMPTHILL PRACTICE,35768021,"65,197.12"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRIDGE HOUSE SURGERY,35595622,"69,106.10"
2/28/2021,Clinical&Medical-Independent Sector,NCAS/OATS,CONSULTANT CONNECT LTD,35643652,"69,792.00"
2/28/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,35598308,"74,688.91"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,AMWELL PRACTICE,35768023,"74,987.65"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,35595628,"75,638.72"
2/28/2021,Clinical&Medical-Independent Sector,WINTER RESILIENCE,BRITISH RED CROSS SOCIETY,35687368,"79,321.00"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR DS MONKMAN,35590762,"79,609.53"
2/28/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD(HANLEY),35592826,"84,157.55"
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,35635668,"85,441.00"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR M STEINBERG,35616391,"86,127.13"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ANGEL SURGERY,35595613,"87,040.92"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADELAIDE MEDICAL CENTRE LONDON,35768029,"90,095.64"
2/28/2021,Clinical&Medical-Independent Sector,CHILD AND ADOLESCENT MENTAL HEALTH,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35750742,"90,935.10"
2/28/2021,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CATARACT CENTRE,35791915,"93,724.82"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ABERNETHY HOUSE,35595615,"94,670.09"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ABBEY MEDICAL CENTER LONDON,35768027,"95,087.01"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CLERKENWELL MEDICAL PRACTICE,35768038,"106,660.81"
2/28/2021,Training Materials,GP FORWARD VIEW,AT MEDICS LTD,35538606,"107,500.00"
2/28/2021,Training Materials,GP FORWARD VIEW,AT MEDICS LTD,35538607,"107,500.00"
2/28/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CAMDEN HEALTH IMPROVEMENT PRACTICE Y02674,35616380,"108,666.66"
2/28/2021,Programme Support Costs,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CHS HEALTHCARE,35580785,"115,632.00"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWAY PRIMARY CARE TEAM,35592795,"115,881.73"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR AKUNJEE,35782325,"117,457.70"
2/28/2021,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,35778872,"119,560.32"
2/28/2021,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,35778883,"119,560.32"
2/28/2021,Clinical&Medical-Commercial Sector,WHEELCHAIR SERVICE,AJ MOBILITY LTD,35778887,"119,560.32"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR ROHAN,35616397,"120,059.72"
2/28/2021,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,AT MEDICS ST ANNS ROAD MEDICAL CENTRE,35595679,"124,370.48"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BOUNDS GREEN GROUP PRACTICE,35616387,"127,449.03"
2/28/2021,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CAVERSHAM GROUP PRACTICE,35782355,"132,584.02"
2/28/2021,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRONDESBURY MEDICAL CENTRE,35592797,"136,889.10"
2/28/2021,Clinical&Medical-Independent Sector,GP FORWARD VIEW,BARNET FEDERATED GPS LTD,35495453,"150,280.00"
2/28/2021,Hcare Srv Rec NHS Trust-Contract Baseline,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35697840,"170,625.00"
2/28/2021,Clinical&Medical-Independent Sector,GP FORWARD VIEW,BARNET FEDERATED GPS LTD,35754138,"230,727.22"
2/28/2021,Training Expenses,COMMISSIONING SCHEMES,COMMUNITY MATTERS,35495483,"254,244.00"
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,35635683,"304,068.00"
2/28/2021,Hcare Srv Rec NHS Trust-Non Contract,COMMUNITY SERVICES,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35481346,"362,896.00"
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,35635670,"2,156,122.00"
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CENTRAL & NORTH WEST LONDON NHS FOUNDATION TRUST,35635677,"3,254,755.00"
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,35635679,"4,087,244.00"
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,CAMDEN & ISLINGTON NHS FOUNDATION TRUST,35635675,"9,754,106.00"
2/28/2021,Hcare Srv Rec NHS Trust-Contract Variation,ACUTE COMMISSIONING,BARNET ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST,35635669,"15,152,198.00"
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,3,
,,,,,
,,,,,
,,,,4,
