Date,Expense Type,Expense area,Supplier,Transaction,amount
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MUSEUM PRACTICE,34164762,843.06
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BINCOTE ROAD SURGERY,34163100,879.88
31/10/2020,C&M-APMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD(HANLEY),34164777,893.75
31/10/2020,C&M-APMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,CAMDEN HEALTH IMPROVEMENT PRACTICE Y02674,34164782,909.24
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,REGENTS PARK PRACTICE (THE),34164767,938.69
31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,34163109,978.57
31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ABERNETHY HOUSE,34163096,990.47
31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD KINGS CROSS SURGEY,34164773,"1,020.72"
31/10/2020,C&M-APMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,34164779,"1,032.50"
31/10/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"1,073.12"
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARK END SURGERY,34164763,"1,100.19"
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARLIAMENT HILL SURGERY,34164765,"1,164.12"
31/10/2020,C&M-APMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,ENFIELD HEALTHCARE ALLIANCE LTD,34171599,"1,203.48"
31/10/2020,C&M-APMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,ENFIELD HEALTHCARE ALLIANCE LTD,34212351,"1,230.16"
31/10/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"1,234.52"
31/10/2020,C&M-APMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,CAMDEN HEALTH IMPROVEMENT PRACTICE Y02674,34164782,"1,249.32"
31/10/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,MUSEUM PRACTICE,34164762,"1,270.84"
31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,REGENTS PARK PRACTICE (THE),34164767,"1,278.69"
31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BRIDGE HOUSE SURGERY,34163103,"1,299.48"
31/10/2020,C&M-APMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,AT MEDICS MITCHISON ROAD SURGERY,34164775,"1,307.50"
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PRINCE OF WALES ROAD,34169497,"1,390.30"
31/10/2020,C&M-APMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD(HANLEY),34164777,"1,474.56"
31/10/2020,C&M-PMS Additional Staff Payments,PRC DELEGATED CO-COMMISSIONING,ABERNETHY HOUSE,34163096,"1,494.00"
31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,34171594,"1,517.79"
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ANGEL SURGERY,34163094,"1,669.74"
31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ARNOS GROVE MEDICAL CENTRE,34163098,"1,681.42"
31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,34163109,"1,850.46"
31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MUSEUM PRACTICE,34164762,"1,850.46"
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ABERNETHY HOUSE,34163096,"1,875.76"
31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34164771,"2,058.08"
31/10/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,FEDERATED 4 HEALTH LTD,34121683,"2,083.09"
31/10/2020,C&M-APMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,ENFIELD HEALTHCARE ALLIANCE LTD,34171599,"2,283.19"
31/10/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,MUSEUM PRACTICE,34164762,"2,289.00"
31/10/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MUSEUM PRACTICE,34164762,"2,363.33"
31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CROUCH HALL SURGERY,34163107,"2,373.00"
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"2,412.47"
31/10/2020,C&M-APMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,ENFIELD HEALTHCARE ALLIANCE LTD,34212351,"2,424.39"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,DR IKUWUKE,34163111,"2,476.15"
31/10/2020,C&M-APMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,34164779,"2,511.06"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ENFIELD HEALTHCARE ALLIANCE LTD,34212351,"2,664.58"
31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BINCOTE ROAD SURGERY,34163100,"2,685.77"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,34164779,"2,704.81"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ARNOS GROVE MEDICAL CENTRE,34163098,"2,751.15"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD KINGS CROSS SURGEY,34164773,"2,786.00"
31/10/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"2,839.63"
31/10/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PRINCE OF WALES ROAD,34169497,"2,901.33"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ANGEL SURGERY,34163094,"2,926.83"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS MITCHISON ROAD SURGERY,34164775,"2,951.56"
31/10/2020,C&M-APMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,34164779,"2,952.41"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,ARNOS GROVE MEDICAL CENTRE,34163098,"3,045.38"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,RAINBOW PRACTICE,34171596,"3,048.37"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MUSEUM PRACTICE,34164762,"3,055.96"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,RAINBOW PRACTICE,34171596,"3,169.25"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,RAINBOW PRACTICE,34171596,"3,175.11"
31/10/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"3,219.36"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARNOS GROVE MEDICAL CENTRE,34163098,"3,270.91"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,MUSEUM PRACTICE,34164762,"3,334.34"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,BINCOTE ROAD SURGERY,34163100,"3,377.01"
31/10/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,MEDICARE MEDICAL SERVICES LLP,34157112,"3,429.68"
31/10/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,ENFIELD ONE LTD,33950817,"3,548.93"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BINCOTE ROAD SURGERY,34163100,"3,620.61"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HURLEY CLINIC,34164771,"3,667.38"
31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"3,703.56"
31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,34171594,"3,737.50"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,REGENTS PARK PRACTICE (THE),34164767,"3,808.37"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BINCOTE ROAD SURGERY,34163100,"3,947.69"
31/10/2020,C&M-APMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,AT MEDICS LTD KINGS CROSS SURGEY,34164773,"3,967.88"
31/10/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,PARLIAMENT HILL SURGERY,34164765,"4,011.00"
31/10/2020,Cont Care-Physical Disab (65+),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160455,"4,054.98"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,PARLIAMENT HILL SURGERY,34164765,"4,128.04"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,REGENTS PARK PRACTICE (THE),34164767,"4,147.82"
31/10/2020,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ENFIELD HEALTHCARE ALLIANCE LTD,34212351,"4,176.78"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD(HANLEY),34164777,"4,187.77"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,PARK END SURGERY,34164763,"4,348.34"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CROUCH HALL SURGERY,34163107,"4,365.53"
31/10/2020,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,34164779,"4,379.77"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARLIAMENT HILL SURGERY,34164765,"4,458.41"
31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,RAINBOW PRACTICE,34171596,"4,584.86"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK END SURGERY,34164763,"4,589.23"
31/10/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"4,593.00"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,PARLIAMENT HILL SURGERY,34164765,"4,619.49"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRIDGE HOUSE SURGERY,34163103,"4,635.81"
31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CROUCH HALL SURGERY,34163107,"4,658.33"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CROUCH HALL SURGERY,34163107,"4,684.08"
31/10/2020,Contract & Agency-Agency A & C,BEREAVEMENT SERVICE,FEDERATED 4 HEALTH LTD,33934590,"5,000.00"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,34163109,"5,069.11"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,34163109,"5,095.64"
31/10/2020,C&M-APMS PCN DES Invest & impact,PRC DELEGATED CO-COMMISSIONING,FEDERATED 4 HEALTH LTD,34121683,"5,169.15"
31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ANGEL SURGERY,34163094,"5,196.66"
31/10/2020,Cont Care-Learning Disab(65+),CHC ADULT FULLY FUNDED,JEWISH CARE,34121253,"5,205.64"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,PRINCE OF WALES ROAD,34169497,"5,521.03"
31/10/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CEDARS CARE CENTRE (BARNET),34301790,"5,571.43"
31/10/2020,Cont Care- Palliative Care,CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160436,"5,576.55"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRIDGE HOUSE SURGERY,34163103,"5,623.84"
31/10/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,FEDERATED 4 HEALTH LTD,34121683,"5,657.51"
31/10/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"5,702.85"
31/10/2020,C&M-PCN DES Support Payment,PRC DELEGATED CO-COMMISSIONING,ISLINGTON GP GROUP LTD (THE),34099548,"5,790.11"
31/10/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,PARK END SURGERY,34164763,"5,847.00"
31/10/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"5,899.50"
31/10/2020,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,CEDARS CARE CENTRE (BARNET),34301790,"6,000.00"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ANGEL SURGERY,34163094,"6,020.35"
31/10/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,AT MEDICS MITCHISON ROAD SURGERY,34164775,"6,104.17"
31/10/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,TWINGLOBE CARE LTD,34280328,"6,314.29"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PRINCE OF WALES ROAD,34169497,"6,316.74"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,ANGEL SURGERY,34163094,"6,408.51"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,PARK END SURGERY,34164763,"6,565.51"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,REGENTS PARK PRACTICE (THE),34164767,"6,620.14"
31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK END SURGERY,34164763,"6,662.50"
31/10/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,MUSEUM PRACTICE,34164762,"6,777.34"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,PRINCE OF WALES ROAD,34169497,"6,831.04"
31/10/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,PRINCE OF WALES ROAD,34169497,"6,870.00"
31/10/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,34197429,"6,871.00"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,34171594,"6,991.16"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,ABERNETHY HOUSE,34163096,"7,199.21"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,MUSWELL HILL PRACTICE,34171594,"7,306.02"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"7,519.75"
31/10/2020,C&M-PMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"7,691.33"
31/10/2020,Cont Care-Physical Disab (65+),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160452,"7,725.74"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"7,871.10"
31/10/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ABERNETHY HOUSE,34163096,"7,894.79"
31/10/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR CAPLAN,34163109,"8,133.33"
31/10/2020,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160436,"8,187.11"
31/10/2020,C&M-APMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,HURLEY CLINIC,34164771,"8,485.16"
31/10/2020,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ABERNETHY HOUSE,34163096,"8,551.23"
31/10/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,34164779,"8,795.94"
31/10/2020,C&M-PMS LES Primary Care Offer,LOCAL ENHANCED SERVICES,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"8,999.12"
31/10/2020,C&M-APMS PCN DES PCN support,LOCAL ENHANCED SERVICES,AT MEDICS SOMERS TOWN MEDICAL PRACTICE,34164779,"9,099.25"
31/10/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,REGENTS PARK PRACTICE (THE),34164767,"9,527.08"
31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ABERNETHY HOUSE,34163096,"9,950.40"
31/10/2020,Cont Care-Learning Disab(<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160449,"10,552.14"
31/10/2020,C&M-APMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FEDERATED 4 HEALTH LTD,34121683,"11,362.04"
31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AT MEDICS MITCHISON ROAD SURGERY,34164775,"11,542.08"
31/10/2020,Cont Care- Palliative Care,CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160449,"11,555.13"
31/10/2020,Hcare Srv Rec Oth-NHS,COMMISSIONING,FEDERATED 4 HEALTH LTD,34121683,"11,753.84"
31/10/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,LANCAM CARE SERVICES LTD,34255924,"12,062.20"
31/10/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,WEST HAMPSTEAD MEDICAL CENTRE,34164769,"13,327.58"
31/10/2020,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160452,"14,295.68"
31/10/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CROUCH HALL SURGERY,34163107,"14,660.45"
31/10/2020,Cont Care-Learning Disab(<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160455,"14,731.16"
31/10/2020,Cont Care-Learning Disab(<65),CHC AD FULL FUND PERS HLTH BUD,MY SUPPORT MONEY,34160455,"14,739.24"
31/10/2020,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ISLINGTON GP GROUP LTD (THE),34099548,"14,962.57"
