Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Bldg/Eng Equip Maint Cont,Accommodation Temple Road EPS,FAILSAFE SECURITY SERVICES LTD,36448147,"1,165.50"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Bldg/Eng Equip Maint Cont,East Street Corp Offices,FAILSAFE SECURITY SERVICES LTD,36448147,"1,091.25"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Bldg/Eng Equip Maint Cont,Manorgate Property Svs,FAILSAFE SECURITY SERVICES LTD,36448147,"1,037.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Bldg/Eng Equip Maint Cont,Property Maint (SUT),FAILSAFE SECURITY SERVICES LTD,36448147,"1,546.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Bldg/Eng Equip Maint Cont,Property Maintenance EPS,FAILSAFE SECURITY SERVICES LTD,36448147,"11,189.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Bldg/Eng Equip Maint Cont,Property Maintenance STH,FAILSAFE SECURITY SERVICES LTD,36448147,"14,904.75"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,X-Ray Equipment Purchase,Radiology (STH),MEDICAL SOLUTION PROVIDERS LIMITED,36448151,"34,000.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,X-Ray Equipment Purchase,Radiology (STH),MEDICAL SOLUTION PROVIDERS LIMITED,36448151,"6,800.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Med & Surg Equip General,SH and C - Decontamination,SYNERGY HEALTH (UK) LTD,36454220,"75,684.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Med & Surg Equip General,SH and C - Decontamination,SYNERGY HEALTH (UK) LTD,36454220,"15,136.80"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,ARCHITON LLP,36454228,"25,580.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Bldg/Eng Equip Maint Cont,Clincal Services Mgmt,GENMED ME LTD,36454247,"5,228.27"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Bldg/Eng Equip Maint Cont,Clincal Services Mgmt,GENMED ME LTD,36454247,"26,141.37"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Taxi & Other Vehicle Hire,Patient Transport In House,WOKING TAXIS & WOKING CARS,36454458,"31,564.90"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Services from Local Auth,SH and C @ Home - Start - LBS,LONDON BOROUGH OF SUTTON,36470523,"1,433,000.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,AT TECHNOLOGY SERVICES LTD,36471163,"5,810.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,RUSSELL CAWBERRY LTD,36472237,"70,870.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Computer Software/License,IT Bureau,INSIGHT DIRECT (UK) LTD,36472246,"31,227.72"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Computer Software/License,IT Bureau,INSIGHT DIRECT (UK) LTD,36472246,"6,245.54"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,RUSSELL CAWBERRY LTD,36474258,"745,655.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Contr Other External,HC - Corporate Services - IMT,KEYSTREAM HEALTHCARE RESOURCES LTD,36474305,"24,811.50"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Contr Other External,HC - Corporate Services - IMT,KEYSTREAM HEALTHCARE RESOURCES LTD,36474305,"4,962.30"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,AT TECHNOLOGY SERVICES LTD,36474306,"141,900.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,AT TECHNOLOGY SERVICES LTD,36474306,"28,380.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,AT TECHNOLOGY SERVICES LTD,36474307,"100,000.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,AT TECHNOLOGY SERVICES LTD,36474307,"20,000.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Drugs,Balance Sheet,BAYER PLC,36477492,"27,373.68"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Data Lines,Horizon Building Corp Offices,EXPONENTIAL-E,36487777,"7,688.76"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Data Lines,Horizon Building Corp Offices,EXPONENTIAL-E,36487777,"21,263.35"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Taxi & Other Vehicle Hire,Staff Travel,QUALITY LINE TRANSPORT LTD,36488196,"30,750.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Drugs,Balance Sheet,BAYER PLC,36499472,"36,498.24"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Other Gen Supplies & Srv,Tissue Typing (STH),VIAPATH ANALYTICS LLP,36508952,"29,826.08"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,36508955,"109,657.13"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36508987,"33,391.26"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,36508994,"149,857.58"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36509013,"-45,909.48"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36509014,"-54,036.80"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36509016,"-53,311.66"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36509017,"-35,239.37"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36509097,"-63,563.68"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36509100,"-93,110.53"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Postage & Carriage,Postage Trustwide,QUADIENT UK LTD,36510832,"45,654.64"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,ACCURATE COOLING SERVICES LTD,36511472,"46,313.40"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,36513156,"61,549.76"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,36513156,"12,309.95"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,36513325,"42,717.91"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,36513325,"8,543.58"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PA CONSULTING SERVICES LTD,36513345,"80,141.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,FP10S,Pharmacy (STH),NHS BUSINESS SERVICES AUTHORITY,36523336,"121,572.12"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,FP10S,Pharmacy (STH),NHS BUSINESS SERVICES AUTHORITY,36523337,"104,726.02"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Oth Provn BF Cu,Balance Sheet,NHS BUSINESS SERVICES AUTHORITY,36523339,"58,800.09"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,FP10S,Pharmacy (STH),NHS BUSINESS SERVICES AUTHORITY,36523343,"99,361.80"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,CCG Income,Acute SLA Income (STH),NHS SURREY HEARTLANDS CCG,36523616,"186,739.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Contr Premises Security,Security Trustwide,ICTS UK LTD,36523759,"94,207.56"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,CLOUD 21,36523760,"21,000.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,CLOUD 21,36523760,"4,200.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Ext Contr Laundry,Linen Laundry (STH),SYNERGY HEALTH (UK) LTD,36523882,"51,653.74"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Ext Contr Laundry,Linen Laundry (EPS),SYNERGY HEALTH (UK) LTD,36523883,"36,670.21"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,MRI DEVICES LTD,36523962,"62,500.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,MRI DEVICES LTD,36523962,"12,500.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Med & Surg Equip General,EOC - Theatres (EPS),GENMED ME LTD,36523973,"840,196.28"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Med & Surg Equip General,EOC - Theatres (EPS),GENMED ME LTD,36523973,"168,039.26"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Med & Surg Equip General,EOC - Theatres (EPS),GENMED ME LTD,36523977,"42,026.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Med & Surg Equip General,EOC - Theatres (EPS),GENMED ME LTD,36523977,"8,405.20"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Med & Surg Equip General,Medicine COVID19,GB (UK) LTD,36536134,"-20,550.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Med & Surg Equip General,Medicine COVID19,GB (UK) LTD,36536134,"-34,250.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Med & Surg Equip General,Medicine COVID19,GB (UK) LTD,36536134,"-27,400.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Med & Surg Equip General,Medicine COVID19,GB (UK) LTD,36536134,"-17,160.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PA CONSULTING SERVICES LTD,36536150,"80,141.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Managed Service,HC - Facilities,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,36536253,"67,601.84"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Fleet Vehicle Leases,Patient Transport In House,TRIPLE POINT LEASE PARTNERS,36536872,"23,061.52"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Fleet Vehicle Leases,Patient Transport In House,TRIPLE POINT LEASE PARTNERS,36536875,"25,086.29"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,ITC CONCEPTS LTD,36543065,"214,069.61"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,ITC CONCEPTS LTD,36543065,"42,813.92"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Rent,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36544107,"-164,099.47"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Contr Estate Management,SDH and C - Estates,NHS SURREY HEARTLANDS CCG,36544122,"434,642.40"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Independent Sector,SDH and C - Central Surrey Health - Services Provided,CENTRAL SURREY HEALTH LTD,36544127,"55,671.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Independent Sector,SDH and C - Central Surrey Health - Services Provided,CENTRAL SURREY HEALTH LTD,36544127,"9,467.60"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Independent Sector,SDH and C - Central Surrey Health - Services Provided,CENTRAL SURREY HEALTH LTD,36544142,"1,099,034.58"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Computer Software/License,PACS,SECTRA LTD,36547764,"79,453.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOC LTD,36547770,"38,077.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOC LTD,36547770,"7,615.40"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Lab Equip Maint / Repairs,MSC Contract,ABBOTT LABORATORIES LTD,36547775,"129,205.99"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,GE MEDICAL SYSTEMS LTD,36547778,"31,517.16"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,GE MEDICAL SYSTEMS LTD,36547778,"6,303.44"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,GE MEDICAL SYSTEMS LTD,36547779,"65,482.84"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,GE MEDICAL SYSTEMS LTD,36547779,"13,096.58"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,570
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,"1,284.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,"3,388.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,240
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,"1,900.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,"10,980.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,315
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,"1,520.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,555
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,228
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,"11,500.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,"3,105.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,855
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,"3,870.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BOXXE LTD,36549197,"8,062.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Rent,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36560997,"-66,435.12"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Trade Local Debtors Adj,Balance Sheet,ASTERAL (MANAGED HEALTHCARE) LTD,36567854,"148,201.95"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BREATHE ENERGY LTD,36567856,"397,418.38"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BREATHE ENERGY LTD,36567856,"79,483.68"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PA CONSULTING SERVICES LTD,36567858,"39,253.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PA CONSULTING SERVICES LTD,36567859,"39,253.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,DRIVE DEVILBISS HEALTHCARE LTD,36567869,"40,250.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,DRIVE DEVILBISS HEALTHCARE LTD,36567869,"8,050.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BREATHE ENERGY LTD,36568037,"101,591.65"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BREATHE ENERGY LTD,36568037,"20,318.33"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Agency Medical Consultant,Finance Management,GARDINER & THEOBALD LLP,36568057,"27,845.25"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Agency Medical Consultant,Finance Management,GARDINER & THEOBALD LLP,36568057,"5,569.05"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Ext Contr Catering,E And F COVID19,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,36568643,"25,820.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BIOMERIEUX UK LTD,36568644,"64,787.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,BIOMERIEUX UK LTD,36568644,"12,957.40"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Computer Hardware Purch,HC - Corporate Services - IMT,KEYSTREAM HEALTHCARE RESOURCES LTD,36568651,"21,267.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Computer Hardware Purch,HC - Corporate Services - IMT,KEYSTREAM HEALTHCARE RESOURCES LTD,36568651,"4,253.40"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Postage & Carriage,Postage Trustwide,QUADIENT UK LTD,36586919,287.4
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Postage & Carriage,Postage Trustwide,QUADIENT UK LTD,36586919,"43,900.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Drugs,Balance Sheet,BAYER PLC,36590128,"36,498.24"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591412,"102,834.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591414,"-171,529.92"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591415,"68,695.92"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Rent,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591419,"94,865.84"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Rent,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591420,"69,233.63"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Rent,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591421,"66,435.12"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591439,"88,551.03"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Rent,SH and C - Rent Rates and Licences,COMMUNITY HEALTH PARTNERSHIPS LTD,36591440,"48,086.36"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591442,"44,735.25"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591443,"36,550.17"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591450,"73,202.80"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Service Charge,SDH and C - Estates,NHS PROPERTY SERVICES LTD,36591451,"93,110.53"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,36591462,"116,308.42"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Income tax - Current,Balance Sheet,INLAND REVENUE CIS,36594260,"3,825,778.93"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,National Insurance - Curr,Balance Sheet,INLAND REVENUE CIS,36594260,"4,268,014.78"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Statutory Mat Pay - Curr,Balance Sheet,INLAND REVENUE CIS,36594260,"-86,626.35"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PCS BUSINESS SYSTEMS LTD,36600754,"46,380.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,PCS BUSINESS SYSTEMS LTD,36600754,"9,276.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Electricity,Energy (STH),EDF ENERGY CUSTOMERS PLC,36614282,"18,996.46"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Electricity,Energy (STH),EDF ENERGY CUSTOMERS PLC,36614282,"97,033.11"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Electricity,Energy (EPS),EDF ENERGY CUSTOMERS PLC,36614287,"12,432.95"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Electricity,Energy (EPS),EDF ENERGY CUSTOMERS PLC,36614287,"71,048.23"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Computer Maintenance,IT Bureau,CIVICA UK LTD,36615900,"11,860.11"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,ITC CONCEPTS LTD,36617687,"25,852.19"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Purch Tang FA Addns Gr,Balance Sheet,ITC CONCEPTS LTD,36617687,"5,170.44"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Drugs,Balance Sheet,CSL BEHRING UK LTD,36626296,"48,720.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Drugs,Balance Sheet,CSL BEHRING UK LTD,36626296,"1,890.00"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Interest payable - Currnt,Balance Sheet,AMBER GREEN LEEF 2 LLP,36640269,"46,765.74"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Long Trm Loans - Non-Curr,Balance Sheet,AMBER GREEN LEEF 2 LLP,36640269,"363,799.94"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Interest payable - Currnt,Balance Sheet,AMBER MEEF 2 LLP,36640270,"38,932.89"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Long Trm Loans - Non-Curr,Balance Sheet,AMBER MEEF 2 LLP,36640270,"302,866.72"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Interest payable - Currnt,Balance Sheet,AMBER MEEF 2 LLP,36640271,"91,465.64"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Long Trm Loans - Non-Curr,Balance Sheet,AMBER MEEF 2 LLP,36640271,"564,705.88"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Interest payable - Currnt,Balance Sheet,AMBER MEEF 2 LLP,36640272,"13,106.85"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Long Trm Loans - Non-Curr,Balance Sheet,AMBER MEEF 2 LLP,36640272,"117,647.06"
Department of Health,Epsom & ST Helier University Hospital,12/31/2020,Interest payable - Currnt,Balance Sheet,AMBER MEEF 2 LLP,36640273,"39,320.55"
