Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,amount
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Other Transport Costs,Staff Travel,QUALITY LINE TRANSPORT LTD,34002192,"30,750.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,MCGEE ENVIRONMENTAL SERVICES LTD,34002206,"44,172.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Income tax - Current,Balance Sheet,INLAND REVENUE CIS,34017729,"3,436,945.93"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,National Insurance - Curr,Balance Sheet,INLAND REVENUE CIS,34017729,"3,956,525.97"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Shared Parental Leave,Balance Sheet,INLAND REVENUE CIS,34017729,"-3,419.75"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Statutory Mat Pay - Curr,Balance Sheet,INLAND REVENUE CIS,34017729,"-100,098.09"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,34024366,"68,126.26"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,ITC CONCEPTS LTD,34028157,"65,693.72"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,CANOPIES UK,34028198,"38,000.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Drugs,Balance Sheet,BAYER PLC,34033032,"26,220.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Computer Hardware Purch,IT Bureau,INSIGHT DIRECT (UK) LTD,34044151,"35,322.32"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,HUNTLEIGH HEALTHCARE LTD,34044530,"95,260.70"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,External Data Contracts,Human Resources Mgmt,SOFTCAT PLC,34044534,"56,400.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Stationery,Medical Records,INSIGHT DIRECT (UK) LTD,34044537,"21,000.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Independent Sector,SDH and C - Central Surrey Health - Services Provided,CENTRAL SURREY HEALTH LTD,34044777,"1,354,212.60"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Postage & Carriage,Postage Trustwide,QUADIENT UK LTD,34053905,"33,180.55"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,ZOLL MEDICAL UK LTD,34062055,"119,654.40"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Computer Software/License,IT Bureau,INSIGHT DIRECT (UK) LTD,34072027,"57,941.44"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,PCS BUSINESS SYSTEMS LTD,34072032,"184,168.80"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Computer Hardware Purch,ICT - Community - SH and C,SOFTWARE BOX LTD,34075469,"48,250.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,34079305,"23,137.46"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,34079306,"94,823.45"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,MCSA GROUP LTD,34081378,"135,837.32"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,MCSA GROUP LTD,34081379,"96,330.99"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,BREATHE ENERGY LTD,34087771,"428,021.09"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Med & Surg Equip General,Medicine COVID19,GB (UK) LTD,34092187,"99,360.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,FP10S,Pharmacy (STH),NHS BUSINESS SERVICES AUTHORITY,34115412,"107,107.45"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Other Gen Supplies & Srv,Tissue Typing (STH),VIAPATH ANALYTICS LLP,34115421,"54,244.31"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Contractual Clinical Srv,S Unit Sutton (STH),FRESENIUS MEDICAL CARE RENAL SERVICES LTD,34115428,"68,164.94"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,FP10S,Pharmacy (STH),NHS BUSINESS SERVICES AUTHORITY,34115434,"114,583.31"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,External Consultancy Fees,SWL APC Investment,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,34115466,"25,000.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,SrvcsRecd-FoundationTrust,Renal OPD (STH),ASHFORD & ST PETERS HOSPITALS NHSFT,34115468,"40,732.21"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Contractual Clinical Srv,S Unit Sutton (STH),FRESENIUS MEDICAL CARE RENAL SERVICES LTD,34115489,"103,805.02"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Contractual Clinical Srv,S Unit West Byfleet (STH),FRESENIUS MEDICAL CARE RENAL SERVICES LTD,34115494,"112,420.34"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Contractual Clinical Srv,S Unit Epsom (STH),FRESENIUS MEDICAL CARE RENAL SERVICES LTD,34115497,"52,622.46"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Contractual Clinical Srv,S Unit Farnborough (STH),FRESENIUS MEDICAL CARE RENAL SERVICES LTD,34115500,"98,793.60"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Contractual Clinical Srv,S Unit Sutton (STH),FRESENIUS MEDICAL CARE RENAL SERVICES LTD,34115504,"47,120.98"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Blood Products,Blood Products (STH),NHS BLOOD & TRANSPLANT,34115513,"67,860.89"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Other Gen Supplies & Srv,Tissue Typing (STH),VIAPATH ANALYTICS LLP,34115524,"57,749.16"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,SrvcsRecd-FoundationTrust,Renal OPD (STH),FRIMLEY HEALTH NHS FOUNDATION TRUST,34115539,"108,728.93"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,SrvcsRecd-FoundationTrust,Renal OPD (STH),FRIMLEY HEALTH NHS FOUNDATION TRUST,34115542,"89,193.27"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,National QC & Accred Fees,Clinical Risk,CARE QUALITY COMMISSION,34115551,"294,392.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,34117014,"68,860.80"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,PG MARSHALL AND SONS LTD,34117015,"41,417.63"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,External Data Contracts,Human Resources Mgmt,SOFTCAT PLC,34117338,"164,750.40"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Gas,Energy (STH),CORONA ENERGY RETAIL 4 LTD,34125990,"-68,018.89"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Med & Surg Equip General,EOC - Theatres (EPS),GENMED ME LTD,34126410,"-682,668.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Med & Surg Equip General,EOC - Theatres (EPS),GENMED ME LTD,34126411,"336,673.20"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,MEDICAL SOLUTION PROVIDERS LIMITED,34126424,"50,400.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,PCS BUSINESS SYSTEMS LTD,34126426,"39,720.60"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,BURREN & WHITAKER CONSTRUCTION LTD,34126427,"35,750.11"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,MEDICAL SOLUTION PROVIDERS LIMITED,34129387,"45,000.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,KEYSTREAM HEALTHCARE RESOURCES LTD,34129521,"35,472.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,PROLECTRIC SERVICES LTD,34129580,"53,325.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,MEDICAL SOLUTION PROVIDERS LIMITED,34129605,"358,800.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Gas,Energy (EPS),CORONA ENERGY RETAIL 4 LTD,34141850,"29,440.12"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Drugs,Balance Sheet,BAYER PLC,34149165,"31,464.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Drugs,Balance Sheet,JANSSEN CILAG LTD,34149251,"25,960.42"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Drugs,Balance Sheet,CELGENE LTD,34149356,"25,460.57"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Med & Surg Maint Contract,Electrical Medical Engineering (STH),B BRAUN MEDICAL LTD,34154415,"25,982.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,PCS BUSINESS SYSTEMS LTD,34154424,"39,597.60"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Electricity,Energy (STH),EDF ENERGY CUSTOMERS PLC,34155911,"122,365.34"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Electricity,Energy (EPS),EDF ENERGY CUSTOMERS PLC,34155913,"79,730.65"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Electricity,Energy (STH),EDF ENERGY CUSTOMERS PLC,34155919,"-122,365.34"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Med & Surg Equip General,Renal Central (STH),FRESENIUS MEDICAL CARE UK LTD,34161359,"41,222.40"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,LIDCO LTD,34161363,"264,000.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Drugs,Balance Sheet,BAYER PLC,34171830,"31,464.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Electricity,Energy (EPS),EDF ENERGY CUSTOMERS PLC,34180579,"-79,730.65"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,BREATHE ENERGY LTD,34181994,"852,930.71"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,34193656,"164,302.68"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Electricity,Energy (STH),EDF ENERGY CUSTOMERS PLC,34193699,"122,365.34"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Electricity,Energy (EPS),EDF ENERGY CUSTOMERS PLC,34193713,"79,730.65"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,NonNHS Trade Pybls Curr,Balance Sheet,SUPPLY CHAIN COORDINATION LIMITED,34194732,"112,805.91"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Lab Equip Maint / Repairs,MSC Contract,ABBOTT LABORATORIES LTD,34196836,"142,913.15"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Lab Equip Maint / Repairs,MSC Contract,ABBOTT LABORATORIES LTD,34196838,"89,450.17"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Lab Equip Maint / Repairs,MSC Contract,ABBOTT LABORATORIES LTD,34196853,"119,231.33"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,External Consultancy Fees,Headley Court COVID19,PA CONSULTING SERVICES LTD,34196874,"49,000.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,CLASSIC LIFTS LTD,34196912,"29,736.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Extrnl Rehrge : Recivd,Epsom Health and Care Recharges,SURREY COUNTY COUNCIL,34211572,"34,513.37"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Contractual Clinical Srv,S Unit Purley (STH),FRESENIUS MEDICAL CARE RENAL SERVICES LTD,34211680,"20,845.89"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Contractual Clinical Srv,S Unit West Byfleet (STH),FRESENIUS MEDICAL CARE RENAL SERVICES LTD,34211683,"30,482.04"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Services from Local Auth,SH and C @ Home - Start - LBS,LONDON BOROUGH OF SUTTON,34211715,"702,395.43"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Ext Contr Laundry,Linen Laundry (STH),SYNERGY HEALTH (UK) LTD,34211896,"48,641.16"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Ext Contr Laundry,Linen Laundry (EPS),SYNERGY HEALTH (UK) LTD,34211898,"35,600.67"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Ext Contr Laundry,Linen Laundry (STH),SYNERGY HEALTH (UK) LTD,34211904,"52,921.19"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,EPS TRENCHLESS INSTALLATIONS LTD,34212173,"36,661.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,FUKUDA DENSHI CO LTD,34212176,"50,016.60"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,FUKUDA DENSHI CO LTD,34212177,"31,087.20"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,FUKUDA DENSHI CO LTD,34212182,"71,974.50"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,MEDI UK LTD,34212359,"25,500.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,DRAEGER MEDICAL UK LTD,34217404,"63,925.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Purch Tang FA Addns Gr,Balance Sheet,BURREN & WHITAKER CONSTRUCTION LTD,34218174,"48,173.80"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Other Liabilities - Curr,Balance Sheet,10008721,5.56E+15,"30,379.10"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Trade Local Debtors Adj,Balance Sheet,10008721,BAC 699802 38945,"34,675.18"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Trade Local Debtors Adj,Balance Sheet,10008721,BAC 699802 44543,"31,944.04"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Trade Local Debtors Adj,Balance Sheet,10008721,BAC 699802 50208,"113,314.12"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Trade Local Debtors Adj,Balance Sheet,10008721,BAC 699802 51308,"27,073.03"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Trade Local Debtors Adj,Balance Sheet,10008721,BAC 699802 57209,"378,182.19"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Blood Products,Blood Products (EPS),10008721,NHSBT-P151-MAY,"31,008.61"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Blood Products,Blood Products (STH),10008721,NHSBT-P157-MAY,"69,849.91"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,CNST contributions,CNST Contributions,10008721,NHSLACONT-T489,"1,969,624.10"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Rates,Rent and Rates (EPS),10008721,100892642,"55,040.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,Rates,Rent and Rates (STH),10008721,5000006496,"56,307.00"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,FM Computer Contracts,SBS Contract,10008721,ES-27674,"29,382.92"
Department of Health,Epsom & ST Helier University Hospital,4/30/2020,FM Computer Contracts,SBS Contract,10008721,F&A-27674,"42,739.50"
