Department,CCG,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34167541,101.48
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34290302,104.28
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34290318,123.14
Department of Health,NHS Tower Hamlets CCG,31/10/2020,Post Graduate Loan Payable,BALANCE SHEET,HMRC,34250295,134
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34290318,139.92
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,BRAYFORD SQUARE SURGERY,34290338,141.67
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,33975293,145.11
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34310318,150
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS Prof Fees Prescribing,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,33975291,152
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS Prem Other,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,34167544,169.16
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34290296,189.79
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,34290327,345.92
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,33975290,345.92
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34290294,392.5
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,33975290,409.02
Department of Health,NHS Tower Hamlets CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34426387,429.44
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,34167544,432.35
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34310318,439.97
Department of Health,NHS Tower Hamlets CCG,9/30/2020,ME-GMS GP Pension AVCs,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,33975291,458.11
Department of Health,NHS Tower Hamlets CCG,31/10/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34426355,465.7
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAYFORD SQUARE SURGERY,34290338,491.06
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,34290314,539.33
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,34167543,540.58
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34290302,563.33
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,34290312,567.94
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,34290325,612.41
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,RUSTON STREET CLINIC,34290321,612.6
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,34167544,654.43
Department of Health,NHS Tower Hamlets CCG,31/10/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34290302,707.76
Department of Health,NHS Tower Hamlets CCG,31/10/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34290302,717.65
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34290316,779.7
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,34290333,781.14
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,34290312,797.48
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR S RANA-MASSON,34290304,807.33
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,34290327,809.24
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,33975290,809.24
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JUBILEE STREET PRACTICE,33975291,817.11
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34310318,836.05
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS Prem Other,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34189297,865.42
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,RUSTON STREET CLINIC,34290321,897.83
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CHRISP STREET HEALTH CENTRE,33975293,902.43
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34189297,915
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,34290314,951.58
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34290294,969.42
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34310321,975
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,34290312,"1,029.58"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,34290310,"1,044.89"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,34167543,"1,116.19"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34290302,"1,125.00"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,34290310,"1,173.33"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,34290331,"1,208.33"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,34310319,"1,219.88"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34290294,"1,239.87"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BETHNAL GREEN HEALTH CENTRE,34290290,"1,263.00"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34310318,"1,274.10"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,34290292,"1,275.76"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34290296,"1,332.50"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,34290310,"1,361.56"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34290318,"1,380.93"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HARFORD HEALTH CENTRE,34290308,"1,392.48"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,WAPPING HEALTH CENTRE,34290335,"1,485.90"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,LIMEHOUSE PRACTICE,34290318,"1,574.13"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,34290312,"1,612.66"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34290302,"1,615.36"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,34290314,"1,623.68"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34310318,"1,694.52"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34167549,"1,721.69"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34310321,"1,792.79"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34290316,"1,891.01"
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,33975291,"1,891.01"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,RUSTON STREET CLINIC,34290321,"1,899.78"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34290323,"1,904.18"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAYFORD SQUARE SURGERY,34290338,"1,947.11"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34310318,"1,980.99"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34290316,"2,010.00"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,34290333,"2,014.14"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34290306,"2,017.66"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34290296,"2,024.10"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34290296,"2,025.87"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34290294,"2,050.09"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS HEALTH CENTRE,34167546,"2,067.45"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34189297,"2,078.22"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,34290331,"2,079.90"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,34167544,"2,097.00"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34290306,"2,102.92"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Addtl Staff Paymts,PRC DELEGATED CO-COMMISSIONING,ABERFELDY STREET PRACTICE,34290292,"2,112.08"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,34290327,"2,154.98"
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STROUTS PLACE MEDICAL CENTRE,33975290,"2,154.98"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STROUDLY WALK,34290325,"2,217.19"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,34290316,"2,229.11"
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,33975291,"2,229.11"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ISLAND HEALTH,34290314,"2,261.33"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,TREDEGAR MEDICAL SURGERY,34290333,"2,310.56"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,POLLARD ROW SURGERY,34167544,"2,321.52"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,34290298,"2,329.85"
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHRISP STREET HEALTH CENTRE,33975293,"2,329.85"
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,33975291,"2,339.10"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,XX PLACE,34290337,"2,354.38"
Department of Health,NHS Tower Hamlets CCG,9/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,XX PLACE,33956439,"2,354.38"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34290294,"2,373.15"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34290302,"2,420.50"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,AT MEDICS LTD WHITECHAPEL HEALTH CENTRE,34167549,"2,457.00"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Soc Prescribing,PRC DELEGATED CO-COMMISSIONING,ALBION HEALTH CENTRE,34290294,"2,550.09"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34310321,"2,731.21"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Other Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,34310319,"2,758.51"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S RANA-MASSON,34290304,"2,760.98"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34290302,"2,809.84"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34167541,"2,956.57"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34189297,"2,957.89"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,SPITALFIELDS GMS PRACTICE,34290323,"3,041.67"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,MISSION PRACTICE,34310321,"3,083.33"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,34167543,"3,092.87"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR N SELVAN,34290302,"3,212.09"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,ST PAULS WAY MEDICAL CENTRE,34189297,"3,260.91"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CITY WELLBEING PRACTICE,34310318,"3,274.39"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,BLITHEHALE MEDICAL CENTRE,34290296,"3,286.83"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DOCKLANDS MEDICAL CENTRE LONDON,34310319,"3,306.94"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,ST STEPHENS HEALTH CENTRE LONDON,34290331,"3,385.40"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS Contract KPIs,PRC DELEGATED CO-COMMISSIONING,ISLAND MEDICAL CENTRE,34167543,"3,391.08"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BARKANTINE PRACTICE,34167541,"3,493.73"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HARLEY GROVE MEDICAL CENTRE,34290310,"3,507.99"
Department of Health,NHS Tower Hamlets CCG,9/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,33975291,"3,545.22"
Department of Health,NHS Tower Hamlets CCG,9/30/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,JUBILEE STREET PRACTICE,33975291,"3,566.60"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,GROVE ROAD SURGERY,34290312,"3,625.00"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,34250295,"3,760.00"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,34250295,"3,766.00"
Department of Health,NHS Tower Hamlets CCG,31/10/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GLOBETOWN SURGERY,34290306,"3,790.50"
